Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Zhan, YJ; Liu, Z; Najmaei, S; Ajayan, PM; Lou, J",Large-Area Vapor-Phase Growth and Characterization of MoS2 Atomic Layers on a SiO2 Substrate,,10.1002/smll.201102654,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Dong, YQ; Shao, JW; Chen, CQ; Li, H; Wang, RX; Chi, YW; Lin, XM; Chen, GN",Blue luminescent graphene quantum dots and graphene oxide prepared by tuning the carbonization degree of citric acid,"An easy bottom-up method for the preparation of photoluminescent (PL) graphene quantum dots (GODs) and graphene oxide (GO) has been developed by tuning the carbonization degree of citric acid and dispersing the carbonized products into alkaline solutions. The GQDs are nanosheets similar to 15 nm in width, and 0.5-2.0 nm in thickness. They show a relatively strong (9.0%) PL quantum yield and an excitation-independent PL emission activity. In contrast, the GO nanostructures consist of sheets that are hundreds of nanometers in width and similar to 1 nm in height. They exhibit a relatively weak (2.2%) PL quantum yield and an excitation-dependent PL emission activity. (C) 2012 Elsevier Ltd. All rights reserved.",10.1016/j.carbon.2012.06.002,1,no,no,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,no,no,no,yes,yes,no
J,"Burdick, JA; Prestwich, GD",Hyaluronic Acid Hydrogels for Biomedical Applications,"Hyaluronic acid (HA), an immunoneutral polysaccharide that is ubiquitous in the human body, is crucial for many cellular and tissue functions and has been in clinical use for over thirty years. When chemically modified, HA can be transformed into many physical forms-viscoelastic solutions, soft or stiff hydrogels, electrospun fibers, non-woven meshes, macroporous and fibrillar sponges, flexible sheets, and nanoparticulate fluids-for use in a range of preclinical and clinical settings. Many of these forms are derived from the chemical crosslinking of pendant reactive groups by addition/condensation chemistry or by radical polymerization. Clinical products for cell therapy and regenerative medicine require crosslinking chemistry that is compatible with the encapsulation of cells and injection into tissues. Moreover, an injectable clinical biomaterial must meet marketing, regulatory, and financial constraints to provide affordable products that can be approved, deployed to the clinic, and used by physicians. Many HA-derived hydrogels meet these criteria, and can deliver cells and therapeutic agents for tissue repair and regeneration. This progress report covers both basic concepts and recent advances in the development of HA-based hydrogels for biomedical applications.",10.1002/adma.201003963,2,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no
J,"Zhang, YH; Tang, ZR; Fu, XZ; Xu, YJ",TiO<sub>2</sub>-Graphene Nanocomposites for Gas-Phase Photocatalytic Degradation of Volatile Aromatic Pollutant: Is TiO<sub>2</sub>-Graphene Truly Different from Other TiO<sub>2</sub>-Carbon Composite Materials?,"The nanocomposites of TiO2-graphene (TiO2-GR) have been prepared via a facile hydrothermal reaction of graphene oxide and TiO2 in an ethanol-water solvent. We show that such a TiO2-GR nanocomposite exhibits much higher photocatalytic activity and stability than bare TiO2 toward the gas-phase degradation of benzene, a volatile aromatic pollutant in air. By investigating the effect of different addition ratios of graphene on the photocatalytic activity of TiO2-GR systematically, we find that the higher weight ratio in TiO2-GR will decrease the photocatalytic activity. Analogous phenomenon is also observed for the liquid-phase degradation of dyes over TiO2-GR. In addition, the key features for TiO2-GR including enhancement of adsorptivity of pollutants, light absorption intensity, electron-hole pairs lifetime, and extended light absorption range have also been found in the composite of TiO2 and carbon nanotubes (TiO2-CNT). These strongly manifest that TiO2-GR is in essence the same as other TiO2-carbon (carbon nanotubes, fullerenes, and activated carbon) composite materials on enhancement of photocatalytic activity of TiO2, although graphene by itself has unique structural and electronic properties. Notably, this key fundamental question remains completely unaddressed in a recent report (ACS Nano 2010, 4, 380) regarding liquid-phase degradation of dyes over the TiO2-GR photocatalyst. Thus, we propose that TiO2-GR cannot provide truly new insights into the fabrication of TiO2-carbon composite as high-performance photocatalysts. It is hoped that our work could avert the misleading message to the readership, hence offering a valuable source of reference on fabricating TiO2-carbon composites for their application as a photocatalyst in the environment cleanup.",10.1021/nn1024219,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Colombo, P; Mera, G; Riedel, R; Sorarù, GD",Polymer-Derived Ceramics: 40 Years of Research and Innovation in Advanced Ceramics,"Preceramic polymers were proposed over 30 years ago as precursors for the fabrication of mainly Si-based advanced ceramics, generally denoted as polymer-derived ceramics (PDCs). The polymer to ceramic transformation process enabled significant technological breakthroughs in ceramic science and technology, such as the development of ceramic fibers, coatings, or ceramics stable at ultrahigh temperatures (up to 2000 degrees C) with respect to decomposition, crystallization, phase separation, and creep. In recent years, several important advances have been achieved such as the discovery of a variety of functional properties associated with PDCs. Moreover, novel insights into their structure at the nanoscale level have contributed to the fundamental understanding of the various useful and unique features of PDCs related to their high chemical durability or high creep resistance or semiconducting behavior. From the processing point of view, preceramic polymers have been used as reactive binders to produce technical ceramics, they have been manipulated to allow for the formation of ordered pores in the meso-range, they have been tested for joining advanced ceramic components, and have been processed into bulk or macroporous components. Consequently, possible fields of applications of PDCs have been extended significantly by the recent research and development activities. Several key engineering fields suitable for application of PDCs include high-temperature-resistant materials (energy materials, automotive, aerospace, etc.), hard materials, chemical engineering (catalyst support, food- and biotechnology, etc.), or functional materials in electrical engineering as well as in micro/nanoelectronics. The science and technological development of PDCs are highly interdisciplinary, at the forefront of micro- and nanoscience and technology, with expertise provided by chemists, physicists, mineralogists, and materials scientists, and engineers. Moreover, several specialized industries have already commercialized components based on PDCs, and the production and availability of the precursors used has dramatically increased over the past few years. In this feature article, we highlight the following scientific issues related to advanced PDCs research: (1) General synthesis procedures to produce silicon-based preceramic polymers.(2) Special microstructural features of PDCs.(3) Unusual materials properties of PDCs, that are related to their unique nanosized microstructure that makes preceramic polymers of great and topical interest to researchers across a wide spectrum of disciplines.(4) Processing strategies to fabricate ceramic components from preceramic polymers.(5) Discussion and presentation of several examples of possible real-life applications that take advantage of the special characteristics of preceramic polymers. Note: In the past, a wide range of specialized international symposia have been devoted to PDCs, in particular organized by the American Ceramic Society, the European Materials Society, and the Materials Research Society. Most of the reviews available on PDCs are either not up to date or deal with only a subset of preceramic polymers and ceramics (e.g., silazanes to produce SiCN-based ceramics). Thus, this review is focused on a large number of novel data and developments, and contains materials from the literature but also from sources that are not widely available.",10.1111/j.1551-2916.2010.03876.x,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Kolesky, DB; Truby, RL; Gladman, AS; Busbee, TA; Homan, KA; Lewis, JA","3D Bioprinting of Vascularized, Heterogeneous Cell-Laden Tissue Constructs",,10.1002/adma.201305506,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Khanikaev, AB; Mousavi, SH; Tse, WK; Kargarian, M; MacDonald, AH; Shvets, G",Photonic topological insulators,"Recent progress in understanding the topological properties of condensed matter has led to the discovery of time-reversal-invariant topological insulators. A remarkable and useful property of these materials is that they support unidirectional spin-polarized propagation at their surfaces. Unfortunately topological insulators are rare among solid-state materials. Using suitably designed electromagnetic media (metamaterials) we theoretically demonstrate a photonic analogue of a topological insulator. We show that metacrystals-superlattices of metamaterials with judiciously designed properties-provide a platform for designing topologically non-trivial photonic states, similar to those that have been identified for condensed-matter topological insulators. The interfaces of the metacrystals support helical edge states that exhibit spin-polarized one-way propagation of photons, robust against disorder. Our results demonstrate the possibility of attaining one-way photon transport without application of external magnetic fields or breaking of time-reversal symmetry. Such spin-polarized one-way transport enables exotic spin-cloaked photon sources that do not obscure each other.",10.1038/NMAT3520,6,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,
J,"Yan, SC; Li, ZS; Zou, ZG",Photodegradation of Rhodamine B and Methyl Orange over Boron-Doped g-C<sub>3</sub>N<sub>4</sub> under Visible Light Irradiation,"Graphitic carbon nitride (g-C3N4) and boron-doped g-C3N4 Were prepared by heating melamine and the mixture of melamine and boron oxide, respectively. X-ray diffraction, X-ray photoelectron spectroscopy, and UV-vis spectra were used to describe the properties of as-prepared samples, The electron paramagnetic resonance was used to detect the active species for the photodegradation reaction over g-C3N4. The photodegradation mechanisms for two typical dyes, rhodamine B (Rh B) and methyl orange (MO), are proposed based on our comparison experiments. In the g-C3N4 photocatalysis system, the photodegradation of Rh B and MO is attributed to the direct hole oxidation and overall reaction, respectively; however, for the MO photodegradation the reduction process initiated by photogenerated electrons is a major photocatalytic process compared with the oxidation process induced by photogenerated holes. Boron doping for g-C3N4 can promote photodegradation of Rh B because the boron doping improves the dye adsorption and light absorption of catalyst.",10.1021/la904023j,7,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,
J,"Kim, JY; Kim, SH; Lee, HH; Lee, K; Ma, WL; Gong, X; Heeger, AJ",New architecture for high-efficiency polymer photovoltaic cells using solution-based titanium oxide as an optical spacer,"Polymer photovoltaic cells with power conversion efficiencies approaching 5% have been fabricated using titanium oxide (TiOx) as an optical spacer (see Figure). Solar cells with a TiOx layer (deposited via a sol-gel process) between the active layer and the electron-collecting aluminum electrode exhibit approximately a 50 % enhancement in short-circuit current compared to similar devices without the optical spacer, as a result of modification of the spatial distribution of the light intensity inside the device.",10.1002/adma.200501825,8,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,yes,no,no,no,no,yes,yes,no
J,"Hwang, EH; Das Sarma, S","Dielectric function, screening, and plasmons in two-dimensional graphene","The dynamical dielectric function of two-dimensional graphene at arbitrary wave vector q and frequency omega, epsilon(q,omega), is calculated in the self-consistent-field approximation. The results are used to find the dispersion of the plasmon mode and the electrostatic screening of the Coulomb interaction in two-dimensional (2D) graphene layer within the random-phase approximation. At long wavelengths (q -> 0), the plasmon dispersion shows the local classical behavior omega(cl)=omega(0)root q, but the density dependence of the plasma frequency (omega(0)proportional to n(1/4)) is different from the usual 2D electron system (omega(0)proportional to n(1/2)). The wave-vector-dependent plasmon dispersion and the static screening function show very different behavior than the usual 2D case. We show that the intrinsic interband contributions to static graphene screening can be effectively absorbed in a background dielectric constant.",10.1103/PhysRevB.75.205418,9,yes,yes,no,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,no
