Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Liu, SB; Qiao, YB; Zou, ZF; Yu, CM; Guo, XJ; Chung, TC",Improvement of off-axis color shift on hybrid viewing-angle device using dual <i>γ</i>-voltage method,"We have mass production on one kind of liquid crystal display (LCD) device with hybrid viewing-angle (HVA), which can be switched between the wide viewing-angle (WVA) and narrow viewing-angle (NVA) by one button. This device adopts the single cell design that with lower cost, and utilizes the optical properties of electrically tilted LC to achieve the function of NVA display. An issue has received less attention in the past and been indeed found in the production process. It is that the off-axis color shift will appear in NVA mode. We put forward one method to improve this issue here, which is combined with the concepts of Gray Frame Insertion (GFI) and Impulse-type driving. By switching the voltage between two different gamma values, the color shift will be perfected on the produce.",10.1002/jsid.850,0,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,yes,
J,"Wu, QM; Punter, MTJJM; Kodger, TE; Arnaudov, L; Mulder, BM; Stoyanov, S; Van der Gucht, J",Gravity-driven syneresis in model low-fat mayonnaise,"Low-fat food products often contain natural, edible polymers to retain the desired mouth feel and elasticity of their full-fat counterparts. This type of product, however, can suffer from syneresis: densification due to the expulsion of fluid. Gaining insight into the physical principles governing syneresis in such soft hybrid dispersions remains a challenge from a theoretical perspective, as experimental data are needed to establish a basis. We record non-accelerated syneresis in a model system for low-fat mayonnaise: a colloid polymer mixture, consisting of oil in water emulsion with starch in the aqueous phase. We find the flow rate of expelled fluid to be proportional to the difference in hydrostatic pressure over the system. The osmotic pressure of the added starch, while being higher than the hydrostatic pressure, does not prevent syneresis because the soluble starch is lost to the expelled fluid. From these findings, we conclude that forced syneresis in these systems can be described as a gravity-driven porous flow through the densely packed emulsion, explainable with a model based on Darcy's law.",10.1039/c9sm01097a,1,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,no,yes,yes
J,"Hao, ZX; Chen, J; Yuan, LX; Bing, QM; Liu, JY; Chen, WL; Li, Z; Wang, FR; Huang, YH",Advanced Li<sub>2</sub>S/Si Full Battery Enabled by TiN Polysulfide Immobilizer,"Lithium sulfide (Li2S) is a promising cathode material with high capacity, which can be paired with1 nonlithium metal anodes such as silicon or tin so that the safety issues caused by the Li anode can be effectively avoided. However, the Li2S full cell suffers from rapid capacity degradation due to the dissolution of intermediate polysulfides. Herein, a Li2S/Si full cell is designed with a Li2S cathode incorporated by titanium nitride (TiN) polysulfide immobilizer within parallel hollow carbon (PHC). This full cell delivers a high initial reversible capacity of 702 mAh g(Li2S)(-1) (1007 mAh g(sulfur)(-1)) at 0.5 C rate and excellent cyclability with only 0.4% capacity fade per cycle over 200 cycles. The long cycle stability is ascribed to the strong polysulfide anchor effect of TiN and highly efficient electron/ion transport within the interconnected weblike architecture of PHC. Theoretical calculations, self-discharge measurements, and anode stability experiments further confirm the strong adsorption of polysulfides on the TiN surface. The present work demonstrates that the flexible Li2S cathode and paired Si anode can be used to achieve highly efficient Li-S full cells.",,2,yes,no,yes,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no
J,"Song, DS; Liu, HJ; Kovács, A; Dunin-Borkowski, RE; Chu, YH; Zhu, J",Observation of oxygen pyramid tilting induced polarization rotation in strained BiFeO<sub>3</sub> thin film,"Oxygen octahedral tilting has been recognized to strongly interact with spin, charge, orbital, and lattice degrees of freedom in perovskite oxides. Here, we observe a strain-driven stripe-like morphology of two supertetragonal (monoclinic Cc and Cm) phases in the strained BiFeO3/LaAlO3 thin films. The two supertetragonal phases have a similar giant axial ratio but differences in oxygen pyramid tilting mode. Especially, the competition between polar instability and oxygen pyramid tilting is identified using atomically resolved scanning transmission electron microscopy, leading to the polarization rotation across the phase boundary. In addition, microtwins are observed in the Cc phase. Our findings provide new insights of the coupling between ferroelectric polarization and oxygen pyramid tilting in oxide thin films and will help to design novel phase morphology with desirable ferroelectric polarization and properties for new applications in perovskite oxides.",10.1111/jace.16937,3,yes,no,no,no,no,no,yes,no,no,no,yes,yes,no,yes,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,no,yes,yes,yes,yes
J,"Sharma, B; Hu, LY; Raghavendra, A; Gregory, W; Podila, R",Silver Nanodiscs for Enhanced Fluorescence Emission,"Here, we used a novel method to deform silver nanoparticles (Ag NPs) into nanodiscs through the application of a transverse mechanical force using a homebuilt Teflon puncher. The application of different forces (16, 33, and 50 N) resulted in the formation of Ag nanodiscs with different heights (106, 99, and 88 nm) from polyhedral Ag NPs (similar to 114 nm). We observed a clear red-shift in the plasmonic resonance for completely deformed Ag nanodiscs produced using 50 N force. We show that the fluorescence emission from Rhodamine B (RhB) is enhanced by >30 fold (with respect to RhB on bare glass) in the presence of Ag nanodiscs due to a simultaneous increase in the excitation intensity and photonic mode density. The observed increase in RhB emission on Ag nanodiscs is explained in terms of the nanodisc's scattering spectrum red-shifting toward the RhB emission wavelength, which results in an increased local electric field and higher photonic mode density for Ag nanodiscs.",10.1021/acs.jpcc.9b04642,4,no,no,no,no,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,yes,no,yes,no,no,yes,yes,yes,no,no,no,yes,yes,
J,"Neto, MBS; Pinheiro, FA",Controlling spontaneous emission via electronic correlations and temperature in transparent oxides,"We study spontaneous emission of two-level quantum emitter agglomerates embedded in transparent oxides. The two levels correspond to the splitting between vacancy impurity states F, F+, and V- color centers, whereas correlations are due to narrow bands in transition-metal oxides with ABO(3) perovskite structures. For these systems, we put forward a mechanism to control light emission in which micrometer-size vacancy-rich regions play the role of cavity resonators for the emitted radiation with normal frequencies mode volumes, and emission linewidths determined by their size and material properties. We argue that a physical scenario in which the emitter's natural frequency and linewidth can be fine-tuned via electronic correlations or temperature explains unusual features in the experimental photoluminescence spectra of Ar-irradiated SrTiO3. By unveiling the role of electronic correlations on spontaneous emission in transparent oxides, we hope our findings help set the basis for the design of controllable engineered solid-state single-photon sources.",10.1103/PhysRevB.100.235119,5,yes,yes,no,yes,yes,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,yes,yes,yes,yes
J,"Song, DT; Xie, Z; Zhang, XG; Qu, W; Wang, QP",A Mathematical Model of a Molten Carbonate Direct Carbon Fuel Cell,"A one-dimensional (1D) homogeneous unit cell model was developed to study the performance of the molten carbonate direct carbon fuel cell (DCFC), which uses solid carbon as fuel and molten carbonate as electrolyte. It is the first unit cell model for the molten carbonate DCFC in which both 4-electron carbon oxidation and 2-electron CO oxidation reactions, as well as the reverse Boudouard reaction, are considered. The simulation results verify that, besides the relatively sluggish kinetics of the anodic reactions, cell performance is mainly limited by ohmic losses in the anode. Further modeling exploration reveals that a minimum effective electronic conductivity of around 0.56 S/cm is required to facilitate proper electrical conduction in the cathode to attain high DCFC performance. It was found that there are optimal volume fractions for the carbon fuel and liquid electrolyte in the anode. If the effective electronic conductivity of the cathode falls to 0.56 S/cm, optimal volume fractions also exist for the solid material and liquid electrolyte in the cathode. The detailed modeling analysis showed that performance improvement at high operating temperature was mainly attributed to improvement of anodic kinetics and reduction of ohmic loss in the electrolyte of electrodes and electrolyte-matrix. (C) The Author(s) 2019. Published by ECS.",10.1149/2.0262001JES,6,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no
J,"Xu, QW; Guo, YF; Xu, TT; Fang, M; Zhu, WJ; Li, C",AIE-active fluorescent polymeric nanoparticles about dextran derivative: preparation and bioimaging application,"Aggregation-induced emission (AIE), as a special phenomenon of fluorescence, can elegantly overcome the fluorescence quenching caused by common fluorescent materials under high concentration conditions and has attracted interest of researchers in many fields. Particularly AIE-active polymer nanoparticles have been widely utilized in a modern biomedical research. In this work, we prepared a novel kind of AIE-active fluorescent polymeric nanoparticals (Dex-OH-CHO) through a facile esterification between a new hydrophobic AIE-active 1, 8-naphthalimide derivative and the hydrophilic dextran. The structure and optical properties of Dex-OH-CHO were characterized in detail by FTIR, H-1 NMR, XPS, TEM and fluorescence spectra. The results showed that Dex-OH-CHO emitted light-blue fluorescence in aqueous solution with high fluorescent quantum yield (phi = 24.43%, concentration is 20 mu g/mL), low CMC (5 mu g/mL), good photostability, high water solubility and well dispersivity. Moreover, good biocompatibility and ideal cell uptake made Dex-OH-CHO had a great application potential in biological imaging.",10.1080/09205063.2019.1702277,7,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,no,no,no,yes,yes,
J,"Fu, YM; Li, H; Wei, TY; Huang, L; Hidayati, F; Song, AM",Sputtered Electrolyte-Gated Transistor with Temperature- Modulated Synaptic Plasticity Behaviors,"Temperature has always been considered as an essential factor for almost all kinds of semiconductor-based electronic components. In this work, temperature-dependent synaptic plasticity behaviors, which are mimicked by the indium-gallium-zinc oxide thin-film transistors gated with sputtered SiO2 electrolytes, have been studied. With the temperature increasing from 303 to 323 K, the electrolyte capacitance decreases from 0.42 to 0.11 mu F cm(-2). The mobility increases from 1.4 to 3.7 cm(2) V-1 s(-1), and the threshold voltage negatively shifts from -0.23 to -0.51 V. Synaptic behaviors under both a single pulse and multiple pulses are employed to study the temperature dependence. With the temperature increasing from 303 to 323 K, the post-synaptic current (PSC) at the resting state increases from 1.8 to 7.3 mu A. Under a single gate pulse of 1 V and 1 s, the PSC signal altitude and the PSC retention time decrease from 2.0 to 0.7 mu A and 5.1 x 10(2) to 2.5 ms, respectively. A physical model based on the electric field-induced ion drifting, ionic-electronic coupling, and gradient-coordinated ion diffusion is proposed to understand these temperature-dependent synaptic behaviors. Based on the experimental data on individual transistors, temperature-modulated pattern learning and memorizing behaviors are conceptually demonstrated. The in-depth investigation of the temperature dependence helps pave the way for further electrolyte-gated transistor-based neuromorphic applications.",,8,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,no,yes,yes,yes
J,"Breslavs'kyi, DV; Metel'yov, VO; Morachkovs'kyi, OK; Tatarinova, OA",Short-Term Creep of St3 Steel Under Low-Frequency Cyclic Loading,"Creep constitutive equations have been derived for the materials that exhibit the properties of orthotropy (transversal isotropy) and transient creep under cyclic loading. A low-frequency case is considered. The paper provides results of experimental studies of the short-term creep of St3 steel under static and stepwise cyclic loading at room temperature. The results of calculations by the proposed constitutive equations are compared with the experimental data. A good agreement has been found for the number of cycles above 4 or 5, which demonstrates the applicability of the proposed constitutive equation to the low-frequency creep calculations for sheet materials.",10.1007/s11223-019-00124-2,9,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,yes,no
