Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Zhang, M; Li, BK; Wei, J; Zhang, L; Qu, JL",Enhanced Conduction Characteristics in SiC IGBT with Floating p-Grid Shielded Thick Current Storage Layer,"A silicon carbide insulated-gate bipolar transistor (SiC IGBT) structure is proposed and investigated with TCAD simulations. The proposed SiC IGBT features a deep current storage layer and a floating p-grid. Compared to the conventional SiC IGBT, the current storage layer significantly improves conductivity modulation in the device, and results in improved conduction characteristics (i.e. lower V-ON). However, a mere deep CSL leads to an appreciable degradation in the device breakdown voltage (BV). The floating p-grid in the proposed IGBT effectively clamps this rise of electrical field, and thus achieves an uncompromised BV. Detailed study reveals that the alignment of the p-grid to the top structure does not have obvious influence on the device performance, which makes the structure easy to implement. Switching characteristics of the IGBTs are also studied, and the E-OFF-V-ON trade-off of the proposed SiC IGBT is much better than the conventional IGBT. (C) 2019 The Electrochemical Society.",10.1149/2.0191911jss,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Bourke, JD",Exchange corrections for inelastic electron scattering rates in condensed matter,"A method is presented for quantifying quantum-mechanical exchange effects within the dielectric theory of electron scattering, the prevailing model for electron energy losses in condensed-matter systems. The approach utilizes a uniquely symmetric view of direct and exchange scattering events along with a generalized interference phase to account physically for the reduced scattering rates required by the Pauli exclusion of final-state fermions with corresponding spin, energy, and momentum. It is found that existing implementations either neglect or substantially overestimate the impact of exchange interference for condensed materials with broad optical loss spectra due to mathematical approximations or physical assumptions which are largely avoidable. The results suggest that the impact of exchange may alter inelastic scattering cross sections by between 10% and 20% for incident energies below 200 eV, a critical energy range for current investigations in electron and photoelectron spectroscopies.",10.1103/PhysRevB.100.184311,1,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,no,yes,yes,yes,no,yes,yes
J,"Yang, CL; Huang, YK; Golden, MS; Schwarzacher, W",Electrochemical Scanning Tunneling Microscopy Study of Bismuth Chalcogenide Single Crystals,We use electrochemical scanning tunneling microscopy (ECSTM) to image single-crystal surfaces of the layered bismuth chalcogenide Sn0.01Bi1.99Te2Se in situ under electrochemical control for the first time. The Bi chalcogenides are of interest for their thermoelectric properties and as model topological insulators (TIs). We show that oxidative dissolution takes place via the progressive nucleation of pits in the initially smooth surface terraces rather than at their edges. Nanometer-resolution EC-STM images show that the pit depth is generally equal to the thickness of a complete chalcogenide quintuple layer. The preferential redeposition of dissolved components at step and defect edges on application of a more negative potential after oxidation is observed. Our work demonstrates the ability to control and characterize the surface morphology of single-crystal TIs in an electrochemical environment.,10.1021/acs.langmuir.9b03062,2,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes
J,"Drobenko, B; Budz, SF; Budz, IS; Kuz, IS",Stressed State of Nozzles with Local Extractions of Defects,"We study the complex stress-strain state of nozzles with extractions of defects on the inner surface under the operating conditions. On this basis, we construct functional dependences between the depth, length, and width of extraction made for the evaluation of its geometric parameters for which the operating stresses in the nozzle do not exceed permissible stresses. The obtained dependences have been used at the Burshtyn Thermal Power Plant to develop a technology of repair works on the power-generating equipment by extracting samples of the material near defective areas.",10.1007/s11003-019-00276-1,3,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes
J,"Shang, C; Xia, ZC; Zhao, B; Zhai, XZ; Liu, DW; Wang, YQ",Tuning of Al doping on martensitic-like transition in phase separated manganites La<sub>0.6</sub>Ca<sub>0.4</sub>Mn<sub>1-<i>x</i></sub>Al<i><sub>x</sub></i>O<sub>3-δ</sub>,"The tuning effects of Al3+ doping on the magnetic and magnetotransport properties of La0.6Ca0.4MnO3-delta have been studied by preparing series La0.6Ca0.4Mn1-xAlxO3-delta (x = 0, 0.1, 0.125 and 0.15). Al3+ doping suppresses the ferromagnetic metal phase of La0.6Ca0.4MnO3-delta by weakening the double-exchange interaction of Mn3+-O2--Mn4+, leading to a phase separation state. Al3+ doping dependent irreversible metamagnetic transitions are observed at lower temperatures, especially a martensitic-like transition appears in x = 0.125 and 0.15 system below 4.2 K. Phase diagrams of La0.6Ca0.4Mn1-xAlxO3-delta (0.1 <= x <= 0.15) in the B-T plane are presented, in which the antiferromagnetic insulator and ferromagnetic metal phases boundary is figured out. The antiferromagnetic matrix and magnetic disorders caused by the random distribution of Al3+ ions and the spontaneous oxygen vacancies grow into a pinning center to pin the Mn moments. As magnetic field is increased to the critical field, the localized magnetic moments rotate to parallel to the magnetic field direction, leading to a martensitic-like transition. (C) 2019 Elsevier B.V. All rights reserved.",10.1016/j.jallcom.2019.151863,4,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no
J,"Soubelet, CG; Albano, MP",Colloidal processing of Al<sub>2</sub>O<sub>3</sub>-doped zirconia ceramics with CaO-P<sub>2</sub>O<sub>5</sub>-SiO<sub>2</sub> glass as additive,"Well-dispersed concentrated aqueous suspensions of Al2O3-doped Y-TZP (AY-TZP), AY-TZP with 5.4 vol% of CaO-P2O5-SiO2 (CaPSi) glass (AY-TZP5) and 10.5 vol% CaPSi glass (AY-TZP10), with ammonium polyacrylate (NH(4)PA) dispersant were prepared to produce slip cast compacts. The rheological properties of 35 and 40 vol% slips were studied. The densification, microstructure as well as hardness and fracture toughness were investigated as a function of CaPSi glass content at 1300 degrees C-1500 degrees C. The optimum NH(4)PA concentration of 35 vol% AY-TZP5 and AY-TZP10 slips at pH similar to 9 was found to be about 43% and 67% greater than that of AY-TZP slips; this behavior was related to the greater amounts of Ca2+ ions leached out from the CaPSi glass surface. The viscosity of stabilized 40 vol% slips with NH(4)PA attained a minimum value at 5.4 vol% CaPSi glass addition, and resulted in a more dense packing of cast samples. AY-TZP5 can be sintered at a lower temperature (1300 degrees C) compared to that of AY-TZP. AY-TZP5 exhibited a fine microstructure of tetragonal ZrO2 (grain sizes below 0.3 mu m), and ZrSiO4-Ca2P2O7 particles homogeneously distributed within the zirconia matrix. It presented similar fracture toughness and a slightly lower hardness compared to those of AY-TZP.",10.1111/ijac.13420,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Park, BJ; Jin, YH; Park, NR; Kim, JT; Kim, MK",Nanolayer-embedded pseudo-photonic crystals,"In recent years, novel high-performance nanophotonic devices have been realized by applying ultrathin two-dimensional nanolayer materials to nanophotonics. In this paper, we propose nanolayer-embedded compact pseudo-photonic crystals (PPCs) that enable strong interaction between ultrathin nanolayers and photonic crystal modes. In typical two-dimensional slab photonic crystals, the transverse-magnetic (TM) photonic crystal bandgap is not well formed, making it difficult to operate the TM photonic crystal waveguide modes. However, by utilizing the low-frequency TM PPC bands, a long propagation TM waveguide mode, a slow TM waveguide mode, and a TM photonic bandgap are all readily available. In particular, the insertion of a nanometer-thick low-refractive-index layer in the vertical center of TM PPC waveguide can localize the electric fields tightly in nanometer space, causing strong field interaction with the inserted nanolayer material. Using the TM slow light near PPC band edges, field interaction with the nanolayer is significantly enhanced. We can also realize nanolayer-embedded high-quality-factor (Q-factor > 10(4)) PPC cavities using the TM PPC bandgap. We believe that the proposed TM PPCs will play an important role in the strong interaction of ultrathin nanolayer materials with photonic crystal modes.",10.1088/1361-6528/ab3d74,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Datsyshyn, OP; Glazov, OY; Lenkovskyi, TM",Evaluation of the Contact Durability of 65G Steel by the Criterion of Exfoliation,"We proposed numerical algorithms and use these algorithms to determine the stress intensity factors for the subsurface cracks in a half plane. We also constructed the paths of their propagation under the action of moving model (elliptic) contact loads. The fatigue-fracture diagrams were experimentally established for the model 65G wheel steel under the mode II and mode I conditions. The residual contact durability was estimated according to the formation of exfoliations in the near-surface zone of railroad wheels made of 65G-type steel. We also studied the dependence of residual service life on the operating and geometric parameters, such as friction/lubrication in the zone of contact between the wheel and the rail, friction between the crack faces, the depth of location of initially rectilinear cracks, and the intensity of loading of the rolling couple. The shapes and dimensions of exfoliations are also predicted.",10.1007/s11003-019-00255-6,7,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,
J,"Fang, JS; Yu, KY; Chen, ST; Cheng, YL; Wang, YS; Chen, GS",Reliability Enhancement of Copper/Porous SiOCH Metallization Systems Using Nitrogen Stuffing and Bias-Filter Sputter Deposited Mn<sub>2</sub>O<sub>3</sub> Barrier,"A robust ultrathin barrier to retard Cu diffusion is needed for fabricating state-of-the-art Cu interconnects associated with porous dielectric materials. Gas stuffing of grain boundaries is widely used to strengthen conventional polycrystalline TiN and TaN barriers. Alternatively, a self-formed MnOx layer derived typically from sputter-deposited Cu(Mn) alloy film is a viable barrier. However, vacuum plasma generated during Cu(Mn) deposition tends to damage porous dielectric materials. Thus, this study combines the two approaches, proposing a strategy to enhance reliability of copper/porous carbon-doped organosilica (p-SiOCH) metallization systems using nitrogen stuffed p-SiOCH and bias-filter sputter deposited Mn2O3. An ultrathin (1-4 nm) Mn2O3 film, deposited by reactive sputtering with a biased-filter mechanism on nitrogen-stuffed p-SiOCH (p-SiOCH(N)), was proposed as a barrier layer to prevent Cu from diffusion. Electrical properties of the samples were evaluated by capacitance-voltage and current density-electric field measurements. The bias-filter mechanism eliminated plasma damage of the p-SiOCH(N) layers. Furthermore, stabilization annealing converted Mn2O3 to Mn2O3-x(N) (manganese sub-oxynitride), giving the highest barrier performance for the Cu metallization layer, while maintaining the pristine dielectric properties of the p-SiOCH(N) layers. The Cu/Mn2O3-x(N)/p-SiOCH(N) structure also exhibited extremely low leakage currents after reliability tests, indicting their applicability to Cu metallization. (c) 2019 The Electrochemical Society.",10.1149/2.0011912jss,8,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no
J,"Hung, CS; Hsieh, KT; Cheng, CH; Lin, JC","Studies of polypropylene surface modified with novel beta-thiopropionate-based zwitterionic polymeric brush: synthesis, surface characterization, and significantly reduced fouling characteristics evaluation","Creating a surface with anti- or reduced fouling characteristics can lead to a reduction in nonspecific protein adsorption as well as the bacterial adhesion and platelet adhesion/activation that occur as follows. A zwitterionic polymer that consists of both cationic and anionic functionalities have been reported as an effective material to achieve these goals, likely resulted from the strongly-adsorbed hydration layer after being immersed in the physiological environment. In this investigation, a novel beta-thiopropionate-based zwitterionic monomer, 2-ammonio-3-((3-(2-hydroxy-3-(methacryloyloxy)propoxy)-3-oxopropyl)thio)-3-methylbutanoate (DPAMA), was synthesized through a facial process. And then the hydrophobic polypropylene was surface modified with this novel zwitterionic polymer through the surface-initiated atom transfer radical polymerization technique. Surface characterization analyses have been employed to investigate the modified surface properties in each reaction stage. In vitro protein adsorption, bacterial adhesion, and platelet compatibility evaluations have shown the polyDPAMA-modified polypropylene surface has significantly reduced fouling characteristics and good hemocompatibility. Henceforth, this novel zwitterionic polyDPAMA grafting PP and the associated grafting reaction scheme have great potential for future clinical applications.",10.1080/09205063.2019.1692632,9,yes,yes,no,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,no,yes,yes,no,yes,no,no,
