Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Eun, J; McCartney, JS; Znidarcic, D",Assessment of approaches to obtain ebullition pressures for organophilic clay blankets,"The objective of this study is to compare two experimental approaches to characterize the ebullition pressure (or air-entry suction) of initially water-saturated organophilic clay blankets. The first is an indirect approach using the water-retention curve (WRC) and the second is a direct approach using ebullition experiments. TheWRC along with the hydraulic conductivity of organophilic clay blankets in saturated and unsaturated conditions were measured using a flexible-wall permeameter with suction-saturation control. This device was also adapted to measure the ebullition pressure and the air permeability. The comparison of the experimental approaches was performed on organophilic clay blanket specimens in different initial conditions (unrinsed and rinsed to remove loose fines) under high and low effective confining stresses (20 and 5 kPa). The indirect estimates of air-entry suction from the WRC were similar to those obtained from the ebullition tests. This good agreement between the two approaches may add flexibility to the development of design specifications for capping systems. The hydraulic properties were found to be sensitive to rinsing and effective stress, with greater hydraulic conductivity and air permeability for the rinsed specimen due to the removal of fines, and greater air-entry suctions for specimens under higher effective stress.",10.1680/jgein.19.00042,0,yes,no,no,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,yes,no,no
J,"Evon, P; Barthod-Malat, B; Grégoire, M; Vaca-Medina, G; Labonne, L; Ballas, S; Véronèse, T; Ouagne, P",Production of Fiberboards from Shives Collected after Continuous Fiber Mechanical Extraction from Oleaginous Flax,"In this study, fiberboards were produced from shives collected after continuous fiber mechanical extraction from oleaginous flax straw. Fiberboards were produced through thermo-pressing, and their mechanical and thermo-mechanical properties were studied, as well as their water resistance. The influence of one pretreatment for shives and lignin addition was investigated on the different properties. Boards obtained were all cohesive hardboards. The optimal board was obtained from fibers extruded from shives and without addition of any supplementary lignin amount. Looking at its characteristics and standard NF EN 312, the latter perfectly complied with the requirements for type P1 boards, i.e. boards for general uses in dry conditions.",10.18280/rcma.290508,1,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no
J,"Fang, HN; Peng, X; Li, Y; Tao, ZK",Single-phase ε-Fe<sub>3</sub>N film on GaN grown by magnetron sputtering,"Single-phase epsilon-Fe3N film has been fabricated on GaN substrate by magnetron sputtering. It is found that the thickness within the range of 50 nm similar to 200 nm will be favorable to the formation of single-phase epsilon-Fe3N. The grain size and average surface roughness of the single-phase epsilon-Fe3N film are 35 similar to 85 nm and 7.45 nm respectively, while the magnetic and electrical properties are in agreement with the preceding experiments. This work will establish the solid foundation to the application of epsilon-Fe3N/GaN structure which is a promising system consisting of two materials that are both nitrides.",10.1088/2053-1591/ab410a,2,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,no,yes,yes,no
J,"Fatin, GZ; Niar, VO",A 3rd-order Low-Pass Filter with High Linearity and Tunable In-band Attenuation for WiMAX/LTE Receiver,"In this paper, a Gm-C Low-pass filter with high linearity and tunable in-band attenuation for WiMAX/LTE receiver is presented. A linear Gm-cell is proposed and used as a key building block in design of the filter. The linear Gm-cell employs a circuit technique to reduce the nonlinearity of the source follower (SF) stage resulting from unmatched signal swings at the gate and source terminals of the input transistor. The Gm-cell was used to build a biquad bloc, which was utilized to construct a 3rd-order Butterworth low pass filter. The proposed filter consists of a buffer and a biquad stage to form the 3rd-order transfer function. The simulation results of the filter for bandwidth of 10MHz show that the IIP3 of the filter was equal to 29.5 dBm. The minimum in-band noise density was 22.6 nV/root Hz and power consumption was 10.8 mW. The supply voltage of the filter was 1 V.",,3,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,yes,no,no,no,no,yes,yes,
J,"Findikoglu, AT; Droessler, JE; Chlistunoff, J; Goff, GS","Noninvasive, In Situ Acoustic Diagnosis and Monitoring of Corrosion in Molten-Salt Systems","Diagnosis and monitoring of corrosion at high temperatures are common challenges in many industries, such as conventional power plants and next generation molten-salt reactor (MSR) nuclear power plants. A simple, noninvasive, in situ acoustic technique was developed to monitor wall loss due to corrosion in a model molten-salt vessel, operating at 500 degrees C to 600 degrees C. This work demonstrated the feasibility of high-temperature corrosion monitoring experimentally, and validated the concept with physical and microstructural analysis, modeling, and numerical simulations. The results of this work could form the basis for the development of a general-purpose, extended-range acoustic monitoring and inspection technique for corrosion at high temperatures (with expected upper range of approximately 900 degrees C), which does not currently exist. Such a technique could be critical for the safe operation of MSRs in the future, as well as for rapid, nondestructive testing of new reactor component materials.",10.5006/3253,4,yes,yes,no,no,yes,no,yes,no,yes,yes,yes,yes,no,yes,no,no,yes,yes,no,yes,yes,yes,no,no,yes,yes,no,yes,yes,yes,
J,"Gallion, JR; Case, AG; Zoughi, R",Millimeter Wave Detection of Surface-Breaking Cracks in Steel and Aluminum under Severe Corrosion and Paint,"Many components of critical and heavily utilized infrastructure, such as ships, planes, bridges, and so on, are operating at or beyond their designed lifetime. Replacement is no longer an option, and ""retirement for cause"" is the current approach to maintenance and replacement. Consequently, there is an ever-increasing demand for efficient and robust nondestructive testing (NDT) methods and techniques that can determine the physical health of these structures. Large structures, which are primarily made of metals, either steel or aluminum, are susceptible to in-service corrosion and stress-induced cracking. Stress-induced cracks, particularly in heavily corroded steel members used in bridges, railroads, storage tanks, and similar structures, are difficult to detect using many of the standard NDT methods, increasing the risk of not being able to detect an existing crack. Microwave signals readily penetrate through dielectric materials such as paint and corrosion byproducts (such as rust) and can interact with the underlying metal, rendering cracks detectable. In this paper, the implementation of a microwave imaging system that utilizes the synthetic aperture radar (SAR) approach to detect surface-breaking cracks (in the form of manufactured narrow notches) in steel and aluminum samples under heavy corrosion and corrosion-preventive paints is investigated. In addition, the influence of signal polarization direction relative to crack direction and the cyclical severity of corrosion inducement are investigated. The resulting SAR images are analyzed and compared to numerical simulations to identify the real-world capabilities and theoretical limitations of the technique.",,5,yes,no,yes,yes,yes,no,yes,yes,no,yes,yes,no,yes,no,no,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,no,yes,yes,yes
J,"Gao, JC; Cui, XX; Shen, YF; Yu, L",Fabrication of HDPE composites via a novel friction stir processing technology,"In this article, the feasibility of preparing high-density polyethylene (HDPE)/copper (Cu) composites by submerged friction stir processing was investigated. The results showed that the Cu powders were dispersed with the flow of matrix in the action of stir. The surface layer of the composites was more uniform than core, and the advancing side was more homogenous than retreating side. The crystalline content of HDPE/Cu composites was higher than the processing materials without Cu powders. Compared with the matrix, the tensile strength of composites was lower, however, higher than that processing samples under the same processing parameters. The microhardness of composites was higher than either the matrix of the sample without Cu powders.",10.1177/0892705718796543,6,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no
J,"Geier, R; Wosmik, M; Hejda, N",Instandsetzung und Teilertuchtigung der Gurtelbrucke B0901 in Wien,"Rehabilitation and Partial Strengthening of the Gurtelbridge B0901 in Vienna The Gurtelbridge (object no. B0901) - an important bridge connection in the city of Vienna, Austria - was built between 1962 and 1964. Around 68,000 vehicles a day are crossing the link over the Danube channel every day. The bridge chain was last rebuilt in the course of the extension of the subway line U6 in the early 1990s. In recent decades, due to the importance of traffic and to avoid traffic delays caused by construction work only punctual, absolutely necessary repair work was carried out. However, the extensive loading and the associated state of preservation required, after 50 years of use, a comprehensive bridge repair with partial upgrading. Due to the large number of different bridge systems and building materials of the bridge chain, extensive structural and traffic measures were required to maintain this essential connection. The construction work on the Gurtelbridge, which began in the fall of 2012, was completed on schedule in the fall of 2015 despite the most adverse circumstances surrounding the construction work. In the present publication, the peculiarities of the planning and construction phase are presented in order to benefit from this experience in similar projects.",10.1002/best.201900039,7,yes,no,yes,no,yes,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,no,no,yes,no
J,"Gil, AB; de la Prieta, F; Rodríguez, S; Corchado, JM",Smart System for the Retrieval of Digital Educational Content,"The education sector is a major generator, consumer, and depositary of educational content. Thanks to technological advances, today's educators and learners have ubiquitous and on-demand access to information. Technology has made it possible for us to communicate and share information effortlessly from anywhere in the world. However, the availability of vast amounts of heterogeneous educational content will not be useful unless we search, retrieve and integrate it, creating interoperable educational environments. The current challenges to integrating educational content arise from its distribution over several repositories. This research proposes AIREH (architecture for intelligent retrieval of educational content from heterogeneous environments), for the retrieval of digital content through agent-based virtual organizations. This flexible architecture facilitates the search for and integration of heterogeneous content through an information retrieval model that involves both case-based reasoning and federated search. Moreover, AIREH is based on an adaptive organization model for distributed planning, thanks to which, it manages open systems flexibly, dynamically, and effectively. The conducted case study gives very promising results and demonstrates the advantages of using agent-based virtual organizations in the retrieval of labeled digital content. The proposed model is flexible, customizable, comprehensive and efficient.",10.3390/app9204400,8,yes,no,yes,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,
J,"Gorman, B; Farhat, Z; Warkentin, A",A Novel Method of Residual Strain Analysis Via a Non-Bonded Interface Technique in Combination With the Circular Grid Analysis Method,"A novel non-bonded interface technique (NBIT) is used to analyze internal residual strain by combining a pre-split sample of AISI 4340 steel with the circular grid residual strain analysis technique. NBIT is compared with an implicit non-linear finite element (FE) model using LS-DYNA. A split FE model was compared with a quarter FE model to determine the split interface that causes an average difference of 9.0% on the residual von Mises strain field from a 588.6 N indentation. The homogeneous FE quarter model was then compared with the experimental split model using 588.6, 981.0, and 1471.5 N indentation forces. An average displacement difference of 3.92 mu m was found when comparing the experimental split and FE homogeneous samples from a 588.6 N indentation. The internal residual major and minor principal strains from the split experimental sample and homogeneous FE model were compared for each indentation force. The minor principal strain results show the 588.6, 981.0, and 1471.5 N indentation forces resulted in a difference between the experimental split and homogeneous FE model of 28.5%, 34.8%, and 26.0%, respectively. The difference between the comparisons was explained by the inability of the FE model to simulate local non-homogeneous material properties such as grain composition and orientation whereas NBIT does. NBIT can be used for micro- or macro-scale residual strain analysis as the spatial resolution is highly adjustable.",10.1115/1.4044462,9,yes,no,no,yes,yes,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no
