Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Golyshev, V; van Straten, D; Zagier, D",Dimensional interpolation and the Selberg integral,"We show that a version of dimensional interpolation for the Riemann-Roch-Hirzebruch formalism in the case of a Grassmannian leads to an expression for the Euler characteristic of line bundles in terms of a Selberg integral. We propose a way to interpolate higher Bessel equations, their wedge powers, and monodromies thereof to non-integer orders, and link the result with the dimensional interpolation of the RRH formalism in the spirit of the gamma conjectures. (C) 2019 Elsevier B.V. All rights reserved.",10.1016/j.geomphys.2019.06.006,0,yes,yes,no,no,yes,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,yes,yes
J,"Gong, QX; Guo, XQ; Willis, MAC; Zhang, SJ; Borowiec, J; Kreouzis, T",Heuristic description of separate charge transport pathways determined by Time of Flight: Multiple hole transit times in the ubiquitous poly(3-hexylthiophene),"Poly(3-hexylthiophene), (P3HT), is widely used in organic semiconductor applications. Time of Flight measurements on P3HT displayed three distinct hole transport pathways with corresponding mobilities above 10(-4), between 10(-5) and 10(-4) and below 10(-5) cm(2)V(-1)s(-1) over a range of sample thickness (1.1 mu m-4.2 mu m), and electric field (2.4 MVm(-1) to 37.7 MVm(-1)). The space-charge limited current (Mott-Gurney) device mobility was in agreement with that obtained for the fastest route (10(-4) cm(2)V(-1)s(-1)). The transport pathways were distinguished using a dispersive transport plot of reciprocal transit time versus electric field to thickness ratio and are described by single (pseudo dispersion) parameters: alpha(t1) = 0.97, alpha(t2) = 0.73 and alpha(t3) = 0.62. The P3HT displayed 3 M mass peaks obtained by Gel Permeation Chromatography, which are the most likely cause of the three pathways. The dispersive transport analysis used here offers clearer distinction between pathways than Poole-Frenkel plots and offers a full mobility description, including the dependence on sample thickness, making it suitable for general application.",10.1016/j.orgel.2019.06.038,1,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,yes,no,no
J,"Green, EM; Blunck, Y; Tahayori, B; Farrell, PM; Korte, JC; Johnston, LA",Spin Lock Adiabatic Correction (SLAC) for B<sub>1</sub>-insensitive pulse design at 7T,"A new framework for B-1 insensitive adiabatic pulse design is proposed, denoted Spin Lock Adiabatic Correction (SLAC), which counteracts deviations from ideal behaviour through inclusion of an additional correction component during pulse design. SLAC pulses are theoretically derived, then applied to the design of enhanced BIR-4 and hyperbolic secant pulses to demonstrate practical utility of the new pulses. At 7T, SLAC pulses are shown to improve the flip angle homogeneity compared to a standard adiabatic pulse with validation in both simulations and phantom experiments, under SAR equivalent experimental conditions. The SLAC framework can be applied to any arbitrary adiabatic pulse to deliver excitation with increased B-1 insensitivity. (C) 2019 Elsevier Inc. All rights reserved.",10.1016/j.jmr.2019.106595,2,yes,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,
J,"Gu, Y; Zhang, RJ; Wu, WY; Guo, B; Wang, P; Ma, HX",Study of the Correlation Between the Doped-Oxygen Species and the Supercapacitive Performance of TiC-CDC Carbon-Based Material,"O-doping has proved to be one of the most promising approaches to further enhance the supercapacitive performance of carbon materials. However, it is presently not clear how the type of doped-O species affects the capacitive performance. In this paper, an attempt has been made to probe into the possible correlation between the type of doped-O species and the corresponding capacitive performance. Three O species (C=O, C-O and O-C=O) have been introduced onto TiC-derived carbon (TiC-CDC) by using a facile room-temperature oxidation strategy with three typical oxidizing agents (H2O2, HNO3 and (NH4)(2)S2O8), respectively. The results have shown that as the content of the C=O species increases, both the specific capacitance and the capacitance retention for the oxidized TiC-CDC samples become higher, showing a positively correlative performance. This work suggests that optimizing the type of doped-O species will be great potential for obtaining the optimal electrochemical performances for the O-doped carbon materials.",10.1142/S179329201950142X,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Guada, V",MULTIFIELD FALSE VACUUM DECAY: POLYGONAL BOUNCE,"As in boiling super-heated liquid, first-order phase transitions in QFT arise from an abrupt decay of an excited state of false vacuum into an energetically more favorable minimum of energy through bubble nucleation. We review an efficient semi-analytical approach to compute such a tunneling decay rate with any number of scalar fields and space-time dimensions. It is based on exact analytical solutions of piece-wise linear potentials with an arbitrary number of segments that describe any given potential up to the desired precision. Contributions beyond the linear order as well as the generalization to more fields are considered and computed through analytical linear expansions within a few iterations. Thereby, this approach provides a fast and robust method for evaluating tunneling decay in theories with multiple scalar fields.",10.5506/APhysPolB.50.1859,4,yes,yes,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no
J,"Guan, H; Wang, SX",Leakage Current Conduction Mechanism of Au-Pt-Ti/ HfO<sub>2</sub>-Al<sub>2</sub>O<sub>3</sub>/n-InAlAs Metal-Oxide-Semiconductor Capacitor under Reverse-Biased Condition,"Au-Pt-Ti/high-k/n-InAlAs metal-oxide-semiconductor (MOS) capacitors with HfO2-Al2O3 laminated dielectric were fabricated. We found that a Schottky emission leakage mechanism dominates the low bias conditions and Fowler-Nordheim tunneling became the main leakage mechanism at high fields with reverse biased condition. The sample with HfO2 (4 m)/Al2O3 (8 nm) laminated dielectric shows a high barrier height phi(B) of 1.66 eV at 30 degrees C which was extracted from the Schottky emission mechanism, and this can be explained by fewer In-O and As-O states on the interface, as detected by the X-ray photoelectron spectroscopy test. These effects result in HfO2 (4 m)/Al2O3 (8 nm)/n-InAlAs MOS-capacitors presenting a low leakage current density of below 1.8 x 10(-7) A/cm(2) from -3 to 0 V at 30 degrees C. It is demonstrated that the HfO2/Al2O3 laminated dielectric with a thicker Al2O3 film of 8 nm is an optimized design to be the high-k dielectric used in Au-Pt-Ti/HfO2-Al2O3/InAlAs MOS capacitor applications.",10.3390/coatings9110720,5,yes,no,no,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes
J,"Gui, CM; Chen, ZM; Yao, CG; Yang, GS",PREPARATION OF Cu-SiO<sub>2</sub>/PA12 COMPOSITE POWDERS BY ELECTROLESS PLATING FOR USE IN SLS PROCESSING,"In this work, SiO2-encapsulated copper particles/PA12 (Cu-SiO2/PA12) composite powders were prepared by electroless composite plating, and the laser sintering behavior was investigated. Results showed that Cu, Cu2O, CuO, and SiO2 (Cu-SiO2) composite particles were plated on the surface of KH550-modified PA12 powders. The Cu-SiO2 particles existed independently on PA12 surface, and the size was around 200 nm. The melting temperature and crystallization temperature of Cu-SiO2/PA12 composite powders were 183 degrees C and 150 degrees C. The results indicate that the selective laser sintering (SLS) process involved the contact of Cu-SiO2/PA12 powders, the formation of sintering neck, the growth of sintering neck, and the formation of fused solid. The Cu-SiO2 composite particles uniformly dispersed in the part due to surface tension, and the contact interface was good due to their similar polarity. The Cu-SiO2/PA12 SLS parts had excellent dimensional precision. The tensile strength of the 15 W-sintered Cu-SiO2/PA12 specimen was 48 MPa.",10.1142/S0218625X19500550,6,yes,no,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,no
J,"Guo, Y; Zhang, H",Frequency Effects on Helium-Oxygen Dielectric Barrier Discharges from Multibreakdowns to Single Breakdown per Half-Cycle,"In this work, a one-dimensional fluid model is established to study the effects of frequency on (He + O2) dielectric barrier discharge. As the frequency increases from 20 to 30 kHz, the first pulse becomes more intensive, while the second pulse gradually decreases and finally disappears. The plasma transforms from multibreakdowns to single breakdown per half-cycle. In order to study the production of reactive oxygen species (ROS) during this transformation, the spatiotemporal distributions of ROS densities are presented and the average ROS densities, as well as their wall fluences, are statistically analyzed. It is suggested that the production of each species increases along with the frequency, but when the second pulse disappears, the productions of some species, such as and, decline slightly. Moreover, the wall fluence and average density of a specific species vary with similar trends.",10.1134/S1063780X19100040,7,yes,yes,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,no,no
J,"Gupta, R; Alam, M",Poiseuille flow of a dilute binary granular mixture: hydrodynamics and segregation,"We study the gravity-driven Poiseuille flow of a dilute binary granular mixture and report results on the hydrodynamic fields and species segregation. Direct Simulation Monte Carlo method is employed for a 50:50 binary mixture of different density, but same size particles with athermal channel walls. Effect of the mass bidispersity on velocity, granular temperature and number-density profiles is detailed, along with a quantification of energy non-equipartition in this flow. We uncover a non-monotonic species segregation along with a decreasing global segregation with increasing mass ratio.",10.1007/s10035-019-0957-8,8,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,yes
J,"Gürbüz, S; Adigüzel, A; Özcan, VE; Kirpici, SM; Yilmaz, A",Experimental high energy physics summer school for high schools,"Experimental High Energy Physics Summer School for High Schools, (Liseler I. cin Deneysel Yuksek Enerji Fizigi Yaz Okulu - lidyef2018) was held 9-16 September 2018 at Bogazici University, Turkey, with financial support from TUBITAK under the 4004 grant No. 118B491. Out of nearly 700 (11th and 12th grade) applicants, 30 were selected from all around Turkey. Students were introduced to the fundamentals of high-energy physics and performed experiments that demonstrated the techniques of this field, such as a salad-bowl electrostatic accelerator and a cloud chamber. Here we report on the planning, implementation, and the outcomes of lidyef2018, which can serve as a template for similar activities in the future.",10.1139/cjp-2018-0823,9,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,yes,no,no,yes,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes
J,"Hacyan, S",Non-null electromagnetic fields,"Given a non-null (algebraically general) electromagnetic field, there always exists a (non-inertial) reference frame in which there is locally no energy flow. The general form of such a reference frame is obtained in the present paper, and it is shown that the vacuum Maxwell equations can be reduced to a single equation for one complex scalar potential. Some simple illustrative examples, such as Bessel beams and optical vortices, are worked out within this formalism.",10.1088/1402-4896/ab1952,10,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,no,yes,yes
J,"Hall, AB; Tummala, PE; Burke, MN; Brilakis, ES",A Case-Based Illustration of the Use of Microcatheter Pressure Transduction for Confirmation of Distal Wire Position in Complex Percutaneous Coronary Intervention,"Determining distal wire position during chronic total occlusion percutaneous coronary intervention can be challenging. We describe a novel technique that can help confirm distal true lumen wire position. A microcatheter is advanced distally over the wire and after removing the guidewire, it is connected to a manifold for pressure transduction: an arterial waveform is indicative of intra-luminal position. (C) 2019 Elsevier Inc. All rights reserved.",10.1016/j.carrev.2019.08.013,11,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,yes
J,"Hansson, J",The Klein-Alfven cosmology revisited,"The Klein-Alfv & xfffd;n model is based on the pragmatic belief that also cosmology, just like all other fields of physics, should be based on physical laws independently tested in the laboratory. It actually has a number of attractive features, described in this article. As almost all matter in the known universe is in the plasma state, the model is by necessity based on both gravity and electromagnetism, and as most cosmic plasmas are inhomogeneous and magnetized, it is automatically inhomogeneous (as is the real universe). It is not perfect (no models are), but many of the outstanding unsolved ?problems? of the contemporary standard big bang-model of cosmology are either solved/sidestepped by, or non-existent in, the Klein-Alfv & xfffd;n model. One should remember that the standard model of cosmology also is just that?a model, and highly idealized at that, with many ad hoc ingredients and a large number of free parameters and hypothetical ingredients that are fixed only through comparison with cosmological data in a global best-fit fashion. It is not, and should never be considered to be, sacrosanct. If a comparable number of man-hours had been invested in the direction of the Klein-Alfv & xfffd;n model it is plausible that it would describe the real observed universe as good as, or even better than, the big bang-model?with much fewer speculative additions to known physics.",10.1088/2399-6528/ab4ffa,12,yes,yes,no,yes,yes,no,no,yes,no,yes,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes
J,"Hatefinasab, S",Carbon Nanotube Field Effect Transistor-Based Hybrid Full Adders Using Gate-Diffusion Input Structure,"Scaling down the size of transistor in the nanoscale reduces the power supply voltage, as a result, the design of high-performance nano-circuit at low voltage has been considered. Most of digital circuits are composed of different components which determine the performance of the entire digital circuits. With the improvement of these components, the digital circuits can be optimized. One of these components is full adder for which various structures have been proposed to improve its performance, among them the two novel full adder structures are based on Gate-Diffusion Input (GDI) structure and half-classical XOR/XNOR logic (SEMI XOR/XNOR) modules. In this paper, Carbon Nanotube Field Effect Transistor (CNTFET)-based low power full adders by using SEMI XOR logic style and GDI structure are presented. Due to the incomparable thermal and mechanical properties of the CNTFET, it can be the first alternative to substitute the metal oxide field effect transistors (MOSFET). The digital circuits have the better performance based on CNTFET. Therefore, the three proposed full adders in this paper are designed based on CNTFET technology with many merits, such as low power dissipation, less energy delay product (EDP), and high speed at various supply voltages, frequencies, temperatures, load capacitors, and the number of tubes. Moreover, these proposed full adders occupy the minimum area consumption and have better performance in comparison with previous standard full adders. All simulations are done by using the Synopsys HSPICE simulator in 32 nm-CNTFET technology and layout of all full adder circuits are presented on Electric.",10.1166/jno.2019.2661,13,yes,no,no,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,
J,"Hayashi, M",A Model of Competing Orders and Its Application to a Novel Junction,"We introduce a simple Ginzburg-Landau model to describe coupled orders, such as antiferromagnetism and superconductivity in high-T-c cuprate superconductors, using which we can study the spatial modulation of the doping rate. We study junctions between non-doped and highly doped materials of cuprates. Possibility of a novel superconducting boundary state is suggested, which appears at temperatures higher than the maximum transition temperature of the bulk material at optimal doping. Experimental possibilities to realize this state is also discussed.",10.1007/s10948-019-5125-1,14,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,yes,no,yes,yes,yes,
J,"He, JY; Shang, PJ; Wang, J",A complexity measure for heart rate signals,"In this paper, we present an adaptive measurement to quantify the complexity of time series, called q-sample entropy difference mean (qSEDiffAve), and apply this method to heart rate time series. It quantifies the structural information of the signals and helps identify different conditions of the heart systems. Experiments show that compared with the traditional sample entropy (SampEn), qSEDiffAve has significant advantages in reflecting the inherent information of sequences. It also reveals that the qSEDiffAve curves of healthy subjects are significantly different from the atrial fibrillation (AF) and congestive heart failure (CHF) groups, because the CHF signals tend to fluctuate between narrow ranges while the atrial fibrillation (AF) signals are random, and the signals of healthy subjects are usually mixed by signals with different dynamic characteristics, showing higher complexity. In addition, the most important parameter in the model, q, can enlarge the differences between qSEDiffAve curves of healthy and pathological states. (C) 2019 Elsevier B.V. All rights reserved.",10.1016/j.physa.2019.122054,15,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes
J,"He, QR; Guo, J; Zhang, BF; Jiao, ZX",High-Repetition-Rate and High-Beam-Quality Laser Pulses with 1.5MW Peak Power Generation from a Two-Stage Nd:YVO<sub>4</sub> Amplifier,"We develop a two-stage end-pumped Nd:YVO4 amplifier seeded by a passively Q-switched microchip laser. An average output power of 13.5 W with repetition rate up to 7 kHz and pulse duration of ?1.24 ns is obtained, corresponding to a pump extraction efficiency of 16.1% (19.5% for the second stage) and peak power of ?1.5 MW. The beam quality factors at maximum output power are measured to be Mx2=1.56and My2=1.48We introduce an analytical model to estimate gain and beam quality after amplification. This model focuses on the influence of ratio of seed spot radius to pump spot radius when designing an amplifier. Moreover, our experiments reveal that the re-imaging system in the double-pass configuration can be used to enhance the beam quality.",10.1088/0256-307X/36/11/114202,16,no,no,no,no,yes,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,no,yes,yes,
J,"He, XY; Chikarakara, E; Nesterenko, EP; Nesterenko, PN; Mousavian, RT; Paull, B; Brabazon, D",Enhanced organic species identification via laser structuring of carbon monolithic surfaces,"It is important to be able to control the physical and chemical integrity of carbon-based porous monolith structures while being tailored for targeted analytical, energy and catalytic based applications. A set up using a CO2 laser in continuous mode (CW CO2 laser) was implemented to cut fragile and porous carbon monolithic (CM) and nanotemplated carbon monolithic (NTCM) rods into discs with a prescribed thickness and dimensional integrity (denoted as LCM and LNTCM, or LCMs). Changes in structure, porosity and composition of LCMs were induced by the efficient thermal energy afforded by the CW CO2 laser irradiation under tightly controlled process conditions. The main effects observed before and after laser cutting were studied in comparison with traditional scalpel blade cutting of carbon monolithic (SCM). FE-SEM images confirmed that the resulting LCMs exhibited a more open, interconnected macroporous structure and smoothed mesopores to a depth of approximately 5 while the structure of the bulk section remained intact. Minimal changes in chemical compositions were confirmed by XPS. Raman spectroscopy revealed a modest increase in the graphitic content on the cross sections of LCM discs. Phenol and Bisphenol A (BPA) was used as a model analyze for demonstration of resulting discs adsorption performance.",10.1016/j.apsusc.2019.06.298,17,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,no,yes,yes,no
J,"Hedrea, C",The Lie-Trotter integrator in the dynamics of a mechanical system,"The numerical integration plays a fundamental role in understanding the behaviour of many mechanical systems. In this paper a classical, still undisputed problem is presented. Some important aspects of the mechanical integrators on the dynamics of a mechanical system are studied. Therefore it is shown that if the Lie-Trotter integrator is obtained, in case of Euler equations for the dynamics of symmetric free rigid body, then it is a Poisson integrator. At the end of the paper some important remarks are presented. (C) 2019 Elsevier B.V. All rights reserved.",10.1016/j.geomphys.2019.07.001,18,yes,yes,no,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no
