Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Ball, RD; Bertone, V; Carrazza, S; Deans, CS; Del Debbio, L; Forte, S; Guffanti, A; Hartland, NP; Latorre, JI; Rojo, J; Ubiali, M",Parton distributions for the LHC run II,"We present NNPDF3.0, the first set of parton distribution functions (PDFs) determined with a methodology validated by a closure test. NNPDF3.0 uses a global dataset including HERA-II deep-inelastic inclusive cross-sections, the combined HERA charm data, jet production from ATLAS and CMS, vector boson rapidity and transverse momentum distributions from ATLAS, CMS and LHCb, W +c data from CMS and top quark pair production total cross sections from ATLAS and CMS. Results are based on LO, NLO and NNLO QCD theory and also include electroweak corrections. To validate our methodology, we show that PDFs determined from pseudo-data generated from a known underlying law correctly reproduce the statistical distributions expected on the basis of the assumed experimental uncertainties. This closure test ensures that our methodological uncertainties are negligible in comparison to the generic theoretical and experimental uncertainties of PDF determination. This enables us to determine with confidence PDFs at different perturbative orders and using a variety of experimental datasets ranging from HERA-only up to a global set including the latest LHC results, all using precisely the same validated methodology. We explore some of the phenomenological implications of our results for the upcoming 13 TeV Run of the LHC, in particular for Higgs production cross-sections.",10.1007/JHEP04(2015)040,0,yes,yes,no,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,no,yes,yes,yes,no,yes,yes,
J,"Kinkhabwala, A; Yu, ZF; Fan, SH; Avlasevich, Y; Müllen, K; Moerner, WE",Large single-molecule fluorescence enhancements produced by a bowtie nanoantenna,"Owing to the size mismatch between light and nanoscale objects such as single molecules, it is important to be able to control light-molecule interactions(1-4). Plasmonic nanoantennas create highly enhanced local fields when pumped resonantly, leading to increased Raman scattering(5), but whether fluorescence enhancement occurs depends upon a variety of factors. Although sharp metal tips(6) and colloids(7,8) can enhance fluorescence, the highly enhanced optical fields of lithographically fabricated bowtie nanoantennas(9) provide a structure that is more controllable and amenable to integration. Using gold bowties, we observe enhancements of a single molecule's fluorescence up to a factor of 1,340, ten times higher than reported previously(7,8,10-22). Electromagnetic simulations reveal that this is a result of greatly enhanced absorption and an increased radiative emission rate, leading to enhancement of the intrinsic quantum efficiency by an estimated factor of nine, despite additional non-radiative ohmic effects. Bowtie nanoantennas thus show great potential for high-contrast selection of single nanoemitters.",10.1038/NPHOTON.2009.187,1,yes,no,no,yes,yes,no,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Liu, H; Chen, CJ; Chen, G; Kuang, YD; Zhao, XP; Song, JW; Jia, C; Xu, X; Hitz, E; Xie, H; Wang, S; Jiang, F; Li, T; Li, YJ; Gong, A; Yang, RG; Das, S; Hu, LB",High-Performance Solar Steam Device with Layered Channels: Artificial Tree with a Reversed Design,"Solar steam generation, combining the most abundant resources of solar energy and unpurified water, has been regarded as one of the most promising techniques for water purification. Here, an artificial tree with a reverse-tree design is demonstrated as a cost-effective, scalable yet highly efficient steam-generation device. The reverse-tree design implies that the wood is placed on the water with the tree-growth direction parallel to the water surface; accordingly, water is transported in a direction perpendicular to what occurs in natural tree. The artificial tree is fabricated by cutting the natural tree along the longitudinal direction followed by surface carbonization (called as C-L-Wood). The nature-made 3D interconnected micro-/nanochannels enable efficient water transpiration, while the layered channels block the heat effectively. A much lower thermal conductivity (0.11 W m(-1) K-1) thus can be achieved, only 1/3 of that of the horizontally cut wood. Meanwhile, the carbonized surface can absorb almost all the incident light. The simultaneous optimizations of water transpiration, thermal management, and light absorption results in a high efficiency of 89% at 10 kW m(-2), among the highest values in literature. Such wood-based high-performance, cost-effective, scalable steam-generation device can provide an attractive solution to the pressing global clean water shortage problem.",10.1002/aenm.201701616,2,yes,no,no,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no
J,"Wang, DL; Xin, HLL; Hovden, R; Wang, HS; Yu, YC; Muller, DA; DiSalvo, FJ; Abruña, HD",Structurally ordered intermetallic platinum-cobalt core-shell nanoparticles with enhanced activity and stability as oxygen reduction electrocatalysts,"To enhance and optimize nanocatalyst performance and durability for the oxygen reduction reaction in fuel-cell applications, we look beyond Pt-metal disordered alloys and describe a new class of Pt-Co nanocatalysts composed of ordered Pt3Co intermetallic cores with a 2-3 atomic-layer-thick platinum shell. These nanocatalysts exhibited over 200% increase in mass activity and over 300% increase in specific activity when compared with the disordered Pt3Co alloy nanoparticles as well as Pt/C. So far, this mass activity for the oxygen reduction reaction is the highest among the Pt-Co systems reported in the literature under similar testing conditions. Stability tests showed a minimal loss of activity after 5,000 potential cycles and the ordered core-shell structure was maintained virtually intact, as established by atomic-scale elemental mapping. The high activity and stability are attributed to the Pt-rich shell and the stable intermetallic Pt3Co core arrangement. These ordered nanoparticles provide a new direction for catalyst performance optimization for next-generation fuel cells.",10.1038/NMAT3458,3,yes,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
J,"Frackowiak, E",Carbon materials for supercapacitor application,"The most commonly used electrode materials for electrochemical capacitors are activated carbons, because they are commercially available and cheap, and they can be produced with large specific surface area. However, only the electrochemically available surface area is useful for charging the electrical double layer (EDL). The EDL formation is especially efficient in carbon pores of size below 1 nm because of the lack of space charge and a good attraction of ions along the pore walls. The pore size should ideally match the size of the ions. However, for good dynamic charge propagation, some small mesopores are useful. An asymmetric configuration, where the positive and negative electrodes are constructed from different materials, e. g., activated carbon, transition metal oxide or conducting polymer, is of great interest because of an important extension of the operating voltage. In such a case, the energy as well as power is greatly increased. It appears that nanotubes are a perfect conducting additive and/or support for materials with pseudocapacitance properties, e. g. MnO2, conducting polymers. Substitutional heteroatoms in the carbon network (nitrogen, oxygen) are a promising way to enhance the capacitance. Carbons obtained by one-step pyrolysis of organic precursors rich in heteroatoms (nitrogen and/or oxygen) are very interesting, because they are denser than activated carbons. The application of a novel type of electrolyte with a broad voltage window (ionic liquids) is considered, but the stability of this new generation of electrolyte during long term cycling of capacitors is not yet confirmed.",10.1039/b618139m,4,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
J,"Grosvenor, AP; Biesinger, MC; Smart, RS; McIntyre, NS",New interpretations of XPS spectra of nickel metal and oxides,"A current interpretation of XPS spectra of Ni metal assumes that the main 6 eV satellite is due to a two hole c3d(9)4s(2) (c is a core hole) final state effect. We report REELS observation in AES at low voltages of losses (plasmons and inter-band transitions) corresponding to the satellite structures in Ni metal 2p spectra. The satellite near 6 eV is attributed to a predominant surface plasmon loss. A current interpretation of Ni 2p spectra of oxides and other compounds is based oil charge transfer assignments of the main peak at 854.6 eV and the broad satellite centred at around 861 eV to the cd(9)L and the unscreened cd(8) final-state configurations, respectively (L is a ligand hole). Multiplet splittings have been shown to be necessary for assignment of Fe 2p and Cr 2p spectral profiles and chemical states. The assignments of Ni 2p states are re-examined with intra-atomic multiplet envelopes applied to Ni(OH)(2), NiOOH and NiO spectra. It is shown that the free ion inultiplet envelopes for Ni2+ and Ni3+ simulate the main line and satellite structures for Ni(OH)2 and NiOOH. Fitting the NiO Ni 2p spectral profile is not as straightforward as the hydroxide and oxyhydroxide. It may involve contributions from interatomic. non-local electronic coupling and screening effects with multiplet structures significantly different from the free ions as found for MnO. A scheme for fitting these spectra using multiplet envelopes is proposed. (c) 2006 Elsevier B.V. All rights reserved.",10.1016/j.susc.2006.01.041,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Gilje, S; Han, S; Wang, M; Wang, KL; Kaner, RB",A chemical route to graphene for device applications,"Oxidation of graphite produces graphite oxide, which is dispersible in water as individual platelets. After deposition onto Si/SiO2 substrates, chemical reduction produces graphene sheets. Electrical conductivity measurements indicate a 10000-fold increase in conductivity after chemical reduction to graphene. Tapping mode atomic force microscopy measurements show one to two layer graphene steps. Electrodes patterned onto a reduced graphite oxide film demonstrate a field effect response when the gate voltage. is varied from +15 to -15 V. Temperature-dependent conductivity indicates that the graphene-like sheets exhibit semiconducting behavior.",10.1021/nl0717715,6,yes,yes,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,no
J,"McCann, E; Fal'ko, VI",Landau-level degeneracy and quantum hall effect in a graphite bilayer,"We derive an effective two-dimensional Hamiltonian to describe the low-energy electronic excitations of a graphite bilayer, which correspond to chiral quasiparticles with a parabolic dispersion exhibiting Berry phase 2 pi. Its high-magnetic-field Landau-level spectrum consists of almost equidistant groups of fourfold degenerate states at finite energy and eight zero-energy states. This can be translated into the Hall conductivity dependence on carrier density, sigma(xy)(N), which exhibits plateaus at integer values of 4e(2)/h and has a double 8e(2)/h step between the hole and electron gases across zero density, in contrast to (4n+2)e(2)/h sequencing in a monolayer.",10.1103/PhysRevLett.96.086805,7,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
J,"Castro, EV; Novoselov, KS; Morozov, SV; Peres, NMR; Dos Santos, JMBL; Nilsson, J; Guinea, F; Geim, AK; Castro Neto, AH",Biased bilayer graphene: Semiconductor with a gap tunable by the electric field effect,"We demonstrate that the electronic gap of a graphene bilayer can be controlled externally by applying a gate bias. From the magnetotransport data (Shubnikov-de Haas measurements of the cyclotron mass), and using a tight-binding model, we extract the value of the gap as a function of the electronic density. We show that the gap can be changed from zero to midinfrared energies by using fields of less than or similar to 1 V/nm, below the electric breakdown of SiO2. The opening of a gap is clearly seen in the quantum Hall regime.",10.1103/PhysRevLett.99.216802,8,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes
J,"Liu, YL; Ai, KL; Liu, JH; Deng, M; He, YY; Lu, LH",Dopamine-Melanin Colloidal Nanospheres: An Efficient Near-Infrared Photothermal Therapeutic Agent for In Vivo Cancer Therapy,,10.1002/adma.201204683,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
