Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Hapishah, AN; Hamidon, MN; Syazwan, MM",Convenient method for Curie temperature determination in holmium and yttrium manganite based on capacitance value,"This study reported an alternative technique to measure the Curie temperature (T-c) of hexagonal manganite as multiferroic sample. The method is based on change identification in slope of capacitance value as a function of temperature. Temperature variation of the capacitance observed in holmium and yttrium manganite sintered at 1250 degrees C has been studied respectively. The optimum preparation of holmium and yttrium manganite with space group P6(3)cm by using high energy ball milling has been chosen in order to provide a convenient T-c. The changes of the capacitance value as a function of temperature range from 300 up to 1000 K at 50 Hz has been carried out in order to obtained the T-c value. Results obtained from the experiments showed that T-c transition could be clearly exhibited by the capacitance value for both the holmium manganite and yttrium manganite samples. The measured property values gave their T-c transition around reported value in previous studies. The ferroelectric T-c transition was observed to be 850 K and 860 K for HoMnO3 and YMnO3 respectively. A completely intrinsic behaviour of T-c was revealed by our simple and low cost method since no applied external field was used, yielding a truly spontaneous ferroelectric behaviour.",10.1016/j.rinp.2019.102665,0,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,no,yes,yes
J,"Hasanpour, M; Behroozifar, M; Tafakhori, N",Numerical Solution of Fractional Sine-Gordon Equation Using Spectral Method and Homogenization,"In this paper, a new method for the numerical solution of fractional sine-Gordon (SG) equation is presented. Our method consists of two steps, in first step: the main equation is converted to a homogeneous one using interpolation. In second step: two-dimensional approximation of functions by shifted Jacobi polynomials is used to reduce the problem into a system of nonlinear algebraic equations. The archived system is solved by Newton's iterative method. Our method is stated in general case on rectangular [a, b] x [0, T] which is based upon Jacobi polynomial by parameters (alpha, beta). Several test problems are employed and results of numerical experiments are presented and also compared with analytical solutions. Also, we verify the numerical stability of the method, by applying a disturbance in the problem. The obtained results confirm the acceptable accuracy and stability of the presented method.",10.1515/ijnsns-2018-0339,1,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,yes
J,"He, YL; Ye, HP; Liu, JM; Xie, ZQ; Wang, PP; Yang, B; Zhou, XX; Geo, YX; Chen, SQ; Li, Y; Fan, DY",Effectively Identifying the Topological Charge and Polarization Order of Arbitrary Singular Light Beams Based on Orthogonal Polarization Separating,"Singular beams with spatially variant field distributions have various fantastic applications. However, one of the significant challenges that hinder the wide application of singular beams is how to effectively identify the topological charge and the polarization order of arbitrary singular beams. We found that when a light beam with arbitrary polarization state illuminates a polarization-sensitive blazed-grating, the horizontal and vertical component can be separated from the incident beam. Based on this phenomenon, an effective method is proposed to probe the integral topological charge and polarization order of arbitrary singular beams. With this detection method, the vortex beam, cylindrical vector beam and cylindrical vector vortex beam with different topological charges and polarization orders have been experimentally identified. This effective detection method can be widely used to measure the topological charge and polarization order of arbitrary singular beams.",10.1109/JPHOT.2019.2944968,2,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,yes,yes,yes,no,yes,yes
J,"Heierli, J",A sundial with hour lines portraying the Earth,"The study of sundials is an age-old discipline of science. The greatest developments were achieved in the Antiquity and in the Middle Ages, but modern physicists also contributed their part. In 1956, a former student of Wolfgang Pauli, Heinz Schilt, constructed an underwater sundial in his garden pond, using refraction to reshape the sundial's hour lines. His approach is developed further in this paper and combined with Thales' geometric concept of gnomonic projection. Together, this leads to a beautiful result: Snell's law can be used to build a sundial whose hour lines portray the Earth and its meridians. A prototype has been built to demonstrate the idea.",10.1119/10.0000033,3,yes,no,yes,yes,no,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,yes,no,no,yes,no
J,"Hekim, S; Akpinar, S; Simsek, E","The effects of the vibrational excitation on H plus ND(<i>a</i><SUP>1</SUP>Δ, <i>j</i><sub>0</sub>=2, <i>v</i><sub>0</sub>=0,1,2) reaction","Reactions of vibrationally excited ND (a(1)Delta, j(0) = 2, v(0) = 0,1,2) molecule with H atom have been carried out on the modified NH2 potential energy surface (PES) for the (2)A ' excited state using Centrifugal Sudden approximation. The chemical reaction of ND (a(1)Delta) with H can proceed via the depletion ND + H -> N + HD and the exchange pathways ND + H -> NH + D. So, we present the time-dependent wave packet quantum scattering calculations of initial-state-resolved reaction probabilities, integral cross sections and initial state-selected reaction rate constants for exchange and depletion channels of the title reaction. For exchange reaction, it was found that vibrational excitation plays a very important role in the integral cross sections and rate constants.",10.1140/epjd/e2019-100229-4,4,yes,yes,no,no,yes,no,no,yes,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,no,yes,yes,yes
J,"Hernández-Alonso, MD; Fresno, F; O'Shea, VAD; Soria, J; Coronado, JM",Influence of Post-Synthesis Modifications of Ti<sub>1-<i>x</i></sub>Zr<i><sub>x</sub></i>O<sub>2</sub> Nanocrystallites on Their Photocatalytic Activity for Toluene and Methylcyclohexane Degradation,"The modification of the structural and surface characteristics of Ti1-xZrxO2 nanocrystallites by post-synthesis treatments is revealed as an effective way to enhance their photocatalytic activity. Starting with the same batch of mixed oxide prepared from reverse microemulsions, different photocatalysts have been obtained by either solvothermal treatment, calcination or a combination of both. Extensive physicochemical characterization of the resulting materials shows that solvothermally treated oxides present lower crystallite size and larger surface area, although without previous calcination these samples appear to have a higher degree of structural disorder. These differences are sharply reflected in the changes in photocatalytic activity for the removal of methylcyclohexane (MCH) and toluene vapours at relatively high concentrations. Thus, the best performance for MCH elimination is obtained with the photocatalysts prepared by calcination and subsequent solvothermal treatment. Following this procedure, the resulting Ti1-xZrxO2 material presents larger surface area and high Zr surface concentration with minimal disturbance of the anatase structure. In contrast, for toluene photooxidation, the solvothermally prepared sample shows improved performance, most likely due to its larger surface area, which contributes to hinder deactivation.",10.1166/jnn.2019.16738,5,yes,no,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,no,yes,no
J,"Hong, W; Tang, LJ; Sun, WX; Ji, BW; Yang, B; Liu, JQ",A Super Anisotropic Wetting Microstructure Based on Combination of Sharp Edge and Sharp Corner,"Anisotropic wetting is important in industrial, medical and agricultural applications. In this paper, a novel microstructure performing prominent ultra-anisotropic wetting properties is proposed, with MEMS fabrication process. This microstructure possesses both sharp edge and sharp corner (SESC) in topography. The sharp edge can hinder liquid spreading significantly, whereas the sharp corner enhance spreading. By lithography technology on polymer film, Parylene-C, the microstructure can be tailored into different shapes to achieve various liquid spreading properties, two of which are demonstrated here. 2-D SESC microstructure illustrates ultra-high contact angle difference in parallel and perpendicular directions as high as 93.8, as well as bidirectional wetting properties. Another microstructure, namely 3-D SESC microstructure, demonstrates specific unidirectional wetting properties. The unique microstructure proposed in this paper provide new ideas for application of controlling liquid spreading on surface. [2019-0077]",10.1109/JMEMS.2019.2933725,6,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,no,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes
J,"Hortigüela, MJ; Bdikin, I; Otero-Irurueta, G",Thermal vapor sulfurization of molybdenum layers,"Sulfurization of molybdenum layers is a promising route for obtaining large-scale and high-quality transition metal dichalcogenides. Here we describe the synthesis of continuous and homogeneous MoS2 in the centimeter scale by the thermal vapor sulfurization of pre-deposited molybdenum precursors on SiO2. Metallic molybdenum as well as MoO3 were used as precursors while the sulfurization was performed by chemical vapor deposition. A multi-technique characterization was employed to fully describe the deposition of molybdenum as well as its sulfurization. Thus, Raman spectroscopy, X-ray and ultra-violet photoelectron spectroscopies as well as scanning electron and atomic force microscopies indicated that the molybdenum layers were completely transformed in MoS2. The samples were homogeneous in the centimeter scale and quite flat with a root mean square roughness of 1.4 angstrom. Furthermore, its work function was 4.1 eV.",10.1016/j.tsf.2019.137588,7,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
J,"Hou, QS; Wang, F; Wang, C; Cao, JC",Effects of propagation on the population dynamics of terahertz quantum cascade lasers,"The spatial and temporal dependence of population dynamics caused by ultrafast a laser pulses are studied by Maxwell-Bloch equations in terahertz quantum cascade lasers with and without propagation effects. It is shown that the presence of propagation effects could decrease the flopping of population inversion and affect the oscillation intensity in recovery process. Due to the modification of total macroscopic nonlinear polarization and many-body items, local field varies not only with electron doping concentration but also with period position, which also reflected in the evolution of population dynamics.",10.1016/j.spmi.2019.106315,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Hu, CL; Fei, CC; Jiang, HJ",Synthesis and characterization of topology-varied organic electroluminescent blue-light emitters based on carbazole and triphenylphosphine oxide derivatives,"Two blue light emitters M-2EtCz and P-2EtCz based on carbazole and triphenylphosphine oxide were synthesized and characterized. The 5% weight loss temperatures of emitters M-2EtCz and P-2EtCz solid powder were 437 and 495 degrees C, and their photoluminescent quantum yield in solution were 53.93 and 75.78%, which were both significantly improved to those of parent EtCz-Ph. The introduction of triphenylphosphine oxide into EtCz-Ph can lower the lowest unoccupied molecular orbital levels of emitters M-2EtCz and P-2EtCz, while keeping their highest occupied molecular orbital levels unchanged. All the emitters exhibited blue light emission with aggregation-induced enhanced emission characteristic. The non-doped deep blue light-emitting diodes with maximum external quantum efficiencies of 2.68% were obtained for M-2EtCz, and the electroluminescent color purity of P-2EtCz was better than that of M-2EtCz. The doped device hosted by P-2EtCz achieved a maximum brightness of 10,891 cd/m(2), external quantum efficiency of 2.04% and current efficiency of 5.65 cd/A.",10.1016/j.synthmet.2019.116220,9,yes,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,no,no,no,yes,yes,
