Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Gelinck, GH; Huitema, HEA; Van Veenendaal, E; Cantatore, E; Schrijnemakers, L; Van der Putten, JBPH; Geuns, TCT; Beenhakkers, M; Giesbers, JB; Huisman, BH; Meijer, EJ; Benito, EM; Touwslager, FJ; Marsman, AW; Van Rens, BJE; De Leeuw, DM",Flexible active-matrix displays and shift registers based on solution-processed organic transistors,"At present, flexible displays are an important focus of research(1-3). Further development of large, flexible displays requires a cost-effective manufacturing process for the active-matrix backplane, which contains one transistor per pixel. One way to further reduce costs is to integrate (part of) the display drive circuitry, such as row shift registers, directly on the display substrate. Here, we demonstrate flexible active-matrix monochrome electrophoretic displays based on solution-processed organic transistors on 25-mum-thick polyimide substrates. The displays can be bent to a radius of 1 cm without significant loss in performance. Using the same process flow we prepared row shift registers. With 1,888 transistors, these are the largest organic integrated circuits reported to date. More importantly, the operating frequency of 5 kHz is sufficiently high to allow integration with the display operating at video speed. This work therefore represents a major step towards 'system-on-plastic'.",10.1038/nmat1061,0,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
J,"Huang, XC; Zhao, LX; Long, YJ; Wang, PP; Chen, D; Yang, ZH; Liang, H; Xue, MQ; Weng, HM; Fang, Z; Dai, X; Chen, GF",Observation of the Chiral-Anomaly-Induced Negative Magnetoresistance in 3D Weyl Semimetal TaAs,"Weyl semimetal is the three-dimensional analog of graphene. According to quantum field theory, the appearance of Weyl points near the Fermi level will cause novel transport phenomena related to chiral anomaly. In the present paper, we report the experimental evidence for the long-anticipated negative magnetoresistance generated by the chiral anomaly in a newly predicted time-reversal-invariant Weyl semimetal material TaAs. Clear Shubnikov de Haas (SdH) oscillations have been detected starting from a very weak magnetic field. Analysis of the SdH peaks gives the Berry phase accumulated along the cyclotron orbits as pi, indicating the existence of Weyl points.",10.1103/PhysRevX.5.031023,1,yes,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,yes,no,no,no,no,yes,yes,
J,"Young, SM; Zaheer, S; Teo, JCY; Kane, CL; Mele, EJ; Rappe, AM",Dirac Semimetal in Three Dimensions,"We show that the pseudorelativistic physics of graphene near the Fermi level can be extended to three dimensional (3D) materials. Unlike in phase transitions from inversion symmetric topological to normal insulators, we show that particular space groups also allow 3D Dirac points as symmetry protected degeneracies. We provide criteria necessary to identify these groups and, as an example, present ab initio calculations of beta-cristobalite BiO2 which exhibits three Dirac points at the Fermi level. We find that beta-cristobalite BiO2 is metastable, so it can be physically realized as a 3D analog to graphene.",10.1103/PhysRevLett.108.140405,2,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes
J,"Candès, E; Romberg, J",Sparsity and incoherence in compressive sampling,"We consider the problem of reconstructing a sparse signal x(0) is an element of R(n) from a limited number of linear measurements. Given m randomly selected samples of Ux(0), where U is an orthonormal matrix, we show that L(1) minimization recovers x(0) exactly when the number of measurements exceeds m >= const . mu(2)(U) . S . log n, where S is the number of nonzero components in x(0) and mu is the largest entry in U properly normalized: mu(U) = root n . max(k), (j) |U(k, j)|. The smaller mu is, the fewer samples needed. The result holds for 'most' sparse signals x(0) supported on a fixed (but arbitrary) set T. Given T, if the sign of x(0) for each nonzero entry on T and the observed values of Ux(0) are drawn at random, the signal is recovered with overwhelming probability. Moreover, there is a sense in which this is nearly optimal since any method succeeding with the same probability would require just about as many samples.",10.1088/0266-5611/23/3/008,3,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
J,"Armendariz-Picon, C; Mukhanov, V; Steinhardt, PJ",Essentials of <i>k</i>-essence -: art. no. 103510,"We recently introduced the concept of ""k-essence"" as a dynamical solution for explaining naturally why the universe has entered an epoch of accelerated expansion at a late stage of its evolution. The solution avoids fine-tuning of parameters and anthropic arguments. Instead, k-essence is based on the idea of a dynamical attractor solution which causes it to act as a cosmological constant only at the onset of matter domination. Consequently, k-essence overtakes the matter density and induces cosmic acceleration at about the present epoch. In this paper, we present the basic theory of k-essence and dynamical attractors based on evolving scalar fields with nonlinear kinetic energy terms in the action. We present guidelines for constructing concrete examples and show that there are two classes of solutions, one in which cosmic acceleration continues forever and one in which the acceleration has finite duration.",10.1103/PhysRevD.63.103510,4,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes
J,"Medintz, IL; Clapp, AR; Mattoussi, H; Goldman, ER; Fisher, B; Mauro, JM",Self-assembled nanoscale biosensors based on quantum dot FRET donors,"The potential of luminescent semiconductor quantum dots (QDs) to enable development of hybrid inorganic-bioreceptor sensing materials has remained largely unrealized. We report the design, formation and testing of QD-protein assemblies that function as chemical sensors. In these assemblies, multiple copies of Escherichia coli maltose-binding protein (MBP) coordinate to each QD by a C-terminal oligohistidine segment and function as sugar receptors. Sensors are self-assembled in solution in a controllable manner. In one configuration, a beta-cyclodextrin-QSY9 dark quencher conjugate bound in the MBP saccharide binding site results in fluorescence resonance energy-transfer (FRET) quenching of QD photoluminescence. Added maltose displaces the beta-cyclodextrin-QSY9, and QD photoluminescence increases in a systematic manner. A second maltose sensor assembly consists of QDs coupled with Cy3-labelled MBP bound to beta-cyclodextrin-Cy3.5. In this case, the QD donor drives sensor function through a two-step FRET mechanism that overcomes inherent QD donor-acceptor distance limitations. Quantum dot-biomolecule assemblies constructed using these methods may facilitate development of new hybrid sensing materials.",10.1038/nmat961,5,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes
J,"Kirilyuk, A; Kimel, AV; Rasing, T",Ultrafast optical manipulation of magnetic order,"The interaction of subpicosecond laser pulses with magnetically ordered materials has developed into a fascinating research topic in modern magnetism. From the discovery of subpicosecond demagnetization over a decade ago to the recent demonstration of magnetization reversal by a single 40 fs laser pulse, the manipulation of magnetic order by ultrashort laser pulses has become a fundamentally challenging topic with a potentially high impact for future spintronics, data storage and manipulation, and quantum computation. Understanding the underlying mechanisms implies understanding the interaction of photons with charges, spins, and lattice, and the angular momentum transfer between them. This paper will review the progress in this field of laser manipulation of magnetic order in a systematic way. Starting with a historical introduction, the interaction of light with magnetically ordered matter is discussed. By investigating metals, semiconductors, and dielectrics, the roles of (nearly) free electrons, charge redistributions, and spin-orbit and spin-lattice interactions can partly be separated, and effects due to heating can be distinguished from those that are not. It will be shown that there is a fundamental distinction between processes that involve the actual absorption of photons and those that do not. It turns out that for the latter, the polarization of light plays an essential role in the manipulation of the magnetic moments at the femtosecond time scale. Thus, circularly and linearly polarized pulses are shown to act as strong transient magnetic field pulses originating from the nonabsorptive inverse Faraday and inverse Cotton-Mouton effects, respectively. The recent progress in the understanding of magneto-optical effects on the femtosecond time scale together with the mentioned inverse, optomagnetic effects promises a bright future for this field of ultrafast optical manipulation of magnetic order or femtomagnetism.",10.1103/RevModPhys.82.2731,6,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,yes,yes,no,yes
J,"Wu, J; Walukiewicz, W; Yu, KM; Ager, JW; Haller, EE; Lu, H; Schaff, WJ; Saito, Y; Nanishi, Y",Unusual properties of the fundamental band gap of InN,"The optical properties of wurtzite-structured InN grown on sapphire substrates by molecular-beam epitaxy have been characterized by optical absorption, photoluminescence, and photomodulated reflectance techniques. These three characterization techniques show an energy gap for InN between 0.7 and 0.8 eV, much lower than the commonly accepted value of 1.9 eV. The photoluminescence peak energy is found to be sensitive to the free-electron concentration of the sample. The peak energy exhibits very weak hydrostatic pressure dependence, and a small, anomalous blueshift with increasing temperature. (C) 2002 American Institute of Physics.",10.1063/1.1482786,7,yes,yes,no,yes,no,no,no,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,yes,yes,no,no,no,no,yes,yes,
J,"Liu, J; Zhang, HB; Sun, RH; Liu, YF; Liu, ZS; Zhou, AG; Yu, ZZ","Hydrophobic, Flexible, and Lightweight MXene Foams for High-Performance Electromagnetic-Interference Shielding","Ultrathin, lightweight, and flexible electromagnetic-interference (EMI) shielding materials are urgently required to manage increasingly serious radiation pollution. 2D transition-metal carbides (MXenes) are considered promising alternatives to graphene for providing excellent EMI-shielding performance due to their outstanding metallic electrical conductivity. However, the hydrophilicity of MXene films may affect their stability and reliability when applied in moist or wet environments. Herein, for the first time, an efficient and facile approach is reported to fabricate freestanding, flexible, and hydrophobic MXene foam with reasonable strength by assembling MXene sheets into films followed by a hydrazine-induced foaming process. In striking contrast to well-known hydrophilic MXene materials, the MXene foams surprisingly exhibit hydrophobic surfaces and outstanding water resistance and durability. More interestingly, a much enhanced EMI-shielding effectiveness of approximate to 70 dB is achieved for the lightweight MXene foam as compared to its unfoamed film counterpart (53 dB) due to the highly efficient wave attenuation in the favorable porous structure. Therefore, the hydrophobic, flexible, and lightweight MXene foam with an excellent EMI-shielding performance is highly promising for applications in aerospace and portable and wearable smart electronics.",10.1002/adma.201702367,8,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no
J,"Wen, B; Cao, MS; Lu, MM; Cao, WQ; Shi, HL; Liu, J; Wang, XX; Jin, HB; Fang, XY; Wang, WZ; Yuan, J",Reduced Graphene Oxides: Light-Weight and High-Efficiency Electromagnetic Interference Shielding at Elevated Temperatures,"Chemical graphitized r-GOs, as the thinnest and lightest material in the carbon family, exhibit high-efficiency electromagnetic interference (EMI) shielding at elevated temperature, attributed to the cooperation of dipole polarization and hopping conductivity. The r-GO composites show different temperature-dependent imaginary permittivities and EMI shielding performances with changing mass ratio.",10.1002/adma.201400108,9,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,no
