Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Som, S",Relaxation and condensation kinetics of trapped excitons at ultra-low temperatures: numerical simulation,"This work is a theoretical study of the excitons relaxation dynamics in cuprous oxide at ultra-low temperatures and within a potential trap. Exciton-phonon collisions and exciton-exciton collisions have been included as relaxation processes. Special attention is given to the thermal distribution, cooling process and the condensation of the exciton gas with high number of excitons. It has been done by solving the Boltzmann equation numerically, using MATLAB. In this work, the relaxation behaviour has been analysed for the temperatures between 0.1 and 3 K. It has been found that for the temperatures above 0.1 K the local effective temperatures are coming down to the bath temperatures, i.e. the excitons reach the local equilibrium with the lattice, but for 0.1 K it does not happen. For 3 K, the global distributions do not change at all with time, but for 0.1 K this change is significant. Maybe this thermal loss of excitons for 0.1 K is related to the Bose-Einstein condensation of excitons. Interestingly, for the temperature of 0.1 K the condensate has been formed with sufficiently high number of excitons, for the times larger than 300 ns. Also, the results have been compared with the other theoretical results.",10.1007/s12648-019-01592-7,0,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,no,yes,no,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no
J,"Azam, M; Rahaman, F; Sami, M; Bhatt, JR","The ""Planckonions""","We consider a spherically symmetric stellar configuration with a density profile rho(r) = c(2)/8 pi Gr(2). This configuration satisfies the Schwarzchild black hole condition 2G M/c(2) R = 1 for every r = R. We refer to it as ""Planckonion"". The interesting thing about the Planckonion is that it has an onion-like structure. The central sphere with radius of the Planck-length L-p = root(2hG/c(3)) has one unit of the Planck mass M-p = root(ch/2G). Subsequent spherical shells of radial width L-p contain exactly one unit of M-p. We study this stellar configuration using Tolman-Oppenheimer-Volkoff equation and show that the equation is satisfied if pressure P(r) = -rho(r). On the geometrical side, the space component of the metric blows up at every point. The time component of the metric is zero inside the star but only in the sense of a distribution (generalized function). The Planckonions mimic some features of black holes but avoid appearance of central singularity because of the violation of null energy conditions.",10.1142/S0217732319502687,1,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes
J,"Bhandari, C; Satpathy, S",Two dimensional electron gas in the δ-doped iridates with strong spin-orbit coupling: La<sub>δ</sub>Sr<sub>2</sub>IrO<sub>4</sub>,"Iridates are of considerable current interest because of the strong spin-orbit coupling that leads to a variety of new phenomena. Using density-functional studies, we predict the formation of a spin-orbital entangled two dimensional electron gas (2DEG) in the delta-doped iridate La delta Sr2IrO4, where a single SrO layer is replaced by a LaO layer. The extra La electron resides close to the delta-doped layer, partially occupying the J(eff) = 1/2 upper Hubbard band and thereby making the interface metallic. The magnetic structure of the bulk is destroyed near the interface, with the Ir-0 layer closest to the interface becoming non-magnetic, while the next layer (Ir-1) continues to maintain the AFM structure of the bulk, but with a reduced magnetic moment. The Fermi surface consists of a hole pocket and an electron pocket, located in two different Ir layers (Ir-0 and Ir-1), with both carriers derived from the J(eff) = 1/2 upper Hubbard band. The presence of both electrons and holes at the delta-doped interface suggests unusual transport properties, leading to possible device applications.",10.1088/1361-648X/ab2f3f,2,yes,yes,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,no,no,yes,no,no,yes,yes,yes,no,no,yes,yes,yes
J,"Brahimi, S; Bouzar, H; Lounis, S",Impact of single atomic defects and vacancies on the magnetic anisotropy energy of CoPt thin films,"The impact of surface vacancies and single adatoms on the magnetic properties of tetragonal L1(0) CoPt thin films is investigated from first principles. We consider Co and Fe single adatoms deposited on a Pt-terminated thin film while a Pt adatom is assumed to be supported by a Co-terminated film. The vacancy is injected in the top-surface layer of the films with both types of termination. After finding the most stable location of the defects, we discuss their magnetic properties tied to those of the substrate and investigate the magnetocrystalline anisotropy energy (MAE). Previous simulations (Brahimi et al 2016 J. Phys.: Condens. Matter 28 496002) predicted a large out-of-plane surface MAE for the Pt-terminated CoPt films (4 meV per f.u.) in contrast to in-plane surface MAE for Co-terminated films (-1 meV per f.u.). Here, we find that the surface MAI:, is significantly modified upon the presence of the atomic defects. All investigated defects induce an in-plane MAE, which is large enough for Fe adatom and Pt vacancy to switch the surface MAE from out-of-plane to in-plane for the Pt-terminated films. Interestingly, among the investigated defects Pt vacancy has the largest effect on the MAE in contrast to Co vacancy, which induced the smallest but still significant effect. This behavior is explained in terms of the orbital moment anisotropy of the thin films.",10.1088/1361-648X/ab2ffb,3,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,yes
J,"Fagundes, DA; Francisco, RR; de Oliveira, EG",Studying low-<i>x</i> structure function models with astrophysical tau neutrinos,"Despite not have been yet identified by the IceCube detector, events generated from v z deep inelastic neutrino scattering in ice with varied topologies, such as double cascades (often called double bangs), lollipops, and sugardaddies, constitute a potential laboratory for low-x parton studies. Here we investigate these events, analyzing the effect of next-to-next-to-leading order parton distribution function in the total neutrino-nucleon cross section, as compared with the color dipole formalism, where saturation effects play a major role. Energy deposit profiles in the ""bangs"" are also analyzed in terms of virtual W-boson and tauon energy distributions and are found to be crucial in establishing a clear signal for gluon distribution determination at very small x. By taking the average (all flavor) neutrino flux (Phi(v) similar to E-v(-2.3)) into differential cross sections as a function of tau and W energies, we find significant deviations from pure Dokshitzer-Gribov-Lipatov-Altarelli-Parisi parton interactions for neutrino energies already at a few PeV. With these findings one aims at providing not only possible observables to be measured in large volume neutrino detectors in the near future, but also theoretical ways of unravelling QCD dynamics using unintegrated neutrino-nucleon cross sections in the ultrahigh-energy frontier.",10.1103/PhysRevD.100.083020,4,yes,yes,no,yes,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,,,
J,"He, CS; Wang, WL",Electron affinity and ionization potential of 2D octagon-structure nitrogen under strain,"We studied the electron affinity (EA) and ionization potential (IP) of 2D octagon-structure nitrogen with density functional theory (DFT). The monolayer, bilayer, trilayer and tetralayer configurations of this material are investigated. We discussed the effect of strain and the effect on number of layers. The variation of EA and IP is found to be larger than 0.6 eV under strain less than 10%. The IPs decrease with number of layers while EAs are almost independent on number of layers. The difference of IP is larger than 0.4 eV between monolayer and tetralayer structures.",10.1142/S0217984919503718,5,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,no,no,no,yes,yes,
J,"Machahari, L; Choudhury, DK",<i>Q</i><SUP>2</SUP> dependence of the fractional momenta carried by small <i>x</i> quarks and gluons in models of proton structure function,"Recently, we suggested two alternative analytical models of proton structure function F-2(P)(x,t) and gluon distribution G(x, t) at small x [L. Machahari and D. K. Choudhury, Fur. Phys. T. A 54, 69 (2018); Commun. Theor. Phys. 71, 56 (2019)] derived from the coupled DGLAP equations for quarks and gluons approximated by Taylor expansion. In this work, we compute the partial momentum fractions carried by quarks and gluons in limited small x range: x(a) <= x <= x(b) and compare them with few other models available in the current literature. The analysis leads to understand qualitatively the effects of notions like Froissart saturation and self-similarity in the proton at small x. We also study if our results conform to the total momentum fractions as predicted in perturbative and lattice QCD.",10.1142/S0217732319502730,6,yes,yes,no,yes,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes
J,"Malviya, KD; Oliveira, EF; Autreto, PAS; Ajayan, PM; Galvao, DS; Tiwary, CS; Chattopadhyay, K",Mixing the immiscible through high-velocity mechanical impacts: an experimental and theoretical study,"In two-component metallic systems, thermodynamic immiscibility leads to phase separation such as in two-phase eutectic compositional alloys. The limit of the immiscibility of component elements under non-equilibrium conditions have been explored, but achieving complete miscibility and formation of single phase microstructures in eutectic alloys would be unprecedented. Here, we report that during the low-temperature ball milling that provides high energy impact, complete mixing of phases can occur in immiscible Ag-Cu eutectic alloys. From combined theoretical and experimental studies, we show that impact can produce solid solutions of Ag-Cu nanoparticles of eutectic composition. Our results show that phase diagrams of low dimensional materials under non-equilibrium conditions remain unexplored and could lead to new alloy microstructures drastically different from their bulk counterparts.",10.1088/1361-6463/ab36d1,7,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes
J,"Saeedi, K; Stavriasi, N; Redlich, B; van der Meer, AFG; Mikhaylovskiy, R; Kimel, AV; Pidgeon, CR; Murdin, BN",Spin preservation during THz orbital pumping of shallow donors in silicon,"We investigate the spin relaxation under conditions of optical excitation between the Rydberg orbital states of phosphorus donor impurities in silicon. Here we show that the spin relaxation is less than a few percent, even after multiple excitation/relaxation cycles. The observed high level of spin preservation may be useful for readout cycling or in quantum information schemes where coupling of neighbor qubits is via orbital excitation.",10.1088/1361-648X/ab31d2,8,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,yes,yes,yes,yes
J,"Hsu, WY; Lian, YC; Wu, PY; Yong, WM; Sheu, JK; Lin, KL; Wu, YS",Suppressing the Initial Growth of Sidewall GaN by Modifying AlN-Coated Patterned Sapphire with KOH-Based Etchant,"Micron-sized patterned sapphire substrates (PSSs) with an ex situ sputtered AlN nucleation layer (NL) have been used to improve the performance of GaN-based light-emitting diodes (LEDs). The growth of GaN was enhanced not only from bottom c-plane, but also from the sidewall of the micron-sized patterns. In this study, KOH solution was used to etch AlN (especially sidewall AlN) for the first time. The additional etching process is very simple. It was found that KOH etching 1 min did enhance the light output power (LOP) of LED. However, with the increase of etching time to 4 min, the LOP decreased. Besides, the effect of remained AlN on GaN growth mechanism was investigated in detail. (C) The Author(s) 2019. Published by ECS.",10.1149/2.0182001JSS,9,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,no,yes,yes,no,no,no,no,yes,yes,no
