Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Wang, DH; Choi, DW; Li, J; Yang, ZG; Nie, ZM; Kou, R; Hu, DH; Wang, CM; Saraf, LV; Zhang, JG; Aksay, IA; Liu, J",Self-Assembled TiO<sub>2</sub>-Graphene Hybrid Nanostructures for Enhanced Li-Ion Insertion,"We used anionic sulfate surfactants to assist the stabilization of graphene in aqueous solutions and facilitate the self-assembly of in situ grown nanocrystalline TiO2, rutile and anatase, with graphene. These nanostructured TiO2-graphene hybrid materials were used for investigation of Li-ion insertion properties. The hybrid materials showed significantly enhanced Li-ion insertion/extraction in TiO2. The specific capacity was more than doubled at high charge rates, as compared with the pure TiO2 phase. The improved capacity at high charge-discharge rate may be attributed to increased electrode conductivity in the presence of a percolated graphene network embedded into the metal oxide electrodes.",10.1021/nn900150y,0,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,yes,yes,no,no,no,no,yes,yes,
J,"De Maesschalck, R; Jouan-Rimbaud, D; Massart, DL",The Mahalanobis distance,"The theory of many multivariate chemometrical methods is based on the measurement of distances. The Mahalanobis distance (MD), in the original and principal component (PC) space, will be examined and interpreted in relation with the Euclidean distance (ED). Techniques based on the MD and applied in different fields of chemometrics such as in multivariate calibration, pattern recognition and process control are explained and discussed. (C) 2000 Elsevier Science B.V. All rights reserved.",10.1016/S0169-7439(99)00047-7,1,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no
J,"Yu, M; Trinkle, DR",Accurate and efficient algorithm for Bader charge integration,"We propose an efficient, accurate method to integrate the basins of attraction of a smooth function defined on a general discrete grid and apply it to the Bader charge partitioning for the electron charge density. Starting with the evolution of trajectories in space following the gradient of charge density, we derive an expression for the fraction of space neighboring each grid point that flows to its neighbors. This serves as the basis to compute the fraction of each grid volume that belongs to a basin (Bader volume) and as a weight for the discrete integration of functions over the Bader volume. Compared with other grid-based algorithms, our approach is robust, more computationally efficient with linear computational effort, accurate, and has quadratic convergence. Moreover, it is straightforward to extend to nonuniform grids, such as from a mesh-refinement approach, and can be used to both identify basins of attraction of fixed points and integrate functions over the basins. (C) 2011 American Institute of Physics. [doi:10.1063/1.3553716]",10.1063/1.3553716,2,yes,no,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes
J,"Kandiah, M; Nilsen, MH; Usseglio, S; Jakobsen, S; Olsbye, U; Tilset, M; Larabi, C; Quadrelli, EA; Bonino, F; Lillerud, KP",Synthesis and Stability of Tagged UiO-66 Zr-MOFs,"The development in the field MOF materials is moving from the discovery of new structures toward applications of the most promising materials. In most cases, specialized applications require incorporation of functional chemical groups. This work is a systematic investigation of the effect that simple substituents attached to the aromatic linker have on the stability and property to the parent MOF. A family of isoreticular MOFs, based on the UiO-66 structure was obtained from the three different linker ligands H2N-H2BDC, O2N-H2BDC, and Br-H2BDC. The physicochemical and chemical investigation of these materials demonstrate that this class of MOFs retains high thermal and chemical stabilities, even with functional groups present at the linker units. The results demonstrate the possibility of incorporating active functional groups into the UiO-66 structure almost without losing its exceptionally high thermal and chemical stability. It has been established that the functional groups, at least in the amino functionalized UiO-66 sample, are chemically available as evidenced by the H/D exchange experiment, making the tagged UiO series MOFs very interesting for further studies within the field of catalysis.",10.1021/cm102601v,3,yes,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,yes,yes,yes
J,"Pääkkö, M; Ankerfors, M; Kosonen, H; Nykänen, A; Ahola, S; Österberg, M; Ruokolainen, J; Laine, J; Larsson, PT; Ikkala, O; Lindström, T",Enzymatic hydrolysis combined with mechanical shearing and high-pressure homogenization for nanoscale cellulose fibrils and strong gels,"Toward exploiting the attractive mechanical properties of cellulose I nanoelements, a novel route is demonstrated, which combines enzymatic hydrolysis and mechanical shearing. Previously, an aggressive acid hydrolysis and sonication of cellulose I containing fibers was shown to lead to a network of weakly hydrogen-bonded rodlike cellulose elements typically with a low aspect ratio. On the other hand, high mechanical shearing resulted in longer and entangled nanoscale cellulose elements leading to stronger networks and gels. Nevertheless, a widespread use of the latter concept has been hindered because of lack of feasible methods of preparation, suggesting a combination of mild hydrolysis and shearing to disintegrate cellulose I containing fibers into high aspect ratio cellulose I nanoscale elements. In this work, mild enzymatic hydrolysis has been introduced and combined with mechanical shearing and a high-pressure homogenization, leading to a controlled fibrillation down to nanoscale and a network of long and highly entangled cellulose I elements. The resulting strong aqueous gels exhibit more than 5 orders of magnitude tunable storage modulus G' upon changing the concentration. Cryotransmission electron microscopy, atomic force microscopy, and cross-polarization/magic-angle spinning (CP/MAS) C-13 NMR suggest that the cellulose I structural elements obtained are dominated by two fractions, one with lateral dimension of 5-6 nm and one with lateral dimensions of about 10-20 nm. The thicker diameter regions may act as the junction zones for the networks. The resulting material will herein be referred to as MFC (microfibrillated cellulose). Dynamical rheology showed that the aqueous suspensions behaved as gels in the whole investigated concentration range 0.125-5.9% w/w, G' ranging from 1.5 Pa to 10(5) Pa. The maximum G' was high, about 2 orders of magnitude larger than typically observed for the corresponding nonentangled low aspect ratio cellulose I gels, and G' scales with concentration with the power of approximately three. The described preparation method of MFC allows control over the final properties that opens novel applications in materials science, for example, as reinforcement in composites and as templates for surface modification.",10.1021/bm061215p,4,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Jiang, WJ; Gu, L; Li, L; Zhang, Y; Zhang, X; Zhang, LJ; Wang, JQ; Hu, JS; Wei, ZD; Wan, LJ",Understanding the High Activity of Fe-N-C Electrocatalysts in Oxygen Reduction: Fe/Fe<sub>3</sub>C Nanoparticles Boost the Activity of Fe-N<i><sub>x</sub></i>,"Understanding the origin of high activity of Fe-N-C electrocatalysts in oxygen reduction reaction (ORR) is critical but still challenging for developing efficient sustainable nonprecious metal catalysts in fuel. cells and metal air batteries. Herein, we developed a new highly active Fe-N-C ORR catalyst containing Fe-N-x coordination sites and Fe/Fe3C nanocrystals (Fe@C-FeNC), and revealed the origin of its activity by intensively investigating the composition and the structure of the catalyst and their correlations with the electrochemical performance. The detailed analyses unambiguously confirmed the coexistence of Fe/Fe3C nanocrystals and Fe-N-x in the best catalyst. A series of designed experiments disclosed that (1) N-doped carbon substrate, Fe/Fe3C nanocrystals or Fe-N-x themselves did not deliver the high activity; (2) the catalysts with both Fe/Fe3C nanocrystals and Fe-N-x exhibited the high activity; (3) the higher content of Fe-N-x gave the higher activity; (4) the removal of Fe/Fe3C nanocrystals severely degraded the activity; (5) the blocking of Fe-N-x downgraded the activity and the recovery of the blocked Fe-N-x recovered the activity. These facts supported that the high ORR activity of the Fe@C-FeNC electrocatalysts should be ascribed to that Fe/Fe3C nanocrystals boost the activity of Fe-N-x. The coexistence of high content of Fe-N-x and sufficient metallic iron nanoparticles is essential for the high ORR activity. DFT calculation corroborated this conclusion by indicating that the interaction between metallic iron and Fe-N-4 coordination structure favored the adsorption of oxygen molecule. These new findings open an avenue for the rational design and bottom-up synthesis of low-cost highly active ORR electrocatalysts.",10.1021/jacs.6b00757,5,yes,no,no,no,yes,no,yes,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
J,"Zoete, V; Cuendet, MA; Grosdidier, A; Michielin, O",SwissParam: A Fast Force Field Generation Tool for Small Organic Molecules,"The drug discovery process has been deeply transformed recently by the use of computational ligand-based or structure-based methods, helping the lead compounds identification and optimization, and finally the delivery of new drug candidates more quickly and at lower cost. Structure-based computational methods for drug discovery mainly involve ligand-protein docking and rapid binding free energy estimation, both of which require force field parameterization for many drug candidates. Here, we present a fast force field generation tool, called SwissParam, able to generate, for arbitrary small organic molecule, topologies, and parameters based on the Merck molecular force field, but in a functional form that is compatible with the CHARMM force field. Output files can be used with CHARMM or GROMACS. The topologies and parameters generated by SwissParam are used by the docking software EADock2 and EADock DSS to describe the small molecules to be docked, whereas the protein is described by the CHARMM force field, and allow them to reach success rates ranging from 56 to 78%. We have also developed a rapid binding free energy estimation approach, using SwissParam for ligands and CHARMM22/27 for proteins, which requires only a short minimization to reproduce the experimental binding free energy of 214 ligand-protein complexes involving 62 different proteins, with a standard error of 2.0 kcal mol(-1), and a correlation coefficient of 0.74. Together, these results demonstrate the relevance of using SwissParam topologies and parameters to describe small organic molecules in computer-aided drug design applications, together with a CHARMM22/27 description of the target protein. SwissParam is available free of charge for academic users at www.swissparam.ch. (C) 2011 Wiley Periodicals, Inc. J Comput Chem 32: 2359-2368, 2011",10.1002/jcc.21816,6,yes,no,no,yes,yes,no,yes,yes,no,no,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
J,"Horcajada, P; Serre, C; Maurin, G; Ramsahye, NA; Balas, F; Vallet-Regí, M; Sebban, M; Taulelle, F; Férey, G",Flexible porous metal-organic frameworks for a controlled drug delivery,"Flexible nanoporous chromium or iron terephtalates (BDC) MIL-53(Cr, Fe) or M(OH)[BDC] have been used as matrices for the adsorption and in vitro drug delivery of lbuprofen (or alpha-p-isobutylphenylpropionic acid). Both MIL-53(Cr) and MIL-53(Fe) solids adsorb around 20 wt% of lbuprofen (lbuprofen/dehydrated MIL-53 molar ratio = 0.22(1)), indicating that the amount of inserted drug does not depend on the metal (Cr, Fe) constitutive of the hybrid framework. Structural and spectroscopic characterizations are provided for the solid filled with lbuprofen. In each case, the very slow and complete delivery of lbuprofen was achieved under physiological conditions after 3 weeks with a predictable zero-order kinetics, which highlights the unique properties of flexible hybrid solids for adapting their pore opening to optimize the drug-matrix interactions.",10.1021/ja710973k,7,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,no
J,"Narayan, S; Muldoon, J; Finn, MG; Fokin, VV; Kolb, HC; Sharpless, KB",On water: Unique reactivity of organic compounds in aqueous suspension,,10.1002/anie.200462883,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Hines, MA; Scholes, GD",Colloidal PbS nanocrystals with size-tunable near-infrared emission: Observation of post-synthesis self-narrowing of the particle size distribution,"The synthesis of nanocrystalline PbS quantum dots using organometallic precursors is reported. The samples exhibit tunable, strong near-infrared photoluminescence. A remarkable spontaneous self-directed narrowing of the particle sized distribution is shown to occur after the particles are synthesized and dispersed in organic solvent. The Figure shows the tuning of band-edge exciton absorption features through the near-infrared spectral region according to particle size.",10.1002/adma.200305395,9,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,no,yes,no
