Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Cheng, MJ; Wu, MD; Lee, TH; Weng, JR; Chen, JJ",A New Pyrrole Compound from <i>Monascus ruber</i>,"Phytochemical investigation of the fungus Monascus ruber led to the isolation of one new alkaloid derivative, namely ruberpyrrole (1). The structures were established by extensive spectroscopic characterization and the reported data.",10.1007/s10600-019-02903-4,0,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes
J,"Ding, JH; Li, ZH; Feng, T; Liu, JK",A New Cadinane Sesquiterpenoid from <i>Funalia trogii</i>,"A new cadinane sesquiterpenoid, 15-hydroxy-4 beta,5-dihydrogen-alpha-cadinol (1), was isolated from cultures of the basidiomycetes Funalia trogii. The new structure was determined with the help of 1D and 2D NMR spectroscopy.",10.1007/s10600-019-02895-1,1,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no
J,"Dubovik, IP; Garazd, MM",Modified Coumarins. 41. Synthesis of Substituted 6-Thiazolylpsoralens,"Psoralen structural analogs containing 6-(1,3-thiazolyl-4-yl) substituents on furo[3,2-g]chromen-7-one systems were synthesized using the Macleod cyclization.",10.1007/s10600-019-02882-6,2,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes
J,"Firsova, NE; Ktitorov, SA",Complex conductivity of monolayer graphene and Zitterbewegung,"A recently derived formula for complex conductivity of monolayer graphene is analyzed. We show that the real and imaginary parts in this formula obey the Kramers-Kronig dispersion relations, which are a good test for validity of the formula for complex conductivity of monolayer graphene. We consider also an additional test for this formula, sensitive to the integral characteristic of the conductance such as the famous f-sum rule. We write it in the two dimensional form and show that it fulfils identically if we admit the cyclotron mass as an effective one and take the principal value of the integral. We find a deep relation between the graphene complex optical conductivity singularities and electrons Zitterbewegung (ZB) in graphene with frequency omega(ZB). Namely, the value of ZB frequency is related with the recently found magnitudes of the inductance L and capacitance C by Thomson's formula, that is, omega(ZB) = 1/root LC.",10.1080/1536383X.2019.1686621,3,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes
J,"Meng, L; Shen, MR; Li, HY; Zhang, D; Huang, YR; Liang, S; Xiao, L; Bi, YJ; Hu, DH",A Novel Chromene-Type Compound from the Aerial Part of <i>Sheareria nana</i>,"A novel chromene-type compound, with its trivial name shearene A, was obtained from the EtOH extract of Sheareria nana S. Moore. Its structure was elucidated as 2,2-dihydroxymethyl-2H-1-O-3,7-dihydroxy-6-acetylchromene.",10.1007/s10600-019-02884-4,4,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no
J,"Petrova, PR; Koval'skaya, AV; Lobov, AN; Tsypysheva, IP",Conjugates of 9-and 11-Halo-Substituted Cytisines with 1′-<i>N</i>-Methylurocanic Acid,New (-)-cytisine derivatives were synthesized by conjugating 9- and 11-halo-substituted cytisines with 1 '-N-methylurocanic acid using N-hydroxysuccinimide.,10.1007/s10600-019-02905-2,5,no,no,no,no,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes
J,"Su, YS; Cheng, MJ; Wu, MD; Hsieh, SY; Chai, CY; Kwan, AL",Study of the Low Polar Constituents from the Endophytic Fungus <i>Annulohypoxylon ilanense</i>,,10.1007/s10600-019-02911-4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Tukhtaev, DB; Saidov, AS; Turgunov, KK; Vinogradova, VI; Tashkhodzhaev, B","Synthesis of <i>N</i>-Containing Heterocycles Based on <i>α</i>-Amino Acids. 1. 8,9-Dimethoxy-5,6-Dihydro-3-Phenyl-1-Alkylimidazo[5,1-<i>a</i>]Isoquinolines","Cyclization of alpha-benzoylamino-N-[2-(3,4-dimethoxyphenyl)ethyl]alkyl amides by POCl3 was studied. Spectral analyses and an X-ray crystal structure analysis found that the synthesized compounds contained 5,6-dihydroimidazo[5,1-a]isoquinoline cores.",10.1007/s10600-019-02908-z,7,no,no,no,no,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,yes,no
J,"Versteegden, LR; Sloff, M; Hoogenkamp, HR; Pot, MW; Pang, J; Hafmans, TG; de Jong, T; Smit, TH; Leeuwenburgh, SC; Oosterwijk, E; Feitz, WF; Daamen, WF; van Kuppevelt, TH",A salt-based method to adapt stiffness and biodegradability of porous collagen scaffolds,"Type I collagen scaffolds for tissue reconstruction often have impaired mechanical characteristics such as limited stiffness and lack of strength. In this study, a new technique is presented to fine-tune stiffness and biodegradability of collagen scaffolds by treatment with concentrated salt solutions. Collagen scaffolds were prepared by a casting, freezing and lyophilization process. Scaffolds were treated with 90% saturated salt solutions, the salts taken from the Hofmeister series, followed by chemical crosslinking. Treatment with salts consisting of a divalent cation in combination with a monovalent anion, e.g. CaCl2, resulted in fast shrinkage of the scaffolds up to approximately 10% of the original surface area. Effective salts were mostly at the chaotropic end of the Hofmeister series. Shrunken scaffolds were more than 10 times stiffer than non-shrunken control scaffolds, and displayed reduced pore sizes and swollen, less organized collagen fibrils. The effect could be pinpointed to the level of individual collagen molecules and indicates the shrinking effect to be driven by disruption of stabilizing hydrogen bonds within the triple helix. No calcium deposits remained in CaCl2 treated scaffolds. Subcutaneous implantation in rats showed similar biocompatibility compared to H2O and NaCl treated scaffolds, but reduced cellular influx and increased structural integrity without signs of major degradation after 3 months. In conclusion, high concentrations of chaotropic salts can be used to adjust the mechanical characteristics of collagen scaffolds without affecting biocompatibility. This technique may be used in regenerative medicine to stiffen collagen scaffolds to better comply with the surrounding tissues, but may also be applied for e.g. slow release drug delivery systems.",10.1039/c9ra06651a,8,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,no
J,"Zonuz, N; Akpinar, N; Donmez, E; Zengin, G; Akpinar, AE; Akpinar, MA",Total Lipid Content and Fatty Acid Composition of Seeds of Some Wild <i>Achillea</i> Species,,10.1007/s10600-019-02910-5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
