Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Overbeek, R; Olson, R; Pusch, GD; Olsen, GJ; Davis, JJ; Disz, T; Edwards, RA; Gerdes, S; Parrello, B; Shukla, M; Vonstein, V; Wattam, AR; Xia, FF; Stevens, R",The SEED and the Rapid Annotation of microbial genomes using Subsystems Technology (RAST),"In 2004, the SEED (http://pubseed.theseed.org/) was created to provide consistent and accurate genome annotations across thousands of genomes and as a platform for discovering and developing de novo annotations. The SEED is a constantly updated integration of genomic data with a genome database, web front end, API and server scripts. It is used by many scientists for predicting gene functions and discovering new pathways. In addition to being a powerful database for bioinformatics research, the SEED also houses subsystems (collections of functionally related protein families) and their derived FIGfams (protein families), which represent the core of the RAST annotation engine (http://rast.nmpdr.org/). When a new genome is submitted to RAST, genes are called and their annotations are made by comparison to the FIGfam collection. If the genome is made public, it is then housed within the SEED and its proteins populate the FIGfam collection. This annotation cycle has proven to be a robust and scalable solution to the problem of annotating the exponentially increasing number of genomes. To date, >12 000 users worldwide have annotated >60 000 distinct genomes using RAST. Here we describe the interconnectedness of the SEED database and RAST, the RAST annotation pipeline and updates to both resources.",10.1093/nar/gkt1226,0,yes,yes,no,yes,no,no,no,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,yes,no,no,yes,yes,yes,no,no,no,yes,yes,yes
J,"Lagouge, M; Argmann, C; Gerhart-Hines, Z; Meziane, H; Lerin, C; Daussin, F; Messadeq, N; Milne, J; Lambert, P; Elliott, P; Geny, B; Laakso, M; Puigserver, P; Auwerx, J",Resveratrol improves mitochondrial function and protects against metabolic disease by activating SIRT1 and PGC-1α,"Diminished mitochondrial oxidative phosphorylation and aerobic capacity are associated with reduced longevity. We tested whether resveratrol (RSV), which is known to extend lifespan, impacts mitochondrial function and metabolic homeostasis. Treatment of mice with RSV significantly increased their aerobic capacity, as evidenced by their increased running time and consumption of oxygen in muscle fibers. RSV's effects were associated with an induction of genes for oxidative phosphorylation and mitochondrial biogenesis and were largely explained by an RSV-mediated decrease in PGC-1 alpha acetylation and an increase in PGC-1 alpha activity. This mechanism is consistent with RSV being a known activator of the protein deacetylase, SIRT1, and by the lack of effect of RSV in SIRT1(-/-) MEFs. Importantly, RSV treatment protected mice against diet-induced-obesity and insulin resistance. These pharmacological effects of RSV combined with the association of three Sirt1 SNPs and energy homeostasis in Finnish subjects implicates SIRT1 as a key regulator of energy and metabolic homeostasis.",10.1016/j.cell.2006.11.013,1,yes,no,no,yes,yes,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no
J,"Qi, LS; Larson, MH; Gilbert, LA; Doudna, JA; Weissman, JS; Arkin, AP; Lim, WA",Repurposing CRISPR as an RNA-Guided Platform for Sequence-Specific Control of Gene Expression,"Targeted gene regulation on a genome-wide scale is a powerful strategy for interrogating, perturbing, and engineering cellular systems. Here, we develop a method for controlling gene expression based on Cas9, an RNA-guided DNA endonuclease from a type II CRISPR system. We show that a catalytically dead Cas9 lacking endonuclease activity, when coexpressed with a guide RNA, generates a DNA recognition complex that can specifically interfere with transcriptional elongation, RNA polymerase binding, or transcription factor binding. This system, which we call CRISPR interference (CRISPRi), can efficiently repress expression of targeted genes in Escherichia coli, with no detectable off-target effects. CRISPRi can be used to repress multiple target genes simultaneously, and its effects are reversible. We also show evidence that the system can be adapted for gene repression in mammalian cells. This RNA-guided DNA recognition platform provides a simple approach for selectively perturbing gene expression on a genome-wide scale.",10.1016/j.cell.2013.02.022,2,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,yes,no,no,yes,yes,
J,"Guinney, J; Dienstmann, R; Wang, X; de Reyniès, A; Schlicker, A; Soneson, C; Marisa, L; Roepman, P; Nyamundanda, G; Angelino, P; Bot, BM; Morris, JS; Simon, IM; Gerster, S; Fessler, E; Melo, FDE; Missiaglia, E; Ramay, H; Barras, D; Homicsko, K; Maru, D; Manyam, GC; Broom, B; Boige, V; Perez-Villamil, B; Laderas, T; Salazar, R; Gray, JW; Hanahan, D; Tabernero, J; Bernards, R; Friend, SH; Laurent-Puig, P; Medema, JP; Sadanandam, A; Wessels, L; Delorenzi, M; Kopetz, S; Vermeulen, L; Tejpar, S",The consensus molecular subtypes of colorectal cancer,"Colorectal cancer (CRC) is a frequently lethal disease with heterogeneous outcomes and drug responses. To resolve inconsistencies among the reported gene expression-based CRC classifications and facilitate clinical translation, we formed an international consortium dedicated to large-scale data sharing and analytics across expert groups. We show marked interconnectivity between six independent classification systems coalescing into four consensus molecular subtypes (CMSs) with distinguishing features: CMS1 (microsatellite instability immune, 14%), hypermutated, microsatellite unstable and strong immune activation; CMS2 (canonical, 37%), epithelial, marked WNT and MYC signaling activation; CMS3 (metabolic, 13%), epithelial and evident metabolic dysregulation; and CMS4 (mesenchymal, 23%), prominent transforming growth factor-beta activation, stromal invasion and angiogenesis. Samples with mixed features (13%) possibly represent a transition phenotype or intratumoral heterogeneity. We consider the CMS groups the most robust classification system currently available for CRC-with clear biological interpretability-and the basis for future clinical stratification and subtype-based targeted interventions.",10.1038/nm.3967,3,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
J,"Wang, LK; Feng, ZX; Wang, X; Wang, XW; Zhang, XG",DEGseq: an R package for identifying differentially expressed genes from RNA-seq data,"High-throughput RNA sequencing (RNA-seq) is rapidly emerging as a major quantitative transcriptome profiling platform. Here, we present DEGseq, an R package to identify differentially expressed genes or isoforms for RNA-seq data from different samples. In this package, we integrated three existing methods, and introduced two novel methods based on MA-plot to detect and visualize gene expression difference.",10.1093/bioinformatics/btp612,4,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes
J,"Mastronarde, DN",Automated electron microscope tomography using robust prediction of specimen movements,"A new method was developed to acquire images automatically at a series of specimen tilts, as required for tomographic reconstruction. The method uses changes in specimen position at previous tilt angles to predict the position at the current tilt angle. Actual measurement of the position or focus is skipped if the statistical error of the prediction is low enough. This method allows a tilt series to be acquired rapidly when conditions are good but falls back toward the traditional approach of taking focusing and tracking images when necessary. The method has been implemented in a program, SerialEM, that provides an efficient environment for data acquisition. This program includes control of an energy filter as well as a low-dose imaging mode, in which tracking and focusing occur away from the area of interest. The program can automatically acquire a montage of overlapping frames, allowing tomography of areas larger than the field of the CCD camera. It also includes tools for navigating between specimen positions and finding regions of interest. (C) 2005 Elsevier Inc. All rights reserved.",10.1016/j.jsb.2005.07.007,5,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,no,yes,yes
J,"Tatusov, RL; Galperin, MY; Natale, DA; Koonin, EV",The COG database: a tool for genome-scale analysis of protein functions and evolution,"Rational classification of proteins encoded sequenced genomes is critical for making the genome sequences maximally useful for functional and evolutionary studies, The database of Clusters of Orthologous Groups of proteins (COGs) is an attempt on a phylogenetic classification of the proteins encoded in 21 complete genomes of bacteria, archaea and eukaryotes (http://www.ncbi.nlm.nih.gov/COG), The COGs were constructed by applying the criterion of consistency of genome-specific best hits to the results of an exhaustive comparison of all protein sequences from these genomes, The database comprises 2091 COGs that include 56-83% of the gene products from each of the complete bacterial and archaeal genomes and similar to 35% of those from the yeast Saccharomyces cerevisiae genome. The COG database is accompanied by the COGNITOR program that is used to fit new proteins into the COGs and can be applied to functional and phylogenetic annotation of newly sequenced genomes.",10.1093/nar/28.1.33,6,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,no,yes,no,no
J,"Krissinel, E; Henrick, K","Secondary-structure matching (SSM), a new tool for fast protein structure alignment in three dimensions","The present paper describes the SSM algorithm of protein structure comparison in three dimensions, which includes an original procedure of matching graphs built on the protein's secondary-structure elements, followed by an iterative three-dimensional alignment of protein backbone C-alpha atoms. The SSM results are compared with those obtained from other protein comparison servers, and the advantages and disadvantages of different scores that are used for structure recognition are discussed. A new score, balancing the r.m.s.d. and alignment length N-align, is proposed. It is found that different servers agree reasonably well on the new score, while showing considerable differences in r.m.s.d. and N-align.",10.1107/S0907444904026460,7,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes,no,yes,no,no,no,yes,yes,no,yes,no,no,yes,yes
J,"Vorhees, CV; Williams, MT",Morris water maze: procedures for assessing spatial and related forms of learning and memory,"The Morris water maze (MWM) is a test of spatial learning for rodents that relies on distal cues to navigate from start locations around the perimeter of an open swimming arena to locate a submerged escape platform. Spatial learning is assessed across repeated trials and reference memory is determined by preference for the platform area when the platform is absent. Reversal and shift trials enhance the detection of spatial impairments. Trial-dependent, latent and discrimination learning can be assessed using modifications of the basic protocol. Search-to-platform area determines the degree of reliance on spatial versus non-spatial strategies. Cued trials determine whether performance factors that are unrelated to place learning are present. Escape from water is relatively immune from activity or body mass differences, making it ideal for many experimental models. The MWM has proven to be a robust and reliable test that is strongly correlated with hippocampal synaptic plasticity and NMDA receptor function. We present protocols for performing variants of the MWM test, from which results can be obtained from individual animals in as few as 6 days.",10.1038/nprot.2006.116,8,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,
J,"Shi, YJ; Lan, F; Matson, C; Mulligan, P; Whetstine, JR; Cole, PA; Casero, RA; Shi, Y",Histone demethylation mediated by the nuclear arnine oxidase homolog LSD1,"Posttranslational modifications of histone N-terminal tails impact chromatin structure and gene transcription. While the extent of histone acetylation is determined by both acetyltransferases and deacetylases, it has been unclear whether histone methylation is also regulated by enzymes with opposing activities. Here, we provide evidence that LSD1 (KIAA0601), a nuclear homolog of amine oxidases, functions as a histone demethylase and transcriptional corepressor. LSD1 specifically demethylates histone H3 lysine 4, which is linked to active transcription. Lysine demethylation occurs via an oxidation reaction that generates formaldehyde. Importantly, RNAi inhibition of LSD1 causes an increase in H3 lysine 4 methylation and concomitant derepression of target genes, suggesting that LSD1 represses transcription via histone demethylation. The results thus identify a histone demethylase conserved from S. pombe to human and reveal dynamic regulation of histone methylation by both histone methylases and demethylases.",10.1016/j.cell.2004.12.012,9,yes,no,yes,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,yes,no,yes,yes,yes,
