Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Kundur, P; Paserba, J; Ajjarapu, V; Andersson, G; Bose, A; Canizares, C; Hatziargyriou, N; Hill, D; Stankovic, A; Taylor, C; Van Cutsem, T; Vittal, V",Definition and classification of power system stability,"The problem of defining and classifying power system stability has been addressed by several previous CIGRE and IEEE Task Force reports. These earlier efforts, however, do not completely reflect current industry needs, experiences and understanding. In particular, the definitions are not precise and the classifications do not encompass all practical instability scenarios. This report developed by a Task Force, set up jointly by the CIGRE Study Committee 38 and the IEEE Power System Dynamic Performance Committee, addresses the issue of stability definition and classification in power systems from a fundamental viewpoint and closely examines the practical ramifications. The report aims to define power system stability more precisely, provide a systematic basis for its classification, and discuss linkages to related issues such as power system reliability and security.",10.1109/TPWRS.2004.825981,0,yes,yes,no,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes
J,"Satyanarayanan, M; Bahl, P; Cáceres, R; Davies, N",The Case for VM-Based Cloudlets in Mobile Computing,,10.1109/MPRV.2009.82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Scrosati, B; Hassoun, J; Sun, YK",Lithium-ion batteries. A look into the future,"A critical overview of the latest developments in the lithium ion batteries technology is reported. We first describe the evolution in the electrolyte area with particular attention to ionic liquids, discussing the expected application of these room temperature molten salts and listing the issues that still prevent their practical implementation. The attention is then focused on the electrode materials presently considered the most promising for enhancing the energy density of the batteries. At the anode side a discussion is provided on the status of development of high capacity tin and silicon lithium alloys. We show that the morphology that is the most likely to ensure commercial exploitation of these alloy electrodes is that involving carbon-based nanocomposites. We finally touch on super-high-capacity batteries, discussing the key cases of lithium-sulfur and lithium-air and attempting to forecast their chances to eventually reach the status of practically appealing energy storage systems. We conclude with a brief reflection on the amount of lithium reserves in view of its large use in the case of global conversion from gasoline-powered cars to hybrid and electric cars.",10.1039/c1ee01388b,2,yes,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
J,"Arasaratnam, I; Haykin, S",Cubature Kalman Filters,"In this paper, we present a new nonlinear filter for high-dimensional state estimation, which we have named the cubature Kalman filter (CKF). The heart of the CKF is a spherical-radial cubature rule, which makes it possible to numerically compute multivariate moment integrals encountered in the nonlinear Bayesian filter. Specifically, we derive a third-degree spherical-radial cubature rule that provides a set of cubature points scaling linearly with the state-vector dimension. The CKF may therefore provide a systematic solution for high-dimensional nonlinear filtering problems. The paper also includes the derivation of a square-root version of the CKF for improved numerical stability. The CKF is tested experimentally in two nonlinear state estimation problems. In the first problem, the proposed cubature rule is used to compute the second-order statistics of a nonlinearly transformed Gaussian random variable. The second problem addresses the use of the CKF for tracking a maneuvering aircraft. The results of both experiments demonstrate the improved performance of the CKF over conventional nonlinear filters.",10.1109/TAC.2009.2019800,3,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,no,yes,yes
J,"Czernik, S; Bridgwater, AV",Overview of applications of biomass fast pyrolysis oil,"Fast pyrolysis of biomass is one of the most recent renewable energy processes to have been introduced. It offers the advantages of a liquid product, bio-oil that can be readily stored and transported. Bio-oil is a renewable liquid fuel and can also be used for production of chemicals. Fast pyrolysis has now achieved a commercial success for production of chemicals and is being actively developed for producing liquid fuels. Bio-oils have been successfully tested in engines, turbines, and boilers, and have been upgraded to high-quality hydrocarbon fuels, although at a presently unacceptable energetic and financial cost. The paper critically reviews scientific and technical developments in applications of bio-oil to date and concludes with some suggestions for research and strategic developments.",10.1021/ef034067u,4,yes,yes,no,yes,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,yes,no
J,"Konak, A; Coit, DW; Smith, AE",Multi-objective optimization using genetic algorithms: A tutorial,"Multi-objective formulations are realistic models for many complex engineering optimization problems. In many real-life problems, objectives under consideration conflict with each other, and optimizing a particular solution with respect to a single objective can result in unacceptable results with respect to the other objectives. A reasonable solution to a multi-objective problem is to investigate a set of solutions, each of which satisfies the objectives at an acceptable level without being dominated by any other solution. In this paper, an overview and tutorial is presented describing genetic algorithms (GA) developed specifically for problems with multiple objectives. They differ primarily from traditional GA by using specialized fitness functions and introducing methods to promote solution diversity. (C) 2005 Elsevier Ltd. All rights reserved.",10.1016/j.ress.2005.11.018,5,yes,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
J,"Xuan, YM; Roetzel, W",Conceptions for heat transfer correlation of nanofluids,"The nanofluid is a solid-liquid mixture in which metallic or nonmetallic nanoparticles are suspended. The suspended ultrafine particles change transport properties and heat transfer performance of the nanofluid, which exhibits a great potential in enhancing heat transfer. The mechanism of heat transfer enhancement of the nanofluid is investigated. Based on the assumption that the nanofluid behaves more like a fluid rather than a conventional solid-fluid mixture, this article proposes two different approaches for deriving heat transfer correlation of the nanofluid. The effects of transport properties of the nanofluid and thermal dispersion are included. (C) 2000 Elsevier Science Ltd, All rights reserved.",10.1016/S0017-9310(99)00369-5,6,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no
J,"Spencer, QH; Swindlehurst, AL; Haardt, M",Zero-forcing methods for downlink spatial multiplexing in multiuser MIMO channels,"The use of space-division multiple access (SDMA) in the downlink of a multiuser multiple-input, multiple-output (MIMO) wireless communications network can provide a substantial gain in system throughput. The challenge in such, multiuser systems is designing transmit vectors while considering the co-channel interference of other users. Typical optimization problems of interest include the capacity problem-maximizing the sum information rate subject to a power constraint-or the power control problem-minimizing transmitted power such that a certain quality-of-service metric for each user is met. Neither of these problems possess closed-form solutions for the general multiuser MIMO channel, but the imposition of certain constraints can lead to closed-form solutions. This paper presents two such constrained solutions. The first, referred to as ""block-diagonalization,"" is a generalization of channel inversion when there are multiple antennas at each receiver. It is easily adapted to optimize for either maximum transmission rate or minimum power and approaches the optimal solution at high SNR. The second, known as ""successive optimization,"" is an alternative method for solving the power minimization problem one user at a time, and it yields superior results in some (e.g., low SNR) situations. Both of these algorithms are limited to cases where the transmitter has more antennas than all receive antennas combined. In order to accommodate more general scenarios, we also propose a framework for coordinated transmitter-receiver processing that generalizes the two algorithms to cases involving more receive than transmit antennae. While the proposed algorithms are suboptimal, they lead to simpler transmitter and receiver structures and allow for a reasonable tradeoff between performance and complexity.",10.1109/TSP.2003.821107,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Park, P; Ko, JW; Jeong, C",Reciprocally convex approach to stability of systems with time-varying delays,"Whereas the upper bound lemma for matrix cross-product, introduced by Park (1999) and modified by Moon, Park, Kwon, and Lee (2001), plays a key role in guiding various delay-dependent criteria for delayed systems, the Jensen inequality has become an alternative as a way of reducing the number of decision variables. It directly relaxes the integral term of quadratic quantities into the quadratic term of the integral quantities, resulting in a linear combination of positive functions weighted by the inverses of convex parameters. This paper suggests the lower bound lemma for such a combination, which achieves performance behavior identical to approaches based on the integral inequality lemma but with much less decision variables, comparable to those based on the Jensen inequality lemma. (C) 2010 Elsevier Ltd. All rights reserved.",10.1016/j.automatica.2010.10.014,8,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes
J,"Keiluweit, M; Nico, PS; Johnson, MG; Kleber, M",Dynamic Molecular Structure of Plant Biomass-Derived Black Carbon (Biochar),"Char black carbon (BC), the solid residue of incomplete combustion, is continuously being added to soils and sediments due to natural vegetation fires, anthropogenic pollution, and new strategies for carbon sequestration (""biochar""). Here we present a molecular-level assessment of the physical organization and chemical complexity of biomass-derived chars and, specifically, that of aromatic carbon in char structures. Brunauer-Emmett-Teller (BET)-N-2 surface area (SA), X-ray diffraction (XRD), synchrotron-based near-edge X-ray absorption fine structure (NEXAFS), and Fourier transform infrared (FT-IR) spectroscopy are used to show how two plant materials (wood and grass) undergo analogous but quantitatively different physical-chemical transitions as charring temperature increases from 100 to 700 degrees C. These changes suggest the existence of four distinct categories of char consisting of a unique mixture of chemical phases and physical states: (i) in transition chars,the crystalline character of the precursor materials is preserved; (ii) in amorphous chars, the heat-altered molecules and incipient aromatic polycondensates are randomly mixed; (iii) composite chars consist of poorly ordered graphene stacks embedded in amorphous phases; and (iv) turbostratic chars are dominated by disordered graphitic crystallites. Molecular variations among the different char categories likely translate into differences in their ability to persist in the environment and function as environmental sorbents.",10.1021/es9031419,9,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,no,yes,no,yes,yes,yes,yes,no,yes,no,no,yes,yes,yes,no,no,yes,yes,
