Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Feng, QL; Wu, J; Chen, GQ; Cui, FZ; Kim, TN; Kim, JO",A mechanistic study of the antibacterial effect of silver ions on <i>Escherichia coli</i> and <i>Staphylococcus aureus</i>,"To investigate the mechanism of inhibition of silver ions on microorganisms, two strains of bacteria, namely Gram-negative Escherichia coli (E. coli and Gram-positive Staphylococcus aureus (S. aureus), were treated with AgNO3 and studied using combined electron microscopy and X-ray microanalysis. Similar morphological changes occurred in both E.coli and S. aureus cells after Ag+ treatment. The cytoplasm membrane detached from the cell wall. A remarkable electron-light region appeared in the center of the cells, which contained condensed deoxyribonucleic acid (DNA) molecules. There are many small electron-dense granules either surrounding the cell wall or depositing inside the cells. The existence of elements of silver and sulfur in the electron-dense granules and cytoplasm detected by X-ray microanalysis suggested the antibacterial mechanism of silver: DNA lost its replication ability and the protein became inactivated after Ag+ treatment. The slighter morphological changes of S. aureus compared with E. coli recommended a defense system of S. aureus against the inhibitory effects of Ag+ ions. (C) 2000 John Wiley & Sons, Inc.",10.1002/1097-4636(20001215)52:4<662::AID-JBM10>3.0.CO;2-3,0,yes,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,no,yes,yes
J,"Tabuada, P",Event-triggered real-time scheduling of stabilizing control tasks,"In this note, we revisit the problem of scheduling stabilizing control tasks on embedded processors. We start from the paradigm that a real-time scheduler could be regarded as a feedback controller that decides which task is executed at any given instant. This controller has for objective guaranteeing that (control unrelated) software tasks meet their deadlines and that stabilizing control tasks asymptotically stabilize the plant. We investigate a simple event-triggered scheduler based on this feedback paradigm and show how it leads to guaranteed performance thus relaxing the more traditional periodic execution requirements.",10.1109/TAC.2007.904277,1,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,yes,yes
J,"Fax, JA; Murray, RM",Information flow and cooperative control of vehicle formations,"We consider the problem of cooperation among a collection of vehicles performing a shared task using intervehicle communication to coordinate their actions. Tools from algebraic graph theory prove useful in modeling the communication network and relating its topology to formation stability. We prove a Nyquist criterion that uses the eigenvalues of the graph Laplacian matrix to determine the effect of the communication topology on formation stability. We also propose a method for decentralized information exchange between vehicles. This approach realizes a dynamical system that supplies each vehicle with a common reference to be used for cooperative motion. We prove a separation principle that decomposes formation stability into two components: Stability of the is achieved information flow for the given graph and stability of an individual vehicle for the given controller. The information flow can thus be rendered highly robust to changes in the graph, enabling tight formation control despite limitations in intervehicle communication capability.",10.1109/TAC.2004.834433,2,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,yes,yes
J,"Eperon, GE; Stranks, SD; Menelaou, C; Johnston, MB; Herz, LM; Snaith, HJ",Formamidinium lead trihalide: a broadly tunable perovskite for efficient planar heterojunction solar cells,"Perovskite-based solar cells have attracted significant recent interest, with power conversion efficiencies in excess of 15% already superceding a number of established thin-film solar cell technologies. Most work has focused on a methylammonium lead trihalide perovskites, with a bandgaps of similar to 1.55 eV and greater. Here, we explore the effect of replacing the methylammonium cation in this perovskite, and show that with the slightly larger formamidinium cation, we can synthesise formamidinium lead trihalide perovskites with a bandgap tunable between 1.48 and 2.23 eV. We take the 1.48 eV-bandgap perovskite as most suited for single junction solar cells, and demonstrate long-range electron and hole diffusion lengths in this material, making it suitable for planar heterojunction solar cells. We fabricate such devices, and due to the reduced bandgap we achieve high short-circuit currents of >23 mA cm(-2), resulting in power conversion efficiencies of up to 14.2%, the highest efficiency yet for solution processed planar heterojunction perovskite solar cells. Formamidinium lead triiodide is hence promising as a new candidate for this class of solar cell.",10.1039/c3ee43822h,3,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
J,"Menze, BH; Jakab, A; Bauer, S; Kalpathy-Cramer, J; Farahani, K; Kirby, J; Burren, Y; Porz, N; Slotboom, J; Wiest, R; Lanczi, L; Gerstner, E; Weber, MA; Arbel, T; Avants, BB; Ayache, N; Buendia, P; Collins, DL; Cordier, N; Corso, JJ; Criminisi, A; Das, T; Delingette, H; Demiralp, Ç; Durst, CR; Dojat, M; Doyle, S; Festa, J; Forbes, F; Geremia, E; Glocker, B; Golland, P; Guo, XT; Hamamci, A; Iftekharuddin, KM; Jena, R; John, NM; Konukoglu, E; Lashkari, D; Mariz, JA; Meier, R; Pereira, S; Precup, D; Price, SJ; Raviv, TR; Reza, SMS; Ryan, M; Sarikaya, D; Schwartz, L; Shin, HC; Shotton, J; Silva, CA; Sousa, N; Subbanna, NK; Szekely, G; Taylor, TJ; Thomas, OM; Tustison, NJ; Unal, G; Vasseur, F; Wintermark, M; Ye, DH; Zhao, L; Zhao, BS; Zikic, D; Prastawa, M; Reyes, M; Van Leemput, K",The Multimodal Brain Tumor Image Segmentation Benchmark (BRATS),"In this paper we report the set-up and results of the Multimodal Brain Tumor Image Segmentation Benchmark (BRATS) organized in conjunction with the MICCAI 2012 and 2013 conferences. Twenty state-of-the-art tumor segmentation algorithms were applied to a set of 65 multi-contrast MR scans of low-and high-grade glioma patients-manually annotated by up to four raters-and to 65 comparable scans generated using tumor image simulation software. Quantitative evaluations revealed considerable disagreement between the human raters in segmenting various tumor sub-regions (Dice scores in the range 74%-85%), illustrating the difficulty of this task. We found that different algorithms worked best for different sub-regions (reaching performance comparable to human inter-rater variability), but that no single algorithm ranked in the top for all sub-regions simultaneously. Fusing several good algorithms using a hierarchical majority vote yielded segmentations that consistently ranked above all individual algorithms, indicating remaining opportunities for further methodological improvements. The BRATS image data and manual annotations continue to be publicly available through an online evaluation system as an ongoing benchmarking resource.",10.1109/TMI.2014.2377694,4,yes,no,no,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
J,"Weishaar, JL; Aiken, GR; Bergamaschi, BA; Fram, MS; Fujii, R; Mopper, K",Evaluation of specific ultraviolet absorbance as an indicator of the chemical composition and reactivity of dissolved organic carbon,"Specific UV absorbance (SUVA) is defined as the UV absorbance of a water sample at a given wavelength normalized for dissolved organic carbon (DOC) concentration. Our data indicate that SUVA, determined at 254 nm, is strongly correlated with percent aromaticity as determined by C-13 NMR for 13 organic matter isolates obtained from a variety of aquatic environments. SUVA, therefore, is shown to be a useful parameter for estimating the dissolved aromatic carbon content in aquatic systems. Experiments involving the reactivity of DOC with chlorine and tetramethylammoniurn hydroxide (TMAH), however, show a wide range of reactivity for samples with similar SUVA values. These results indicate that, while SUVA measurements are good predictors of general chemical characteristics of DOC, they do not provide information about reactivity of DOC derived from different types of source materials. Sample pH, nitrate, and iron were found to influence SUVA measurements.",10.1021/es030360x,5,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,yes,yes,no
J,"Zanella, A; Bui, N; Castellani, A; Vangelista, L; Zorzi, M",Internet of Things for Smart Cities,"The Internet of Things (IoT) shall be able to incorporate transparently and seamlessly a large number of different and heterogeneous end systems, while providing open access to selected subsets of data for the development of a plethora of digital services. Building a general architecture for the IoT is hence a very complex task, mainly because of the extremely large variety of devices, link layer technologies, and services that may be involved in such a system. In this paper, we focus specifically to an urban IoT system that, while still being quite a broad category, are characterized by their specific application domain. Urban IoTs, in fact, are designed to support the Smart City vision, which aims at exploiting the most advanced communication technologies to support added-value services for the administration of the city and for the citizens. This paper hence provides a comprehensive survey of the enabling technologies, protocols, and architecture for an urban IoT. Furthermore, the paper will present and discuss the technical solutions and best-practice guidelines adopted in the Padova Smart City project, a proof-of-concept deployment of an IoT island in the city of Padova, Italy, performed in collaboration with the city municipality.",10.1109/JIOT.2014.2306328,6,yes,yes,no,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,
J,"Gupta, HV; Kling, H; Yilmaz, KK; Martinez, GF",Decomposition of the mean squared error and NSE performance criteria: Implications for improving hydrological modelling,"The mean squared error (MSE) and the related normalization, the Nash-Sutcliffe efficiency (NSE), are the two criteria most widely used for calibration and evaluation of hydrological models with observed data. Here, we present a diagnostically interesting decomposition of NSE (and hence MSE), which facilitates analysis of the relative importance of its different components in the context of hydrological modelling, and show how model calibration problems can arise due to interactions among these components. The analysis is illustrated by calibrating a simple conceptual precipitation-runoff model to daily data for a number of Austrian basins having a broad range of hydro-meteorological characteristics. Evaluation of the results clearly demonstrates the problems that can be associated with any calibration based on the NSE (or MSE) criterion. While we propose and test an alternative criterion that can help to reduce model calibration problems, the primary purpose of this Study is not to present an improved measure of model performance. Instead, we seek to show that there are systematic problems inherent with any optimization based on formulations related to the MSE. The analysis and results have implications to the manner in which we calibrate and evaluate environmental models, we discuss these and suggest possible ways forward that may move us towards an improved and diagnostically meaningful approach to model performance evaluation and identification. (C) 2009 Elsevier B.V. All rights reserved.",10.1016/j.jhydrol.2009.08.003,7,yes,yes,no,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,yes,no,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,
J,"Qin, SJ; Badgwell, TA",A survey of industrial model predictive control technology,"This paper provides an overview of commercially available model predictive control (MPC) technology, both linear and nonlinear, based primarily on data provided by MPC vendors. A brief history of industrial MPC technology is presented first, followed by results of our vendor survey of MPC control and identification technology. A general MPC control algorithm is presented, and approaches taken by each vendor for the different aspects of the calculation are described. Identification technology is reviewed to determine similarities and differences between the various approaches. MPC applications performed by each vendor are summarized by application area. The final section presents a vision of the next generation of MPC technology, with an emphasis on potential business and research opportunities. (C) 2002 Elsevier Science Ltd. All rights reserved.",10.1016/S0967-0661(02)00186-7,8,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,no,no,yes,no,no,no,no,yes,yes,no,yes,no,yes,
J,"Gu, JX; Wang, ZH; Kuen, J; Ma, LY; Shahroudy, A; Shuai, B; Liu, T; Wang, XX; Wang, G; Cai, JF; Chen, T",Recent advances in convolutional neural networks,"In the last few years, deep learning has led to very good performance on a variety of problems, such as visual recognition, speech recognition and natural language processing. Among different types of deep neural networks, convolutional neural networks have been most extensively studied. Leveraging on the rapid growth in the amount of the annotated data and the great improvements in the strengths of graphics processor units, the research on convolutional neural networks has been emerged swiftly and achieved state-of-the-art results on various tasks. In this paper, we provide a broad survey of the recent advances in convolutional neural networks. We detailize the improvements of CNN on different aspects, including layer design, activation function, loss function, regularization, optimization and fast computation. Besides, we also introduce various applications of convolutional neural networks in computer vision, speech and natural language processing. (C) 2017 Elsevier Ltd. All rights reserved.",10.1016/j.patcog.2017.10.013,9,yes,yes,no,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,yes
