Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Zhao, ZQ; Shen, XL; Zheng, TC; Lv, L; Su, Y; Ghulam, A",Aerobic degradation of 2-and 3-fluoroaniline in mixed culture systems and microbial community analysis,"Among three monofluoroanilines, 2-fluoroaniline (2-FA) and 3-fluoroaniline (3-FA) exhibit relatively poor biodegradability. This work examined their degradation characteristics in a mixed culture system and also analyzed the microorganism community. After acclimation for 58 d and 43 d, the high removal efficiency of 100% of 2-FA and 95.3% of 3-FA was obtained by adding 25 mg L-1 of 2-FA or 3-FA to the two reactors, respectively. In addition, the high defluorination rates of 2-FA and 3-FA were observed to be 87.0% and 89.3%, respectively. The degradation kinetics showed that the maximum specific degradation rates of 2-FA and 3-FA were (21.23 +/- 0.91) mg FA (g center dot VSS center dot h)(-1), and (11.75 +/- 0.99) mg FA (g center dot VSS center dot h)(-1), respectively. PCR-DGGE analysis revealed that the unique bacteria degrading 2-FA were mainly composed of six genera (Novosphingobium, Bradyrhizobium, Aquaspirillum, Aminobacter, Ochrobactrum, and Labrys), and five genera that degraded 3-FA (Ochrobactrum, Aquaspirillum, Lachnobacterium, Bradyrhizobium, and Variovorax). Analysis of the key catabolic enzyme activities indicated that the simultaneous hydroxylation and dehalogenation were involved in monooxygenase elimination of 2-FA and conversion of 3-FA to 4-fluorocatechol by dioxygenase, indicating that enriched mixed cultures were effective to metabolize 2-FA or 3-FA by unconventional pathways to prevent the accumulation of toxic metabolites.",10.1080/10934529.2019.1688044,0,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no
J,"Heunisch, S; Fhager, LO; Wernersson, LE",A phase-correlated duo-binary waveform generation technique for millimeter-wave radar pulses,"We propose a technique for generating millimeter-wave radar waveforms using edge-triggered pulse generator circuits. By synchronizing the chip rate to the oscillation frequency of a binary control signal, a phase shift is introduced in the generated pulses. This way, the millimeter-wave signal can be phase-modulated without the need of additional circuit elements. We show that high-resolution radar waveforms with low range side lobes can be generated with this technique. Using brute-force optimization, we evaluate all possible sequences up to a sequence length of 25 chips and identify optimal waveforms for each length. Optimal sequences with the energy centered at zero delay and side lobes not exceeding unity are presented. The optimized waveforms are measured and verified using an in-house resonant tunneling diode (RTD) metal-oxide-semiconductor field-effect transistor (MOSFET) pulse generator. The matched filter response of the optimal waveforms is reproduced closely in the measurements. The results enable increased sensitivity in radar systems using coherent millimeter-wave pulse generators for low power applications, as for instance, radar gesture recognition in handheld devices. Using pulsed millimeter-wave radar systems with low duty cycles, continuously running oscillators can be avoided and systems with ultra-low power consumption are possible.",10.1002/cta.2699,1,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
J,"Jadav, S; Chandel, R; Vashishath, M",Modeling the impact of fundamental and quantum resistance on the performance of SWCNT-based RLC interconnects,"An analytical interconnect model for single-walled carbon nanotube (SWCNT) interconnects is proposed using Fourier method. Nonapproximated transfer function of the RLC SWCNT interconnect is modeled. The effect of fundamental and quantum resistance of SWCNT is incorporated in the transfer function. The propagation delay and overshoot/undershoot voltages are computed using Fourier series technique for SWCNT interconnects. Further, the effect of inductance that is prominent in CNTs is shown in terms of increased number of harmonics. Comparative analysis is carried out for SWCNT and Cu interconnects using MATLAB and SPICE at 65-nm technology node for various performance parameters. Good accuracy is observed between the analytical and simulated results.",10.1002/jnm.2698,2,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,no,yes,no
J,"Juanicó, LE",Heating houses by using vacuum-tube solar collectors and a small aboveground water tank: a cost-effective solution for maritime climates,"This work presents a simple dynamical solar-thermal modelling and cost-optimized solution for heating houses in maritime climates by using many vacuum-tube solar collectors together with one small well-insulated aboveground water tank and the underfloor hot-water heating system. This was performed for a single house in the cold-maritime climate of Bariloche (13,000 kWh/y), which could be fully satisfied by using ten collectors on 70 degrees-inclined roof and 4.6 m(3) tank, costing euro12,900. This cost is noticeably lower than for previous large projects in cold-continental climates, what is supported by four key factors: (1) solar resource and heating demand in maritime climates are more distributed than in continental climates; (2) small aboveground tanks can get noticeably higher efficiencies and lower costs that huge underground tanks; (3) vacuum-tube collectors get higher performances than flat collectors during winters; (4) high winter solar yield is achieved by installing collectors on high tilt angles (or half on low-inclined roofs and half on walls). These four factors will be discussed by solar-thermal and cost analyses, by comparing the system performance for climatic conditions of Bariloche and Okotoks.",10.1080/17512549.2019.1688186,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Lee, KJ; Kim, CT; Kim, YG; Lee, BH; Choi, YM; Lee, SH; Kang, W",Assessment of the air flowrate measurement in altitude engine tests by the national measurement standards system,"The air flowrate in the engine inlet is an important parameter used to calculate common performance metrics such as the thrust and specific fuel consumption of a gas turbine engine. In the Korea Aerospace Research Institute (KARI) altitude engine test facility, air flowrates are calculated by measuring the static pressure, total pressure and temperature in an engine inlet duct. In the present study, in order to verify the air flowrate measurements at the engine inlet duct of the KARI altitude engine test facility, inlet flow measurement devices which are a total pressure rake, total temperature rake, and boundary layer rake were tested in the national measurement standards system for high pressure gas flow of the Korea Research Institute of Standards and Science (KRISS). Sonic nozzles, calibrated for flows rate up to 10000 m(3)/h and pressure range up to 50 bar (with an uncertainty = 0.18 %), were used as reference meters. We compared the air flowrates obtained by the area-weighted average duct Mach number in the inlet flow measurement devices of the KARI engine inlet duct to the reference flowrates of sonic nozzles at KRISS up to a Mach number of 0.15.",10.1007/s12206-019-1018-2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Mai, HX; Chen, J; Zhang, AX",Analysis of multilayered homogeneous dielectric targets by using time-domain physical optics method,"An improved time-domain physical optics (TDPO) method is proposed to simulate multilayered dielectric structures, in which the characteristic matrix theory of multilayered medium is implemented. In order to accurately calculate the total reflection coefficient on the surface of the multilayered medium, a series of two-dimensional characteristic matrices are established. Based on the characteristic matrices, the total reflection coefficient can be directly derived, instead of summing up the multiple reflected and refracted waves, which is insensitive to the number of the number of the layers and the polarization of the incident wave. Numerical examples are given to validate effectiveness of the proposed TDPO method. It states that this method has much higher computational efficiency, without the loss of accuracy.",10.1002/mmce.22032,5,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes
J,"Ouyang, M; Shi, WX; Zhang, RD; Liu, W",Optimal interference range for minimum Bayes risk in binomial and Poisson wireless networks,"Interference is the main performance-limiting factor in most wireless networks. Protocol interference model is extensively used in the design of wireless networks. However, the setting of interference range, a crucial part of the protocol interference model, is rather heuristic and remains an open problem. In this paper, we use the stochastic geometry and the direct approach to obtain the associated feasibility distributions. After that, we use the binary hypothesis testing to achieve the Bayes risk under binomial point process (BPP) and Poisson point process (PPP), respectively. According to the first derivative of the Bayes risk, we provide the equation to achieve the optimal interference range for minimum Bayes risk. We extend the method proposed by Wildman et al. to a more general situation. Furthermore, we show that for infinite PPP, those two methods converge to the same results. Several numerical results for wireless networks under BPP, finite PPP, and infinite PPP are given. Simulation results show that in the finite wireless network, the BPP method performs better than the PPP method.",10.1186/s13638-019-1585-z,6,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,yes,
J,"Singh, SP; Kumar, A; Mishra, S; Lakshmanan, M; Kumar, S",A novel analytical model for interference estimation in CR-enabled femtocells,"Commercial, multideployed cognitive femtocell base stations (CFBSs) with cognitive capabilities are envisioned as a promising approach to meet the requirement of the higher data rate in today's wireless communications with nomadic users. However, random deployment of CFBSs results in interference between primary links, ie, the link between a macrocell base station (MBS) and macrocell user equipment (MUE), and secondary links, ie, the link between a femtocell base station (FBS) and femtocell user equipment (FUE). In this research paper, different analytical expressions for statistical measures such as cumulative distribution function of outage probability (F-out) and probability distribution function (P-out) have been proposed for the CFBS system. The fading channel for the secondary and primary links is taken as mixture gamma (MG) and Rayleigh distribution, respectively. It should be noticed that MG fading is one of the most generic fading channels and has not been included for analysis of the CFBS system to date. In addition, this paper presents average detection probability (PD over bar ) for cognitive radio (CR)-enabled femtocells or the CFBS system. The numerical analysis presents the effects of various parameters such as spatial density of CFBS nodes (lambda), interference tolerance threshold (beta(th)), and transmitting power of MBS (p) and fading parameters of the channel on F-out, P-out, and PD over bar . Also, the numerical analysis shows perfect agreement with the theoretical background.",10.1002/dac.4221,7,yes,no,no,yes,yes,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes
J,"Srimathi, R; Hemamalini, S",Performance Analysis of Single-Stage LED Buck Driver Topologies for Low-Voltage DC Distribution Systems,"The demand for lean protein is the main reason for raising domesticated birds in poultry farms for the purpose of farming meat or eggs for food. In these poultry farms, artificial lighting system is an essential factor for the success of the commercial production of egg layers and broilers. Lighting loads connected to the existing AC system requires DC power. Nearly 25% of the total power consumed in India is by lighting loads. Therefore, low-voltage DC distribution system is the new requirement of electrical network to improve energy conservation. In this paper, an energy efficient single-stage LED driver topology is proposed as a better alternative to fluorescent lights used in poultry farms. The proposed topology is a phase-shifted buck converter with reduced size of passive components. The converter is mathematically modelled and designed for a power of 24 W LED lights. An experimental prototype is developed for the proposed converter and the results are validated in terms of cost, energy savings, and energy efficiency with various other LED driver topologies like conventional buck converter and interleaved buck converter. Further to justify the outcome of the proposed LED driver, a case study is also done for poultry farms.",10.1080/03772063.2019.1682072,8,yes,no,no,no,yes,no,yes,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,yes,yes,no,no,no,yes,
J,"Uemura, A; Ogawa, S; Tanaka, R",Intrathoracic retention of insoluble hyaluronic acid and its absorption process in rats,"Background: Post-thoracotomy adhesions are frequent postoperative complications. It has been reported that insoluble hyaluronic acid may prevent adhesions. Materials and methods: This study had two objectives: first, to determine the in vivo degradation and absorption process, as well as the intrathoracic retention, of solid insoluble hyaluronic acid membrane; and second, to elucidate the association between postoperative intrathoracic retention and the morphological changes of insoluble hyaluronic acid in 12 Wistar rats. Insoluble hyaluronic acid membranes were cut into 2.0 cm x 1.0 cm rectangles in a dry state. After weighing, the test membranes were soaked and washed with saline to be implanted after pericardiotomy via thoracotomy. At Days 4, 7, 10, 14, and 28 after implantation, the rats were euthanized, the chest was opened, and the condition and implantation site of the inserted test membrane were examined. Results: Although approximately 10 days were required for the test membrane to decrease to half in the thoracic cavity, the intrathoracic remnant decreased to a mean of 2% just 4 days later. Conclusion: This study clarified the time-dependent degradation process and remnants of insoluble hyaluronic acid in the thoracic cavity. A close relationship between the intrathoracic remnant of insoluble hyaluronic acid and its morphological change associated with degradation was demonstrated.",10.1177/0391398819885126,9,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,no
