Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Qu, FZ; Zhang, MH; Wang, ZD; Qian, CJ; Lu, XS; Wei, Y",Sparse channel estimation for filtered multi-tone in time domain and subband domain based on matched filtering demodulation,"The interference between filtered multi-tone (FMT) symbols exists and becomes conspicuous especially in frequency selective fading channel, like an underwater acoustic channel. This leads to the necessity of channel estimation and equalisation. In this study, the authors consider two approaches to utilise the channel sparsity to improve FMT channel estimation performance and further reduce bit error rate in underwater acoustic communications. While the first studies FMT sparse channel estimation in the time domain and is based on received FMT signal and known transmitted FMT signal that is reconstructed by pilots, the second is based on matched filtering demodulated FMT symbols and pilots. Theoretical analysis is performed followed by simulation and experiment accordingly. It is found that the first method is able to successfully estimate the sparse channel while the estimation performance of the second method is unsatisfactory due to poor orthogonality between bases of the channel estimation matrix. Moreover, the lake experiment is carried out with the first method and its results prove that sparse channel estimation has better performance than least square channel estimation.",10.1049/iet-com.2018.5931,0,yes,yes,no,no,yes,no,yes,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,yes,no
J,"Surdu, MN",Variational Method of Calibration of Impedance Meters. Part 2. Implementation of Method,"Implementations of the variational method in transformer bridges with inductively coupled arms and in logometric bridges based on an operational amplifier with high amplification factor are described. It is shown that through the use of the variational method in transformer bridges it is possible to eliminate the influence of the basic error sources - impedances in connecting cables and transformer windings - and, in logometric bridges, by means of this method, eliminate the effect of the finite amplification factor of the operational amplifier and its input impedance on the measurement results. Theoretical and experimental investigations have shown that the measurement error may be reduced 100- and 1000-fold through the use of the variational method. Metrological data from impedance meters developed with the use of variational methods are presented.",10.1007/s11018-019-01662-6,1,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,no,no,no,no
J,"Tang, XQ; Xie, GH; She, YJ; Liu, X",Ultra-low power micro Wi-Fi scattering communication device,"A Wi-Fi scatter communication method based on microcontroller unit (MCU) is proposed, and an ultra-low power micro Wi-Fi scatter communication device mu Wi-Fi is designed and implemented. First, according to the characteristics of the microcontroller, the software virtual modulation method and the serial communication port direct memory access (DMA) transmission method is proposed to realise Wi-Fi scattering communication. Then the MCU+exclusive OR (XOR) baseband architecture is proposed to further reduce the main frequency of the microcontroller and the system power consumption. The communication test and power consumption measurement results show that mu Wi-Fi can generate signals conforming to the IEEE802.11b standard, which can be received and forwarded by universal Wi-Fi routers. Its effective communication distance reaches 15m, its communication peak current reaches 720 mu A, and its standby current reaches 390nA. Compared with traditional internet of things (IOTs) Wi-Fi devices, mu Wi-Fi can not only reduce the power consumption of Wi-Fi communication by 2-3 orders but also has a simple composition and low cost, which is very helpful for the rapid development of Wi-Fi IoT products.",10.1049/iet-com.2018.6125,2,yes,no,yes,no,yes,no,yes,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,
J,"Wang, XJ; Zhang, XP; Wang, X; Lu, ZY; Shang, FQ; Zhao, Y","Theoretical and Experimental Study of the <i>α-</i> and <i>β-</i>Phase of Diammonium 5,5′-Bistetrazole-1,1′-Diolate (ABTOX)","Two new phase of diammonium 5,5 '-bistetrazole-1,1 '-diolate (alpha- and beta-ABTOX) were prepared, and its structure were characterized by FT-IR spectroscopy and single X-ray diffraction. The thermal decomposition processes of alpha- and beta-ABTOX were studies by means of the DTA-TG and TG-MS technologies, the crystal morphology of alpha- and beta-ABTOX were studied by SEM technology. The results show thermal stability of alpha-ABTOX is better than beta-ABTOX, the crystal morphology of alpha- and beta-ABTOX are rhombus and square. Finally, front orbital energies and the molecular electronic potential (MEP) of alpha- and beta-ABTOX were studied using density functional theory (DFT) B3LYP/6-311G(d, p) basis set level.",10.1002/prep.201900165,3,no,no,no,no,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,
J,"Xin, HM; Zhang, DP; Liu, T; Xing, Y",Parallel soft information forwarding in non-coherent MIMO system based on unitary space-time modulation,"Parallel relay is an effective way to extend wireless communication distance. Employing multiple-input multiple-output (MIMO) relay can improve communication quality on a large scale, but the communication efficiency is reduced due to channel estimation. In this study, a mutual information-based estimate-and-forward scheme is proposed based on unitary space-time modulation in MIMO system. An equivalent transmission model is also constructed by regarding that the source signal is affected by a multiplicative factor and an additive noise. Based on this equivalent MIMO model, the generalized signal-to-noise ratio and global mutual information of the forwarding schemes are calculated. Error rate and mutual information analysis show that the proposed soft information forwarding can improve the reliability of parallel relaying system and has a better error rate performance than all the existing memory-less forwarding schemes.",10.1049/iet-com.2018.5478,4,yes,no,yes,no,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no
J,"Amin, E; Ghalamkari, B; Naser-Moghadasi, M",A novel wideband high-gain modified biquad dipole antenna,"This article thoroughly investigates a novel modified biquad dipole antenna with a simple structure, wideband, high-gain and linear polarization key features for wireless communication systems fabricated on FR4 substrate. The proposed antenna is investigated using circular wire loop antenna designing and is, then, extended to a strip structure antenna. Here, a circular reflector is employed to achieve maximum gain, while a coax line feeds the dipole element. Additionally, the presence of a balun, or lack thereof, is examined. The bazooka balun balances the coaxial cable and increases the bandwidth. Consequently, a wide bandwidth and a triple bandwidth are achieved. The resulting parameters demonstrate that the entire S, partial L and C IEEE radio bands comprise the bandwidth of the proposed antenna. The simulated current distribution, experimented and simulated efficiency, radiation pattern, reflection coefficient and gain of the designed antenna are also examined. The simulation and experimentation results exhibit an impedance bandwidth of 105.4% (1.3-4.2 GHz) for (S-11 < -10 dB). The broadside radiation pattern fills the entire band with maximum simulated and measured gains of 11.8 and 11.02 dBi, respectively. The simulated and measured results tie in closely with each other.",10.1002/mmce.22037,5,yes,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,no,yes,no
J,"Eyvazov, EB; Öge, M",Stress state of a polygonal plate having a central circular hole with two linear cracks in the small physical non-linear condition,"In this study, the stress state of a polygonal plate having a central circular hole with two linear cracks was considered. External forces were applied to the contours of polygonal plate and internal forces were applied to the contours of the circular hole. Conformal mapping function, initially developed by Kuliyev, was used to the make stress analysis of the polygonal plate in physical non-linear statement. As a result, stress concentrations were determined by using conformal mapping function at the end points of cracks. Critical loads where fracture began were defined for different loads. Analytical results of solutions were compared and found to be in agreement with the numerical results in the literature.",10.5194/ms-10-553-2019,6,yes,yes,no,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,no,no,yes
J,"Gao, YF; Shi, YY; Cao, WG; Zhang, S; Liang, ZR",Energy enhanced tissue texture in spectral computed tomography for lesion classification,"Tissue texture reflects the spatial distribution of contrasts of image voxel gray levels, i.e., the tissue heterogeneity, and has been recognized as important biomarkers in various clinical tasks. Spectral computed tomography (CT) is believed to be able to enrich tissue texture by providing different voxel contrast images using different X-ray energies. Therefore, this paper aims to address two related issues for clinical usage of spectral CT, especially the photon counting CT (PCCT): (1) texture enhancement by spectral CT image reconstruction, and (2) spectral energy enriched tissue texture for improved lesion classification. For issue (1), we recently proposed a tissue-specific texture prior in addition to low rank prior for the individual energy-channel low-count image reconstruction problems in PCCT under the Bayesian theory. Reconstruction results showed the proposed method outperforms existing methods of total variation (TV), low-rank TV and tensor dictionary learning in terms of not only preserving texture features but also suppressing image noise. For issue (2), this paper will investigate three models to incorporate the enriched texture by PCCT in accordance with three types of inputs: one is the spectral images, another is the co-occurrence matrices (CMs) extracted from the spectral images, and the third one is the Haralick features (HF) extracted from the CMs. Studies were performed on simulated photon counting data by introducing attenuation-energy response curve to the traditional CT images from energy integration detectors. Classification results showed the spectral CT enriched texture model can improve the area under the receiver operating characteristic curve (AUC) score by 7.3%, 0.42% and 3.0% for the spectral images, CMs and HFs respectively on the five-energy spectral data over the original single energy data only. The CM- and HF-inputs can achieve the best AUC of 0.934 and 0.927. This texture themed study shows the insight that incorporating clinical important prior information, e.g., tissue texture in this paper, into the medical imaging, such as the upstream image reconstruction, the downstream diagnosis, and so on, can benefit the clinical tasks.",10.1186/s42492-019-0028-3,7,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,
J,"Harwell, A",Motivation and focus of digitalization,"The following article expands on backgrounds and motivations for digitalization in the construction industry. It begins by describing why a construction company should digitizes its processes and what ""digitalization"" means from the authors point of view. The article continues describing how construction companies digitize their processes. Developments and tasks of the BIM 5D department of the Strabag Group are outlined as an example. The main aspects are planning and building with Building Information Modelling (BIM) method and challenges of digitalization regarding the implementation of BIM in production and operation.",10.1002/bate.201900092,8,yes,yes,no,no,yes,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,yes
J,"Hensel, T; Wiechert, M; Appel, S; Lochte-Holtgreven, S",Intelligent Quarters Hamburg - structural design of vibration decoupled high-rised buidlings,"The joint venture between the ECE Projektmanagement GmbH and Strabag Real Estate GmbH has realized the project ""Intelligent Quarters"" which is located at the so-called Elbtorquartier at the HafenCity in Hamburg. The building complex is located directly at the Elbe River and consists of four different buildings. During the design and installation, focus was set on the design of fully vibration decoupled high-rised buidlings due to complex location directly above the new subway U4 in Hamburg. Results of finite element calculations and experiments showed that the use of vibration dampers leads to vibration decoupled structures at ""Intelligent Quarters"".",10.1002/bate.201900049,9,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,no,yes,yes,no
