Publication Type,Authors,Title,Abstract,DOI
J,"Spergel, DN; Steinhardt, PJ",Observational evidence for self-interacting cold dark matter,"Cosmological models with cold dark matter composed of weakly interacting particles predict overly dense cores in the centers of galaxies and clusters and an overly large number of halos within the Local Group compared to actual observations. We propose that the conflict can be resolved if the cold dark matter particles are self-interacting with a large scattering cross section but negligible annihilation or dissipation. In this scenario, astronomical observations may enable us to study dark matter properties that are inaccessible in the laboratory.",10.1103/PhysRevLett.84.3760
J,"Mostofi, AA; Yates, JR; Pizzi, G; Lee, YS; Souza, I; Vanderbilt, D; Marzari, N",An updated version of wannier90: A tool for obtaining maximally-localised Wannier functions,"wannier90 is a program for calculating maximally-localised Wannier functions (MLWFs) from a set of Bloch energy bands that may or may not be attached to or mixed with other bands. The formalism works by minimising the total spread of the MLWFs in real space. This is done in the space of unitary matrices that describe rotations of the Bloch bands at each k-point. As a result, wannier90 is independent of the basis set used in the underlying calculation to obtain the Bloch states. Therefore, it may be interfaced straightforwardly to any electronic structure code. The locality of MLWFs can be exploited to compute band-structure, density of states and Fermi surfaces at modest computational cost. Furthermore, wannier90 is able to output MLWFs for visualisation and other post-processing purposes. Wannier functions are already used in a wide variety of applications. These include analysis of chemical bonding in real space; calculation of dielectric properties via the modern theory of polarisation; and as an accurate and minimal basis set in the construction of model Hamiltonians for large-scale systems, in linear-scaling quantum Monte Carlo calculations, and for efficient computation of material properties, such as the anomalous Hall coefficient. We present here an updated version of wannier90, wannier90 2.0, including minor bug fixes and parallel (MPI) execution for band-structure interpolation and the calculation of properties such as density of states, Berry curvature and orbital magnetisation. wannier90 is freely available under the GNU General Public License from http://www.wannier.orgi.",10.1016/j.cpc.2014.05.003
J,"Bernevig, BA; Zhang, SC",Quantum spin hall effect,"The quantum Hall liquid is a novel state of matter with profound emergent properties such as fractional charge and statistics. The existence of the quantum Hall effect requires breaking of the time reversal symmetry caused by an external magnetic field. In this work, we predict a quantized spin Hall effect in the absence of any magnetic field, where the intrinsic spin Hall conductance is quantized in units of 2e/4 pi. The degenerate quantum Landau levels are created by the spin-orbit coupling in conventional semiconductors in the presence of a strain gradient. This new state of matter has many profound correlated properties described by a topological field theory.",10.1103/PhysRevLett.96.106802
J,"Miller, RE; Shenoy, VB",Size-dependent elastic properties of nanosized structural elements,"Effective stiffness properties (D) of nanosized structural elements such as plates and beams differ from those predicted by standard continuum mechanics (D-c). These differences (D - D-c)/D-c depend on the size of the structural element. A simple model is constructed to predict this size dependence of the effective properties. The important length scale in the problem is identified to be the ratio of the surface elastic modulus to the elastic modulus of the bulk. In general, the non-dimensional difference in the elastic properties from continuum predictions (D - D-c)/D-c is found to scale as alpha S/Eh, where alpha is a constant which depends on the geometry of the structural element considered, S is a surface elastic constant, E is a bulk elastic modulus and h a length defining the size of the structural element. Thus, the quantity S/E is identified as a material length scale for elasticity of nanosized structures. The model is compared with direct atomistic simulations of nanoscale structures using the embedded atom method for FCC A1 and the Stillinger-Weber model of Si. Excellent agreement between the simulations and the model is found.",10.1088/0957-4484/11/3/301
J,"James, DFV; Kwiat, PG; Munro, WJ; White, AG",Measurement of qubits,"We describe in detail the theory underpinning the measurement of density matrices of a pair of quantum two-level systems (""qubits""). Our particular emphasis is on qubits realized by the two polarization degrees of freedom of a pair of entangled photons generated in a down-conversion experiment; however, the discussion applies in general, regardless of the actual physical realization. Two techniques are discussed, namely, a tomographic reconstruction (in which the density matrix is linearly related to a set of measured quantities) and a maximum likelihood technique which requires numerical optimization (but has the advantage of producing density matrices that are always non-negative definite). In addition, a detailed error analysis is presented, allowing errors in quantities derived from the density matrix, such as the entropy or entanglement of formation, to be estimated. Examples based on down-conversion experiments are used to illustrate our results.",10.1103/PhysRevA.64.052312
J,"Corcella, G; Knowles, IG; Marchesini, G; Moretti, S; Odagiri, K; Richardson, P; Seymour, MH; Webber, BR",HERWIG 6: an event generator for hadron emission reactions with interfering gluons (including supersymmetric processes),"HERWIG is a general-purpose Monte Carlo event generator, which includes the simulation of hard lepton-lepton, lepton-hadron and hadron-hadron scattering and soft hadron-hadron collisions in one package. It uses the parton-shower approach for initial- and final-state QCD radiation, including colour coherence effects and azimuthal correlations both within and between jets. This article updates the description of HERWIG published in 1992, emphasising the new features incorporated since then. These include, in particular, the matching of first-order matrix elements with parton showers, a more correct treatment of heavy quark decays, and a wide range of new processes, including many predicted by the Minimal Supersymmetric Standard Model, with the option of R-parity violation. At the same time we offer a brief review of the physics underlying HERWIG, together with details of the input and control parameters and the output data, to provide a self-contained guide for prospective users of the program.",10.1088/1126-6708/2001/01/010
J,"Sau, JD; Lutchyn, RM; Tewari, S; Das Sarma, S",Generic New Platform for Topological Quantum Computation Using Semiconductor Heterostructures,"We show that a film of a semiconductor in which s-wave superconductivity and Zeeman splitting are induced by the proximity effect, supports zero-energy Majorana fermion modes in the ordinary vortex excitations. Since time-reversal symmetry is explicitly broken, the edge of the film constitutes a chiral Majorana wire. The heterostructure we propose-a semiconducting thin film sandwiched between an s-wave superconductor and a magnetic insulator-is a generic system which can be used as the platform for topological quantum computation by virtue of the existence of non-Abelian Majorana fermions.",10.1103/PhysRevLett.104.040502
J,"Bartók, AP; Kondor, R; Csányi, G",On representing chemical environments,"We review some recently published methods to represent atomic neighborhood environments, and analyze their relative merits in terms of their faithfulness and suitability for fitting potential energy surfaces. The crucial properties that such representations (sometimes called descriptors) must have are differentiability with respect to moving the atoms and invariance to the basic symmetries of physics: rotation, reflection, translation, and permutation of atoms of the same species. We demonstrate that certain widely used descriptors that initially look quite different are specific cases of a general approach, in which a finite set of basis functions with increasing angular wave numbers are used to expand the atomic neighborhood density function. Using the example system of small clusters, we quantitatively show that this expansion needs to be carried to higher and higher wave numbers as the number of neighbors increases in order to obtain a faithful representation, and that variants of the descriptors converge at very different rates. We also propose an altogether different approach, called Smooth Overlap of Atomic Positions, that sidesteps these difficulties by directly defining the similarity between any two neighborhood environments, and show that it is still closely connected to the invariant descriptors. We test the performance of the various representations by fitting models to the potential energy surface of small silicon clusters and the bulk crystal.",10.1103/PhysRevB.87.184115
J,"Loo, C; Lowery, A; Halas, NJ; West, J; Drezek, R",Immunotargeted nanoshells for integrated cancer imaging and therapy,"Nanoshells are a novel class of optically tunable nanoparticles that consist of a dielectric core surrounded by a thin gold shell. Based on the relative dimensions of the shell thickness and core radius, nanoshells may be designed to scatter and/or absorb light over a broad spectral range including the near-infrared (NIR), a wavelength region that provides maximal penetration of light through tissue. The ability to control both wave length-dependent scattering and absorption of nanoshells offers the opportunity to design nanoshells which provide, in a single nanoparticle, both diagnostic and therapeutic capabilities. Here, we demonstrate a novel nanoshell-based all-optical platform technology for integrating cancer imaging and therapy applications. Immunotargeted nanoshells are engineered to both scatter light in the NIR enabling optical molecular cancer imaging and to absorb light, allowing selective destruction of targeted carcinoma cells through photothermal therapy. In a proof of principle experiment, dual imaging/therapy immunotargeted nanoshells are used to detect and destroy breast carcinoma cells that overexpress HER2, a clinically relevant cancer biomarker.",10.1021/nl050127s
J,"He, ZC; Xiao, B; Liu, F; Wu, HB; Yang, YL; Xiao, S; Wang, C; Russell, TP; Cao, Y",Single-junction polymer solar cells with high efficiency and photovoltage,"Polymer solar cells are an exciting class of next-generation photovoltaics, because they hold promise for the realization of mechanically flexible, lightweight, large-area devices that can be fabricated by room-temperature solution processing(1,2). High power conversion efficiencies of similar to 10% have already been reported in tandem polymer solar cells(3). Here, we report that similar efficiencies are achievable in single-junction devices by reducing the tail state density below the conduction band of the electron acceptor in a high-performance photoactive layer made from a newly developed semiconducting polymer with a deepened valence energy level. Control over band tailing is realized through changes in the composition of the active layer and the structure order of the blend, both of which are known to be important factors in cell operation(4-6). The approach yields cells with high power conversion efficiencies (similar to 9.94% certified) and enhanced photovoltage.",10.1038/NPHOTON.2015.6
J,"Harrow, AW; Hassidim, A; Lloyd, S",Quantum Algorithm for Linear Systems of Equations,"Solving linear systems of equations is a common problem that arises both on its own and as a subroutine in more complex problems: given a matrix A and a vector (b) over right arrow, find a vector (x) over right arrow such that A (x) over right arrow = (b) over right arrow. We consider the case where one does not need to know the solution (x) over right arrow itself, but rather an approximation of the expectation value of some operator associated with (x) over right arrow, e.g., (x) over right arrow (dagger) M (x) over right arrow for some matrix M. In this case, when A is sparse, N x N and has condition number kappa, the fastest known classical algorithms can find (x) over right arrow and estimate (x) over right arrow (dagger) M (x) over right arrow in time scaling roughly as N root kappa. Here, we exhibit a quantum algorithm for estimating (x) over right arrow (dagger) M (x) over right arrow whose runtime is a polynomial of log(N) and kappa. Indeed, for small values of kappa [i.e., poly log(N)], we prove ( using some common complexity-theoretic assumptions) that any classical algorithm for this problem generically requires exponentially more time than our quantum algorithm.",10.1103/PhysRevLett.103.150502
J,"Soref, R","The past, present, and future of silicon photonics","The pace of the development of silicon photonics has quickened since 2004 due to investment by industry and government. Commercial state-of-the-art CMOS silicon-on-insulator (SOI) foundries are now being utilized in a crucial test of 1.55-mu m monolithic optoelectronic (OE) integration, a test sponsored by the Defense Advanced Research Projects Agency (DARPA). The preliminary results indicate that the silicon photonics are truly CMOS compatible. R&D groups have now developed 10-100-Gb/s electro-optic modulators, ultrafast Ge-on-Si photodetectors, efficient fiber-to-waveguide couplers, and Si Raman lasers. Electrically pumped silicon lasers are under intense investigation, with several approaches being tried; however, lasing has not yet been attained. The new paradigm for the Si-based photonic and optoelectric integrated circuits is that these chip-scale networks, when suitably designed, will operate at a wavelength anywhere within the broad spectral range of 1.2-100 mu m, with cryocooling needed in some cases.",10.1109/JSTQE.2006.883151
J,"Fang, N; Xi, DJ; Xu, JY; Ambati, M; Srituravanich, W; Sun, C; Zhang, X",Ultrasonic metamaterials with negative modulus,"The emergence of artifcially designed subwavelength electromagnetic materials, denoted metamaterials(1-10), has significantly broadened the range of material responses found in nature. However, the acoustic analogue to electromagnetic metamaterials has, so far, not been investigated. We report a new class of ultrasonic metamaterials consisting of an array of subwavelength Helmholtz resonators with designed acoustic inductance and capacitance. These materials have an effective dynamic modulus with negative values near the resonance frequency. As a result, these ultrasonic metamaterials can convey acoustic waves with a group velocity antiparallel to phase velocity, as observed experimentally. On the basis of homogenized-media theory, we calculated the dispersion and transmission, which agrees well with experiments near 30 kHz. As the negative dynamic modulus leads to a richness of surface states with very large wavevectors, this new class of acoustic metamaterials may offer interesting applications, such as acoustic negative refraction and superlensing below the diffraction limit.",10.1038/nmat1644
J,"Liu, N; Wu, H; McDowell, MT; Yao, Y; Wang, CM; Cui, Y",A Yolk-Shell Design for Stabilized and Scalable Li-Ion Battery Alloy Anodes,"Silicon is regarded as one of the most promising anode materials for next generation lithium-ion batteries. For use in practical applications, a Si electrode must have high capacity, long cycle life, high efficiency, and the fabrication must be industrially scalable. Here, we design and fabricate a yolk-shell structure to meet all these needs. The fabrication is carried out without special equipment and mostly at room temperature. Commercially available Si nanoparticles are completely sealed inside conformal, thin, self-supporting carbon shells, with rationally designed void space in between the particles and the shell. The well-defined void space allows the Si particles to expand freely without breaking the outer carbon shell, therefore stabilizing the solid-electrolyte interphase on the shell surface. High capacity (similar to 2800 mAh/g at C/10), long cycle life (1000 cycles with 74% capacity retention), and high Coulombic efficiency (99.84%) have been realized in this yolk-shell structured Si electrode.",10.1021/nl3014814
