Publication Type,Authors,Title,Abstract,DOI
J,"Du, CY; Fang, M; Li, YC; Li, L; Wang, XD","Smac, a mitochondrial protein that promotes cytochrome c-dependent caspase activation by eliminating IAP inhibition","We report here the identification of a novel protein, Smac, which promotes caspase activation in the cytochrome c/Apaf-1/caspase-9 pathway. Smac promotes caspase-9 activation by binding to inhibitor of apoptosis proteins, IAPs, and removing their inhibitory activity. Smac is normally a mitochondrial protein but is released into the cytosol when cells undergo apoptosis. Mitochondrial import and cleavage of its signal peptide are required for Smac to gain its apoptotic activity. Overexpression of Smac increases cells' sensitivity to apoptotic stimuli. Smac is the second mitochondrial protein, along with cytochrome c, that promotes apoptosis by activating caspases.",10.1016/S0092-8674(00)00008-8
J,"Horton, P; Park, KJ; Obayashi, T; Fujita, N; Harada, H; Adams-Collier, CJ; Nakai, K",WoLF PSORT: protein localization predictor,"WoLF PSORT is an extension of the PSORT II program for protein subcellular location prediction. WoLF PSORT converts protein amino acid sequences into numerical localization features; based on sorting signals, amino acid composition and functional motifs such as DNA-binding motifs. After conversion, a simple k-nearest neighbor classifier is used for prediction. Using html, the evidence for each prediction is shown in two ways: (i) a list of proteins of known localization with the most similar localization features to the query, and (ii) tables with detailed information about individual localization features. For convenience, sequence alignments of the query to similar proteins and links to UniProt and Gene Ontology are provided. Taken together, this information allows a user to understand the evidence (or lack thereof) behind the predictions made for particular proteins. WoLF PSORT is available at wolfpsort.org.",10.1093/nar/gkm259
J,"Szklarczyk, D; Franceschini, A; Kuhn, M; Simonovic, M; Roth, A; Minguez, P; Doerks, T; Stark, M; Muller, J; Bork, P; Jensen, LJ; von Mering, C","The STRING database in 2011: functional interaction networks of proteins, globally integrated and scored","An essential prerequisite for any systems-level understanding of cellular functions is to correctly uncover and annotate all functional interactions among proteins in the cell. Toward this goal, remarkable progress has been made in recent years, both in terms of experimental measurements and computational prediction techniques. However, public efforts to collect and present protein interaction information have struggled to keep up with the pace of interaction discovery, partly because protein-protein interaction information can be error-prone and require considerable effort to annotate. Here, we present an update on the online database resource Search Tool for the Retrieval of Interacting Genes (STRING); it provides uniquely comprehensive coverage and ease of access to both experimental as well as predicted interaction information. Interactions in STRING are provided with a confidence score, and accessory information such as protein domains and 3D structures is made available, all within a stable and consistent identifier space. New features in STRING include an interactive network viewer that can cluster networks on demand, updated on-screen previews of structural information including homology models, extensive data updates and strongly improved connectivity and integration with third-party resources. Version 9.0 of STRING covers more than 1100 completely sequenced organisms; the resource can be reached at http://string-db.org.",10.1093/nar/gkq973
J,"Chong, J; Soufan, O; Li, C; Caraus, I; Li, SZ; Bourque, G; Wishart, DS; Xia, JG",MetaboAnalyst 4.0: towards more transparent and integrative metabolomics analysis,"We present a new update to MetaboAnalyst (version 4.0) for comprehensive metabolomic data analysis, interpretation, and integration with other omics data. Since the last major update in 2015, MetaboAnalyst has continued to evolve based on user feedback and technological advancements in the field. For this year's update, four newkey features have been added to MetaboAnalyst 4.0, including: (1) real-time R command tracking and display coupled with the release of a companion MetaboAnalystR package; (2) a MS Peaks to Pathways module for prediction of pathway activity from untargeted mass spectral data using themummichog algorithm; (3) a Biomarker Meta-analysis module for robust biomarker identification through the combination of multiple metabolomic datasets and (4) a Network Explorer module for integrative analysis of metabolomics, metagenomics, and/or transcriptomics data. The user interface of MetaboAnalyst 4.0 has been reengineered to provide a more modern look and feel, as well as to give more space and flexibility to introduce new functions. The underlying knowledgebases (compound libraries, metabolite sets, and metabolic pathways) have also been updated based on the latest data from the Human Metabolome Database (HMDB). A Docker image of MetaboAnalyst is also available to facilitate download and local installation of MetaboAnalyst. MetaboAnalyst 4.0 is freely available at http://metaboanalyst.ca.",10.1093/nar/gky310
J,"Epstein, ACR; Gleadle, JM; McNeill, LA; Hewitson, KS; O'Rourke, J; Mole, DR; Mukherji, M; Metzen, E; Wilson, MI; Dhanda, A; Tian, YM; Masson, N; Hamilton, DL; Jaakkola, P; Barstead, R; Hodgkin, J; Maxwell, PH; Pugh, CW; Schofield, CJ; Ratcliffe, PJ",<i>C-elegans</i> EGL-9 and mammalian homologs define a family of dioxygenases that regulate HIF by prolyl hydroxylation,"HIF is a transcriptional complex that plays a central role in mammalian oxygen homeostasis. Recent studies have defined posttranslational modification by prolyl hydroxylation as a key regulatory event that targets HIF-alpha. subunits for proteasomal destruction via the von Hippel-Lindau ubiquitylation complex. Here, we define a conserved HIF-VHL-prolyl hydroxylase pathway in C. elegans, and use a genetic approach to identify EGL-9 as a dioxygenase that regulates HIF by prolyl hydroxylation. In mammalian cells, we show that the HIF-prolyl hydroxylases are represented by a series of isoforms bearing a conserved 2-histidine-1-carboxylate iron coordination motif at the catalytic site. Direct modulation of recombinant enzyme activity by graded hypoxia, iron chelation, and cobaltous ions mirrors the characteristics of HIF induction in vivo, fulfilling requirements for these enzymes being oxygen sensors that regulate HIF.",10.1016/S0092-8674(01)00507-4
J,"Hubisz, MJ; Falush, D; Stephens, M; Pritchard, JK",Inferring weak population structure with the assistance of sample group information,"Genetic clustering algorithms require a certain amount of data to produce informative results. In the common situation that individuals are sampled at several locations, we show how sample group information can be used to achieve better results when the amount of data is limited. New models are developed for the STRUCTURE program, both for the cases of admixture and no admixture. These models work by modifying the prior distribution for each individual's population assignment. The new prior distributions allow the proportion of individuals assigned to a particular cluster to vary by location. The models are tested on simulated data, and illustrated using microsatellite data from the CEPH Human Genome Diversity Panel. We demonstrate that the new models allow structure to be detected at lower levels of divergence, or with less data, than the original STRUCTURE models or principal components methods, and that they are not biased towards detecting structure when it is not present. These models are implemented in a new version of STRUCTURE which is freely available online at http://pritch.bsd.uchicago.edu/structure.html.",10.1111/j.1755-0998.2009.02591.x
J,"Carbon, S; Douglass, E; Dunn, N; Good, B; Harris, NL; Lewis, SE; Mungall, CJ; Basu, S; Chisholm, RL; Dodson, RJ; Hartline, E; Fey, P; Thomas, PD; Albou, LP; Ebert, D; Kesling, MJ; Mi, H; Muruganujian, A; Huang, X; Poudel, S; Mushayahama, T; Hu, JC; LaBonte, SA; Siegele, DA; Antonazzo, G; Attrill, H; Brown, NH; Fexova, S; Garapati, P; Jones, TEM; Marygold, SJ; Millburn, GH; Rey, AJ; Trovisco, V; dos Santos, G; Emmert, DB; Falls, K; Zhou, P; Goodman, JL; Strelets, VB; Thurmond, J; Courtot, M; Osumi-Sutherland, D; Parkinson, H; Roncaglia, P; Acencio, ML; Kuiper, M; Laegreid, A; Logie, C; Lovering, RC; Huntley, RP; Denny, P; Campbell, NH; Kramarz, B; Acquaah, V; Ahmad, SH; Chen, H; Rawson, JH; Chibucos, MC; Giglio, M; Nadendla, S; Tauber, R; Duesbury, MJ; Del-Toro, N; Meldal, BHM; Perfetto, L; Porras, P; Orchard, S; Shrivastava, A; Xie, Z; Chang, HY; Finn, RD; Mitchell, AL; Rawlings, ND; Richardson, L; Sangrador-Vegas, A; Blake, JA; Christie, KR; Dolan, ME; Drabkin, HJ; Hill, DP; Ni, L; Sitnikov, D; Harris, MA; Oliver, SG; Ruther-Ford, K; Wood, V; Hayles, J; Bahler, J; Lock, A; Bolton, ER; De Pons, J; Dwinell, M; Hayman, GT; Laulederkind, SJF; Shimoyama, M; Tutaj, M; Wang, SJ; D'Eustachio, P; Matthews, L; Balhoff, JP; Aleksander, SA; Binkley, G; Dunn, BL; Cherry, JM; Engel, SR; Gondwe, F; Karra, K; MacPherson, KA; Miyasato, SR; Nash, RS; Ng, PC; Sheppard, TK; Shrivatsav, VPA; Simison, M; Skrzypek, MS; Weng, S; Wong, ED; Feuermann, M; Gaudet, P; Bakker, E; Berardini, TZ; Reiser, L; Subramaniam, S; Huala, E; Arighi, C; Auchincloss, A; Axelsen, K; Argoud-Puy, G; Bateman, A; Bely, B; Blatter, MC; Boutet, E; Breuza, L; Bridge, A; Britto, R; Bye-A-Jee, H; Casals-Casas, C; Coudert, E; Estreicher, A; Famiglietti, L; Garmiri, P; Georghiou, G; Gos, A; Gruaz-Gumowski, N; Hatton-Ellis, E; Hinz, U; Hulo, C; Ignatchenko, A; Jungo, F; Keller, G; Laiho, K; Lemercier, P; Lieberherr, D; Lussi, Y; Mac-Dougall, A; Magrane, M; Martin, MJ; Masson, P; Natale, DA; Hyka-Nouspikel, N; Pedruzzi, I; Pichler, K; Poux, S; Rivoire, C; Rodríguez-López, M; Sawford, T; Speretta, E; Shypitsyna, A; Stutz, A; Sundaram, S; Tognolli, M; Tyagi, N; Warner, K; Zaru, R; Wu, C; Diehl, AD; Chan, J; Cho, J; Gao, S; Grove, C; Harrison, MC; Howe, K; Lee, R; Mendel, J; Muller, HM; Raciti, D; Van Auken, K; Berriman, M; Stein, L; Sternberg, PW; Howe, D; Toro, S; Westerfield, M",The Gene Ontology Resource: 20 years and still GOing strong,"The Gene Ontology resource (GO; http://geneontology.org) provides structured, computable knowledge regarding the functions of genes and gene products. Founded in 1998, GO has become widely adopted in the life sciences, and its contents are under continual improvement, both in quantity and in quality. Here, we report the major developments of the GO resource during the past two years. Each monthly release of the GO resource is now packaged and given a unique identifier (DOI), enabling GO-based analyses on a specific release to be reproduced in the future. The molecular function ontology has been refactored to better represent the overall activities of gene products, with a focus on transcription regulator activities. Quality assurance efforts have been ramped up to address potentially out-of-date or inaccurate annotations. New evidence codes for high-throughput experiments now enable users to filter out annotations obtained from these sources. GO-CAM, a new framework for representing gene function that is more expressive than standard GO annotations, has been released, and users can now explore the growing repository of these models. We also provide the GO ribbon' widget for visualizing GO annotations to a gene; the widget can be easily embedded in any web page.",10.1093/nar/gky1055
J,"Lemmon, MA; Schlessinger, J",Cell Signaling by Receptor Tyrosine Kinases,"Recent structural studies of receptor tyrosine kinases (RTKs) have revealed unexpected diversity in the mechanisms of their activation by growth factor ligands. Strategies for inducing dimerization by ligand binding are surprisingly diverse, as are mechanisms that couple this event to activation of the intracellular tyrosine kinase domains. As our understanding of these details becomes increasingly sophisticated, it provides an important context for therapeutically countering the effects of pathogenic RTK mutations in cancer and other diseases. Much remains to be learned, however, about the complex signaling networks downstream from RTKs and how alterations in these networks are translated into cellular responses.",10.1016/j.cell.2010.06.011
J,"Lagos-Quintana, M; Rauhut, R; Yalcin, A; Meyer, J; Lendeckel, W; Tuschl, T",Identification of tissue-specific microRNAs from mouse,"MicroRNAs (miRNAs) are a new class of noncoding RNAs, which are encoded as short inverted repeats in the genomes of invertebrates and vertebrates [1, 2]. It is believed that miRNAs are modulators of target mRNA translation and stability, although most target mRNAs remain to be identified. Here we describe the identification of 34 novel miRNAs by tissue-specific cloning of approximately 21-nucleotide RNAs from mouse. Almost all identified miRNAs are conserved in the human genome and are also frequently found in nonmammalian vertebrate genomes, such as pufferfish. In heart, liver, or brain, it is found that a single, tissue-specifically expressed miRNA dominates the population of expressed miRNAs and suggests a role for these miRNAs in tissue specification or cell lineage decisions. Finally, a miRNA was identified that appears to be the fruitfly and mammalian ortholog of C. elegans lin-4 stRNA.",10.1016/S0960-9822(02)00809-6
J,"Yang, YH; Dudoit, S; Luu, P; Lin, DM; Peng, V; Ngai, J; Speed, TP",Normalization for cDNA microarray data: a robust composite method addressing single and multiple slide systematic variation,"There are many sources of systematic variation in cDNA microarray experiments which affect the measured gene expression levels (e.g. differences in labeling efficiency between the two fluorescent dyes). The term normalization refers to the process of removing such variation. A constant adjustment is often used to force the distribution of the Intensity log ratios to have a median of zero for each slide. However, such global normalization approaches are not adequate in situations where dye biases can depend on spot overall intensity and/or spatial location within the array. This article proposes normalization methods that are based on robust local regression and account for intensity and spatial dependence in dye biases for different types of cDNA microarray experiments. The selection of appropriate controls for normalization is discussed and a novel set of controls (microarray sample pool, MSP) is Introduced to aid In intensity-dependent normalization. Lastly, to allow for comparisons of expression levels across slides, a robust method based on maximum likelihood estimation is proposed to adjust for scale differences among slides.",10.1093/nar/30.4.e15
