Publication Type,Authors,Title,Abstract,DOI
J,"Tale, R; Fazaeli, R; Marjani, A",Pseudo-Jahn-Teller Effect in Benzene Ring Analogues of Fourth Group Elements,"The pseudo-Jahn-Teller effect (PJTE) has been discussed as the main source of structural instability in hexasilabenzene, hexagermabenzene and hexastannabenzene. The effective parameters in vibronic coupling between reference states have been investigated in planar structures. Calculations at the B3LYP/DEF2-TZVPP, MP2/DEF2-TZVPP, and M062X/DEF2-TZVPP levels of theory produced the structural parameters, corrected electronic energies, electronegativity and hardness. The natural bond orbital (NBO) interpretation is associated with to obtain stabilization energy, vibronic coupling constant (), and energy gaps between reference states (.).The interactions and effectiveness of these parameters with the structural parameters of the desired compounds were the focus of the study.",10.1134/S003602441911030X
J,"Tan, XJ; Lu, XH",Features of Mechanism of Cycloaddition Reaction between H<sub>2</sub>Sn=Sn: and Ethylene,"X2Sn=Sn: (X = H, Me, F, Cl, Br, Ph, Ar, horizontal ellipsis ) are new species of chemistry. The cycloaddition reaction of X2Sn=Sn: are new study field of stannylene chemistry. To explore the rules of cycloaddition reaction between X2Sn=Sn: and the symmetric pi-bonded compounds, the cycloaddition reactions of H2Sn=Sn: and ethylene were selected as model reactions in this paper. The mechanism of cycloaddition reaction between singlet H2Sn=Sn: and ethylene has been first investigated with the MP2/GENECP (C, H in 6-311++G**; Sn in LanL2dz) method in this paper. From the potential energy profile, it could be predicted that the reaction has one dominant reaction channel. The reaction rule presented is that the two reactants firstly form a four-membered Sn-heterocyclic ring stannylene through the [2 + 2] cycloaddition reaction. Because of the 5p unoccupied orbital of Sn: atom in the four-membered Sn-heterocyclic ring stannylene and the pi orbital of ethylene forming a pi -> p donor-acceptor bond, the four-membered Sn-heterocyclic ring stannylene further combines with ethylene to form an intermediate. Because the Sn: atom in intermediate happens sp(3) hybridization after transition state, then, intermediate isomerizes to a spiro-Sn-heterocyclic ring compound. The research result indicates the laws of cycloaddition reaction between X2Sn=Sn: and the symmetric pi-bonded compounds. The study opens up a new research field for stannylene chemistry.",10.1134/S0036024419110311
J,"Tarabai, MK; de Azevedo, SG",USE OF SLUDGE FROM SANITARY SEWAGE TREATMENT PLANTS (S.T.P) AND THEIR USE AS RAW MATERIAL IN THE MANUFACTURE OF BRICKS,"This paper discusses a possible solution regarding the final disposal of sludge from Sanitary Sewage Treatment Stations (ET), aiming at environmental preservation. The solid waste generated after the wastewater treatment processes is highly contaminating and detrimental to the area in which it is deposited. Given this, the use of sludge with the application of reuse techniques becomes pertinent, both from the economic point of view and from the ecological point of view. By replacing the use of aggregates from mineral deposits, the main clay raw material in the manufacture of ceramic products (Vieira, 2000), by the treated sludge of WWTP we will save on the sources of granular materials. Aiming its reintegration to the production cycle through the introduction of sludge as raw material incorporated in the ceramic mass in the manufacture of hollow bricks, the viability of use was verified through performance analysis, compared to the control brick made of pottery, without the addition of sludge. Specimens were prepared with three types of samples: 90% clay and 10% sludge; 80% clay and 20% sludge; 70% clay and 30% sludge. Mass loss, water absorption index and compressive strength tests were performed. As for the tests, the specimens with 10% and 20% of sludge were the ones that had better adaptation to the technical requirements, but because it is a larger volume of the residue for the application of reuse techniques, the brick with 20% sludge dosage. is the most suitable. NBR7.171, November 1992: Ceramic Block for masonry; Specification NBR 6.461, June 1983: Masonry Ceramic Block - Compressive Strength Check: Test Method; NBR 8.947, November 1992: Ceramic Tile- Determination of Mass and Water Absorption: Test Method. As for the tests, the specimen with 20% of sludge was the one that had the best adaptation to technical and environmental requirements. The present article approaches a possible solution regarding the destination of the sludge coming from Sanitary Sewage Treatment Stations, aiming at environmental preservation. Aiming at its reintegration into the productive cycle through applications of reuse techniques, the sludge became raw material when the ceramic mass was incorporated into the brick fabrication. Three types of samples were elaborated: 90% of clay and 10% of mud; 80% clay and 20% sludge; 70% clay and 30% sludge. As for the tests, the test specimen with 20% of sludge was the one that had more adequacy to the technical and environmental requirements.",
J,"Tomozeiu, N",VIS-optical reflectometry: a method to investigate latex-based coatings,"In many applications, water-based dispersions of polymeric particles are dried under welldefined environmental conditions and/or technologies to form a continuous thin layer with special properties and morphology. The aim of this work is to present a recently developed noninvasive technique based on optical reflectometry in visible range used to study the film formation from aqueous mixtures layered up to 25 lm thickness. The sample holder is made of crystalline silicon (c-Si) because the interference fringes generated by the optical beams reflected at the air/liquid sample and liquid sample/c-Si are vital in determining the sample thickness. For the polymeric colloids with minimum film formation temperature higher than the room temperature, the setup is used to determine the evaporation rate and the temperature film formation. The versatility of the experimental setup is increased by a controlled temperature of the sample holder and a controlled microclimate chamber (temperature and relative humidity). Investigations on various aqueous dispersions considering the composition, the viscosity of the liquid, and different types of polymeric colloidal particles have been performed, and some results are discussed here. New challenges lie in analyzing the outputs of the experiments considering the interparticle distance and interparticle interferences.",10.1007/s11998-019-00218-1
J,"Tyukilina, PM; Krasnikov, PE; Derevyanov, MY; Pimenov, AA; Pleshivtseva, YE",Assessment of Resource Potential of Heavy Petroleum Residues by Data Envelopment Analysis,"The resource potential of heavy petroleum residues for obtaining high-quality road asphalt has been estimated using data envelopment analysis (DEA), an effective method for processing large data arrays. The approach used has made it possible to determine the frontier of the resource potential of heavy petroleum residues, that is, to predict the quality of asphalt for any combination of the composition of residual petroleum feedstock and obtain information about the necessity of adjusting the component composition of mixtures for manufacturing the product with desired properties. Using a sample of 99 experiments, it has been shown that the highest efficiency in achieving the normative characteristics of asphalt is achieved by introducing heavy vacuum gas oil and atmospheric residue into a highly viscous vacuum residue. The feasibility has been shown of using effectively deasphalted asphalt and slop as modifying components, the optimum concentrations of which in the vacuum residue are 20 and 40 wt %, respectively.",10.1134/S0965544119110148
J,"Udal'tsov, AV",Proton-sharing frequency and dynamic characteristics of water molecule in the liquid in terms of polaronic exciton concept,"A developed polaronic concept has been suggested to describe dynamic molecular behavior of water with proton sharing. Fluctuating hydrogen-bonded structures formed due to the intermolecular dynamics provide different relaxation processes when microwave or THz spectroscopy is applied. Relaxation characteristics of water molecules in the liquid have been estimated by different modes taking into consideration proton sharing between the hydrogen-bonded molecules. One of the mode was deduced using Maxwell relation eta = B-m tau(r), where eta is dynamic viscosity, B-m is bulk modulus, and tau(r) is relaxation time. The latter (tau(r)) depending on temperature was used to estimate Debye relaxation time and its fast component (tau(2)). Rotational relaxation time (tau(rot)), which has been connected with tau(2), is introduced to characterize rotation of 2p(4)-electron orbit configuration arisen because of hydrogen bonding oscillations. Relaxation time of proton motion in the N-H+center dot center dot center dot O moiety with single hydrogen bond described like boson moving is found consistent with tau(2) of water. (C) 2019 Elsevier B.V. All rights reserved.",10.1016/j.molliq.2019.111499
J,"Uppala, S; Gamliel, A; Harris, T; Sosna, J; Gomori, JM; Jerschow, A; Katz-Brull, R",<SUP>1</SUP>H-decoupling and Isotopic Labeling for the Measurement of the Longitudinal Relaxation Time of Hyperpolarized <SUP>13</SUP>C-Methylenes in Choline Analogs,"The T-1 of a hyperpolarized site in solution is a key parameter that determines the time-window in which its NMR signals are observable. For C-13 sites adjacent to protons, H-1-decoupling has been shown to increase the hyperpolarized signal resolution and SNR. Additionally, polarization transfer to protons has shown utility in increasing the sensitivity of detection. However, H-1-decoupling could lead to a change in the decay rate of a hyperpolarized C-13 site. Here we tested this possible effect in a case where the protons are directly bound to an sp(3) hyperpolarized C-13 site (using [1,2-C-13(2)]choline) and H-1-decoupling was applied continuously throughout the hyperpolarized decay measurement. We found that H-1-decoupling did not lead to any significant changes in the C-13 polarization decay time but did result in the expected collapse of J-coupling and produced sharper signals. This result suggested that H-1-decoupling did not affect the decay rate of hyperpolarized sp(3 13)C sites. The deuterium-substitution approach (using [1,1,2,2-D-4,1-C-13]choline) showed a dramatic prolongation of T-1. Upper bounds on the T-1 of all investigated sites were calculated.",10.1002/ijch.201900016
J,"Utamura, N; Yamamoto, S; Kinoshita, M; Suzuki, S",A New Separation Mode for Non-aqueous Capillary Electrophoresis Using Excess Adsorption of Cationic Species Electrolytes,"Non-aqueous capillary electrophoresis (NACE) has been developed as a powerful analytical method for a group of compounds having both a weak charge and high hydrophobicity, including pharmaceuticals. NACE is possible to apply a high voltage because of the low current value, compared to the commonly used aqueous system, which enables to shorten the analysis time. In addition, an improvement in the detection sensitivity can be attainable by sample stacking using an increased concentration of electrolytes. Hitherto, NACE has been limited to use as an alternative to aqueous capillary electrophoresis method, such as suppression of the current value, improving of the solubility of a hydrophobic compound, and adjusting the electroosmotic flow. In the process of searching for new analysis conditions for NACE, we found that the electroosmotic flow is reversed from the cathode to the anode by using boric acid/potassium borate with 1-propanol buffer solution. This phenomenon mainly occurs specifically in a solvent system containing 1-propanol, and the speed can be controlled by the mixing ratio of the solvents. In this study, we examined in detail the effect of the buffer composition for EOF direction and separation, and developed a new analysis method.",
J,"Nguyen, VT; Vi, XS; Huynh, NPT; Le, CH",Optimization of uranium separation using silica gel impregnated tri-<i>n</i>-butyl phosphate for alpha spectrometry analysis of soil samples,"Silica gel impregnated tri-n-butyl phosphate was used as a chromatography column for extraction of uranium radioisotopes from soil samples. Diluted HNO3 and H2SO4 were used as the mobile and striping phases, respectively. In these stages, concentrations of HNO3 and H2SO4 solutions for the uranium extraction yield were optimized. We found that 5 M HNO3 and 3 M H2SO4 were the best solutions for uranium separation. Effects of electrodeposition conditions on uranium deposition yield were considered. Results showed that current of 1.5 mA, deposition time of 75 min, pH 2 and electrode gap of 1.5 cm were optimal conditions for electrodeposition.",10.1007/s10967-019-06740-1
J,"Vandoni, J; Le Hégarat-Mascle, S; Aldea, E",Augmenting Deep Learning Performance in an Evidential Multiple Classifier System,"The main objective of this work is to study the applicability of ensemble methods in the context of deep learning with limited amounts of labeled data. We exploit an ensemble of neural networks derived using Monte Carlo dropout, along with an ensemble of SVM classifiers which owes its effectiveness to the hand-crafted features used as inputs and to an active learning procedure. In order to leverage each classifier's respective strengths, we combine them in an evidential framework, which models specifically their imprecision and uncertainty. The application we consider in order to illustrate the interest of our Multiple Classifier System is pedestrian detection in high-density crowds, which is ideally suited for its difficulty, cost of labeling and intrinsic imprecision of annotation data. We show that the fusion resulting from the effective modeling of uncertainty allows for performance improvement, and at the same time, for a deeper interpretation of the result in terms of commitment of the decision.",10.3390/s19214664
