Publication Type,Authors,Title,Abstract,DOI
J,"Hojjati, M; Haghighi, T",Determination of Organic Sulfur Contaminants Using Hollow Fibre-protected Liquid-phase Micro-extraction Coupled with Gas Chromatography,"A simple and solvent-minimized sample preparation technique based on hollow fibre-protected liquid-phase micro-extraction has been developed for extraction of fifteen organic sulfur compounds (OSCs) from aqueous samples. The analysis of the extracted OSCs was performed by gas chromatography equipped with mass spectrometry and/or flame photometric detectors. 3.3 mu l of organic solvent located in the lumen of hollow fibre was used to extract OSCs from 8 ml of an aqueous sample. Several parameters influencing extraction efficiency such as salt concentration, stirring speed, temperature, sample volume, organic phase volume and extraction time were studied and optimized using super-modified simplex method. Under optimized conditions, including extraction solvent (toluene) extraction time (15 min), salt addition (4% w/v), stirring rate (1200 rpm), sample volume (8 ml SV), organic solvent volume (3.3 mu l) and extraction temperature (35 degrees C), the limits of detection varied from 0.1 to 8.7 mu g l(-1) and 0.7 to 99.4 mu g l(-1) for GC-FPD and GC-MS, respectively. The calibration graphs were linear over three orders of magnitude for most of the studied OSCs. The relative standard deviations for inter- and intra- day analysis were in the range of 5-10%, and the relative recoveries of the analytes from three different real water samples were more than 83%. The results were compared with those obtained using direct single drop micro-extraction and headspace single drop micro-methods. The proposed method is reliable and can be considered useful for routine monitoring of the organic sulfur compounds in surface water samples.",
J,"Hossain, MF",Fabrication of Nanosticks-Like CdS Sensitizer for the Application of Solar Cells,"The novelty of this work is to fabricate the Nanosticks (NSs) like CdS sensitizer on the surface of TiO2 electrode by chemical bath deposition (CBD) method with a very high vacuum annealed at 350 degrees C for 30 min. Whereas, nanocrystalline TiO2 electrodes have been prepared on FTO (SnO2: F) glass by a spin-coating method with high purity (99.99%, Degussa P25) TiO2 powder. The surface of the CdS layer has been covered by NSs like structures which are confirmed by the scanning electron microscope image. The 100 nm of platinum-coated FTO substrate and polysulfide-based electrolyte are used to assemble the Gratzel Solar cell (GSC). The performance of solar cell (SC) based on NSs like CdS has been compared with the nanoparticles (NPs) based CdS sensitized SC, where CdS NPs has synthesized by CBD without any post-annealing. The efficiency of NSs like CdS sensitized SC exhibits 2.44%, which is 2 folds of the efficiency of the CdS NPs sensitized SC. The NSs like CdS sensitized SC shows the highest photocurrent 20.24 mA/cm(2) compared to CdS NPs based SC.",10.1166/jnn.2020.17477
J,"Li, KD",The Influence of Process Parameters on the Morphological Characteristics by Directional Etching for Materials Nanoarchitectonics,"In nanoarchitectonics, the advanced technology of directional etching is highly demanded for the fabrication of modern electronic device with high anisotropy ratio of structures. To facilitate the manufacturing processes, in this study we focus on establishing a phase-field model with a directional source term to simulate the dynamics of morphological formation and profile evolution in a crystalline substrate. Additionally, the influences of the etching rate, the degree of etching directionality, and the oblique angle on the structural characteristics are also taken into consideration to offer a broad perspective on the directional etching technologies. In the numerical analyses, the featured morphologies are elucidated by the dominant factors based on the mechanism of the profile evolution. The etched surface tends to be roughened with the crystallographic characters, while the kinetics of directional etching plays a prevailing role in the morphological formation. As the surface diffusion of substrate becomes a controlling factor, a flattened profile of the etched surface would be formed even in a condition of high directionality or high oblique angle. The featured surface morphologies, including the pyramid, ripple, mounds and etch pits, are reproduced numerically, and these simulation results correspond well with the observations of directional etching experiments. This study provides the fundamental knowledge and detailed information for the advanced application of the directional etching technology.",10.1166/jnn.2020.17429
J,"Mohammadi, MS; Bayat, Z; Mohammadinasab, E",Evaluation of the 1-octanol/water partition coefficient of quinolones and quinolones compounds <i>via</i> free energy estimated in quantum chemical calculations,"A rapid screening assay for the measurement of octanol-water partition coefficients (logP) of pharmaceuticals such as quinolines, quinolones and fluoroquinolones compounds were developed using quantum chemical calculations. In this paper, we report the logP of the pharmaceutical derivative compounds determined by the calculation of the difference in the solvation free energies in water-octanol using the thermodynamic integration method. The logP values calculated by this method are closer to the experimental values compared to other ab initio methods. Solvation free energy in water and octanol, free energy of cavity formation in water and Henry's constants, and some other parameters are determined at the density functional theory (DFT) and Hartree-Fock (HF) level with 6-31++G** basis set. Moreover, surface area, mass, refractivity, volume, and polarizability have been calculated for some of the compounds with the same levels.",
J,"Oguma, H; Seitoku, E; Mutoh, M; Yoshizawa, S; Nakanishi, K; Bando, Y; Era, Y; Kiba, T; Saikaew, P; Tamai, M; Akasaka, T; Nakamura, M; Kusaka, T; Yoshida, Y; Sato, Y; Sano, H; Abe, S; Alireza, V; Watanabe, I; Inoue, S; Takada, T",Size- and Morphology-Controlled Preparation of Surface-Modified Water-Dispersible Fullerene Nanoparticles for Bioapplications,"In this study, we investigated water-dispersible surface modification for size- and shape-controlled fullerene nanoparticles (C60P) based on a condensation reaction with di-amino alkane. This modification provided for water dispersibility of C60P and the capability for secondary modification as well. The resultant C60P particles have several useful physical properties: water-dispersibility for ease of injection; fluorescence for detection and quantification; and a characteristic morphology to assist identification. These properties will widely extend the applications of these particles, especially into the biological fields of bioimaging and drug delivery.",10.1166/jnn.2020.17473
J,"Shakya, J; Kasana, PK; Mohanty, T",Investigation of Swift Heavy Ion Irradiated Reduced Graphene Oxide (rGO)/Molybdenum Disulfide (MoS<sub>2</sub>) Nanocomposite Using Raman Spectroscopy,"In this work, a few layer molybdenum disulfide (MoS2) and reduced graphene oxide (rGO) nanocomposite have been synthesized by liquid exfoliation method. The morphological and structural properties are analyzed using scanning electron microscopy and X-ray diffraction technique. The optical properties are also investigated using absorption and Raman spectroscopy. This report presents quantification of swift heavy ion irradiation induced defects using Raman spectroscopy. We found both Raman mode E-2g(1) and A(1g) corresponding to MoS2 and Raman modes of rGO are strongly affected by increasing ions doses. The defect induced lattice strain in the rGO/MoS2 nanocomposite is also estimated from Raman spectroscopy. MoS2 layers are found to be much more sensitive than rGO in the rGO/MoS2 nanocomposite. These types of study further used in device based application of rGO/MoS2 nanocomposite system.",10.1166/jnn.2020.17400
J,"Vathani, AM; Dhanalakshmi, S; Jeyakumaran, N; Prithivikumaran, N",Fabrication of Al-TiO<sub>2</sub> Thin Film Electrode by Spray Pyrolysis Technique for Urea Sensing,A simple cost effective Al-TiO2 thin film electrode was fabricated for urea sensing. Urea is the key end product of nitrogen metabolism in humans. Increased level of urea leads to loss of kidney function. Thus determination of urea is important in analysis of kidney diseases. Al-TiO2 thin films were deposited with different concentration of Al by Spray pyrolysis technique. The X-ray diffraction (XRD) pattern reveals the anatase phase of the Al-TiO2 thin films with tetragonal structure. A shift is observed in the XRD peak position compared to as prepared TiO2 thin film indicates the incorporation of Al ions into Ti ions. The UV-Vis spectroscopy study shows that the absorption increases and the absorption peak shifts towards the visible region for Al-TiO2 thin films compared with that of the as prepared TiO2 thin film. The optical band gap values changes with the change in the Al concentration in TiO2 thin films. The electrochemical analysis for optimized Al-TiO2 thin film electrode was carried out by cyclic voltammetry (CV) method. CV studies of Al-TiO2 thin film electrode show the good stability and linearity which is essential to fabricate biosensor. The sensor response to urea is linear with correlation coefficient of 0.944 and the sensitivity is 3.17 mu A mM(-1) cm(-2).,10.1166/jnn.2020.17447
J,"Wakabayashi, R; Kimura, T",Surfactant-Assisted Mesostructural Variation by the Molecular Structure of Frameworks,"Typical syntheses for the mesostructural design were performed with strategic deviations, being substantially powerful for changing the molecular structure of frameworks, from the synthetic conditions optimized for the preparation of lamellar and 2-d hexagonal mesostructured materials where the frameworks were constructed by aluminophosphate (AlPO) like units with and without organic groups in the molecular scale. A series of the materials such as mesostructured aluminum organophosphonate (AOP) and AlPO type ones were investigated according to the molecular structure and crystallinity of inorganic-organic hybrid and non-hybrid inorganic frameworks. Considering a uniqueness of AlPO based frameworks, a rational insight on strength of interactions between crystalline/amorphous AlPO based units and cationic surfactant molecules was surveyed as one of the most significant factors for understanding the mesostructural variation.",10.1166/jnn.2020.17478
J,"Bi, GC; Shang, CH; Xie, J",Inhibition of Alga Contamination in Open-Culture Under Silicon Stress,"Alga contamination was a major problem in microalgae open cultivation. The objective of this study was to estimate the effect of silicon on microalgae growth by mixed-culture experiments with four different microalgae. The results showed that under the osmotic pressure caused by high concentration of Na2SiO3, Navicula sp. N6 had a competition advantage of absorbing nutrient compared with the other three microalgae. The impacts (initial pH, nitrogen content, and silicon content) on cell growth and lipid accumulation were investigated by response surface analysis and the biomass and lipid content increased from 1.01 g/L and 10.98% to 1.33 g/L and 20.04% under the optimal conditions, with lipid yield raised from 110.90 mg/L to 266.53 mg/L. Comparison on the growth under optimum and silicon deficiency condition indicated that silicon played an important role on the growth of Navicula sp. N6 and algal contamination in diatom open scale cultivation could be solved by regulating the sodium silicate concentration.",10.1166/jbmb.2020.1954
J,"Chen, ZY; Guan, Q; Xu, HY; Lei, TZ; Lin, L; Wang, ZW; He, XF; Zhu, JL",Study on the Formation of Ethyl Levulinate from Wheat Straw Based on a Model Compound,"Glucose and microcrystalline cellulose were selected as model compounds to investigate the formation of ethyl levulinate (EL). Optimal glucose and microcrystalline cellulose transformation conditions resulted in yields of 41.05 wt.% and 38.56 wt.% for EL, 0.73 wt.% and 2.63 wt.% for ethyl-glucoside (EG), 0.42 wt.% and 0.36 wt.% for 5-hydroxymethylfurfural (HMF), and 2.18 wt.% and 2.16 wt.% for 5-ethoxy methyl furfural (EMF), respectively. Increasing the reaction time and temperature resulted in an optimized yield of EL. These increases also resulted in decreased EG and EMF yield, and the change trend of HMF was not significant. EMF, HMF, and EG are intermediates in the formation of EL. Finally, we concluded that biomass conversion occurs first through cellulose degradation to glucose followed by the production of EG through alcoholysis and hydrolysis and dehydration of the reaction products to produce EL.",10.1166/jbmb.2020.1947
