Publication Type,Authors,Title,Abstract,DOI
J,"Yoo, HS; Kim, YH; Lee, KS; Lee, SH; Lee, SH; Son, HT",Analysis of Microstructure and Electric Conductivity in Al-RE Alloy by Heat-Treatment Condition,"In this study, we investigate the microstructure and mechanical properties of as-extruded Al-1.0RE alloys. The molten Aluminum alloy was maintained at 800 degrees C and then poured into a mould at 200 degrees C. Aluminum alloys were hot-extruded into a rod measuring 12 mm thick with a reduction ratio of 38: 1. The microstructure and electric conductivity properties of as-extruded Al-1.0RE alloy under different annealing processes were investigated and compared. After extrusion, the intermetallic compound having a needle shape in the cast state was finely decomposed based on the direction of extrusion. Significant changes in the microstructure were detected after annealing at 500 degrees C with fragmentation and sphering of eutectic particles. The annealing temperature of Al-1.0RE alloy increased proportionally to the electrical conductivity. The formation of Al-RE intermetallic compounds increases the electrical conductivity and improves the mechanical properties of the alloy through precipitation hardening.",10.1166/jnn.2020.17275
J,"Zhu, GY; Li, JP; Qiu, GQ; Li, X; Gao, XM; Wang, W; Wang, YJ",Influence of Size on Optical and Electrical Properties of GaN-Based Membrane μ-LED,"The electrical and optical properties of micro-light emitting diodes (mu-LEDs), including current-voltage (I-V), capacitance-voltage (C-V) curves, photoluminescence (PL) as well as electroluminescence (EL) spectra have been measured and analyzed. It is found that the unit area emitting intensity of small size mu-LED is stronger that of big size mu-LED at the same conditions, due to the enhancement of both the internal quantum efficiency eta(int) and extraction efficiency C-ex. The present method of utilizing the mu-LED for improving the unit area brightness of LEDs is applicable to high efficiency surface emitting device on GaN-on-silicon platform.",10.1166/jnn.2020.16878
J,"Mensing, M; Schumacher, P; Gerlach, JW; Herath, S; Lotnyk, A; Rauschenbach, B",Influence of nitrogen ion species on mass-selected low energy ion-assisted growth of epitaxial GaN thin films,"The application of an energy and mass selected ion beam assisted deposition setup to investigate the influence of hyperthermal atomic and molecular nitrogen ion species during the initial stages of epitaxial GaN thin film growth is reported. By using a compact quadrupole mass filter system a hyperthermal ion beam is mass filtered. The GaN thin film depositions with varying ion-to-atom arrival ratio and kinetic energies of 40 eV and 80 eV are performed to highlight the distinct impact of the ion species on the early stages of the growth. It is evaluated that precise selection of ion beam parameters enables the preferred growth of either the metastable zinc blende GaN phase or the stable wurtzite GaN phase on 6H-SiC(0001) substrates. Further, using molecular nitrogen ion species thin films of high crystalline quality could be deposited even at ion kinetic energies of 80 eV, while films with atomic nitrogen ion assistance feature reduced crystalline quality.",10.1016/j.apsusc.2019.143830
J,"Wojewóodka, P; Aranowski, R; Jungnickel, C",Mass transfer in Spinning Fluids Reactor - Measurement and prediction,"Specific mass transfer area (a) and overall volumetric mass transfer coefficient (k(L)a) are mass transfer parameters commonly used in the description and comparison of various chemical reactors' constructions. Determination of these was performed for Spinning Fluids Reactor (SFR). Sodium sulfite oxidation in the presence of cobalt ion catalyst was used for the determination of a and k(L)a. The a and k(L)a were successful predicted. Overall, the a and k(L)a is one order of magnitude larger than any gas liquid contactor to date. (C) 2019 The Korean Society of Industrial and Engineering Chemistry. Published by Elsevier B.V. All rights reserved.",10.1016/j.jiec.2019.08.042
J,"Zhang, SX; Cao, M; Jiang, XD; Xu, S; Dai, X; Liu, Y; Wang, ZX",Organic-Inorganic Hybrid Clusters Assembled from Phosphomolybdate Anions and Thioarylated Tetrathiafulvalenes with Diversiform Electron States and Configurations,"A series of organic-inorganic hybrid clusters comprising thioarylated tetrathiafulvalene derivatives (A-S-TTFs) and Keggin-type polyoxometalates have been prepared via proton-induced intermolecular charge transfer or electrochemical oxidation methods, and their structural features have been intensively studied by X-ray diffraction. The generation of co-crystals occurs due to the flexible structure of the A-S-TTF and its electrostatic interaction with the polyoxometalate anions. The complexes can be divided into three types, i.e., type I, type II, and type III, which have organic/inorganic ratios of 3:1, 2:1, and 1:1, respectively. Multiple intermolecular interactions are observed between the organic and inorganic moieties, which stabilize the structures of the resulting hybrid clusters. In the clusters, Ar-S-TTFs are oxidized into radical cations [except in complex (TTF4)center dot(PMA)center dot(TBA), where TTF4 is presented as a +2 cation]. There are two factors affecting the packing styles and compositions of the hybrid clusters: 1) valence state of the Ar-S-TTF and 2) volume of the aryl groups thereon.",10.1002/ejic.201901185
J,"Cho, HS; Kim, H; Kang, E; Nam, J",Analysis of Preservice Chemistry Teachers' Modelling Ability and Perceptions in Science Writing for Audiences of General Chemistry Experiment Using Argument-based Modeling Strategy,"The purpose of this study was to investigate the effect of science writing for different audiences on preservice chemistry teachers' chemistry concept understanding and modeling ability in general chemistry experiment activities using Argument-based Modeling (AbM) strategy. And we also examined preservice chemistry teachers' perceptions of modeling in different audience groups. The participants of the study were 18 university students in the first grade of preservice chemistry teachers taking a general chemistry experiment course. They completed eleven topics of general chemistry experiment using argument-based modeling strategy. The understanding of chemistry concept was compared with the effect size of pre- and post-chemistry concept test scores. To find out modeling ability, we analyzed level of model by each preservice chemistry teacher. Analytical framework for the modeling ability was composed of three elements, explanation, representation, and communication. The questionnaire was conducted to check up on preservice chemistry teacher's recognition of modeling. The result of analyzing the effect of modeling for different audience on the understanding of chemistry concept and modeling ability, the preservice chemistry teachers' were found to be more effective when the level of audience was low. There was no difference in the recognition of modeling between the groups for audience. However, we could confirm that the responses of preservice chemistry teachers are changed in concrete when they have an experience in succession on modeling.",10.5012/jkcs.2019.63.6.459
J,"Choi, J; Kim, G",Investigation of Iodolactonization of Benzoallenylether for the Synthesis of Benzodioxinone Skeleton,,10.5012/jkcs.2019.63.6.409
J,"Das, BB; Barman, B","Sol-Gel Synthesis, Crystal Structure, Magnetic and Optical Properties in ZnCo<sub>2</sub>O<sub>3</sub> Oxide","Synthesis of ZnCo2O3 oxide is performed by sol-gel method via nitrate-citrate route. Powder X-ray diffraction (XRD) study shows monoclinic unit cell having lattice parameters: a = 5.721(1) angstrom, b = 8.073(2) angstrom, c = 5.670(1) A, beta = 93.221(8)degrees, space group P-2/m and Z = 4. Average crystallite sizes determined by Scherrer equation are the range similar to 14-32 nm, whereas SEM micrographs show nano-micro meter size particles formed in ZnCo2O3. Endothermic peak at similar to 798 K in the Differential scanning calorimetric (DSC) trace without weight loss could be due to structural transformation and the endothermic peak similar to 1143 K with weight loss is due to reversible loss of O-2 in air atmosphere. Energy Dispersive X-ray (EDX) analysis profile shows the presence of elements Zn, Co and O which indicates the purity of the sample. Magnetic measurements in the range of +12 kOe to -12 kOe at 10 K, 77 K, 120 K and at 300 K by PPMS-II Physical Property Measurement System (PPMS) shows hysteresis loops having very low values of the coercivity and retentivity which indicates the weakly ferromagnetic nature of the oxide. Observed Xband EPR isotropic lineshapes at 300 K and 77 K show positive g-shift at g(iso) similar to 2.230 and g(i)(so) similar to 2.217, respectively which is in agreement with the presence of paramagnetic site Co2+(3d(7)) in the oxide. DC conductivity value of 2.875 x10(-8) S/cm indicates very weakly semiconducting nature of ZnCo2O3 at 300 K. DRS absorption bands similar to 357 nm, similar to 572 nm, similar to 619 nm and -654 nm are due to the d-d transitions T-4(1g)(F-4)-> E-2(g)((2)G), T-4(1g)(F-4)-> T-4(1g)(P-4), T-4(1g)(F-4)->(4)A(2g)(F-4), T-4(1g)(F-4) -> T-4(2)g(F-4), respectively in octahedral ligand field around Co2+ ions. Direct band gap energy, E-g similar to 1.5 eV in the oxide is obtained by extrapolating the linear part of the Tauc plot to the energy axis indicates fairly strong semiconducting nature of ZnCo2O3.",10.5012/jkcs.2019.63.6.453
J,"Kim, Y; Han, JS; Choi, SY; Oh, IG; Hong, YP; Ryoo, KS",Recovery of Rare Metals from the Waste Secondary Lithium Ion Battery Cathode Active Materials Using Lactic Acid and Oxalic acid,"We have developed a method that can leach Co, Mn, and Ni in the cathode active material safely using lactic acid. When cathode active material was leached by lactic acid, lactic acid showed the highest efficiency at 2 N than 1 N and above 4 N concentration. When the cathode active material was added incrementally into the solution of lactic acid, the maximum solubility was 30 g/L at 2 N concentration. Oxalic acid was added in the solution of lactic acid and it showed that rare metals represent the most economical recovery efficiency at 4 g/L. Based on this study, it was found that the optimal condition for recovery of rare metals from cathode active material is oxalic acid : cathode active material = 7 : 1 as a ratio of weight. In addition, it was observed that the precipitate produced by oxalic acid is a polynuclear crystalline material bonded with 3 components of Co, Ni, and Mn.",10.5012/jkcs.2019.63.6.446
J,"Kim, Y; Oh, IG; Hong, YP; Ryoo, KS",Safe Decomposition of the Vehicle Waste Battery Module and Development of Separation Process of Cathode Active Material from Aluminum Thin Film,"It has developed a method that can recover efficiently the reproducible resources from the vehicle waste lithium second battery module. Module cell consists of copper thin film, aluminum thin film and diaphragm made with polymer between these thin films. Cell was disassembled completely without any damage in glove box and through several steps. Preferentially, cathode active material was separated from aluminum thin film at heat treatment of 400 degrees C. The retrieved cathode active material was then obtained as high purity after calcining at 800 degrees C to remove residual carbon. Based on this study, it was found that rare metals such as Co, Ni, Mn and Li made up of cathode active material could recover above 80% from aluminum thin film.",10.5012/jkcs.2019.63.6.440
