Publication Type,Authors,Title,Abstract,DOI
J,"Li, CW; Kanan, MW",CO<sub>2</sub> Reduction at Low Overpotential on Cu Electrodes Resulting from the Reduction of Thick Cu<sub>2</sub>O Films,"Modified Cu electrodes were prepared by annealing Cu foil in air and electrochemically reducing the resulting Cu2O layers. The CO2 reduction activities of these electrodes exhibited a strong dependence on the initial thickness of the Cu2O layer. Thin Cu2O layers formed by annealing at 130 degrees C resulted in electrodes whose activities were indistinguishable from those of polycrystalline Cu. In contrast, Cu2O layers formed at 500 degrees C that were >= similar to 3 mu m thick resulted in electrodes that exhibited large roughness factors and required 0.5 V less overpotential than polycrystalline Cu to reduce CO2 at a higher rate than H2O. The combination of these features resulted in CO2 reduction geometric current densities > 1 mA/cm(2) at overpotentials < 0.4 V, a higher level of activity than all previously reported metal electrodes evaluated under comparable conditions. Moreover, the activity of the modified electrodes was stable over the course of several hours, whereas a polycrystalline Cu electrode exhibited deactivation within 1 h under identical conditions The electrodes described here may be particularly useful for elucidating the structural properties of Cu that determine the distribution between CO2 and H2O reduction and provide a promising lead for the development of practical catalysts for electrolytic fuel synthesis.",10.1021/ja3010978
J,"Fan, FR; Lin, L; Zhu, G; Wu, WZ; Zhang, R; Wang, ZL",Transparent Triboelectric Nanogenerators and Self-Powered Pressure Sensors Based on Micropatterned Plastic Films,"Transparent, flexible and high efficient power sources are important components of organic electronic and optoelectronic devices. In this work, based on the principle of the previously demonstrated triboelectric generator, we demonstrate a new high-output, flexible and transparent nanogenerator by using transparent polymer materials. We have fabricated three types of regular and uniform polymer patterned arrays (line, cube, and pyramid) to improve the efficiency of the nanogenerator. The power generation of the pyramid-featured device far surpassed that exhibited by the unstructured films and gave an output voltage of up to 18 Vat a current density of similar to 0.13 mu A/cm(2). Furthermore, the as-prepared nanogenerator can be applied as a self-powered pressure sensor for sensing a water droplet (8 mg, similar to 3.6 Pa in contact pressure) and a falling feather (20 mg, Pa in contact pressure) with a low-end detection limit of similar to 13 mPa.",10.1021/nl300988z
J,"Yu, JG; Low, JX; Xiao, W; Zhou, P; Jaroniec, M",Enhanced Photocatalytic CO<sub>2</sub>-Reduction Activity of Anatase TiO<sub>2</sub> by Coexposed {001} and {101} Facets,"Control of TiO2 crystal facets has attracted enormous interest due to the fascinating shape-dependent photocatalytic activity of this material. In this work, the effect of the ratio of {001} and {101} facets on the photocatalytic CO2-reduction performance of anatase TiO2 is reported. A new ""surface heterojunction"" concept is proposed on the basis of the density functional theory (DFT) calculations to explain the difference in the photocatalytic activity of TiO2 with coexposed {001} and {101} facets.",10.1021/ja5044787
J,"Volkov, VV; Svergun, DI",Uniqueness of <i>ab initio</i> shape determination in small-angle scattering,"Scattering patterns from geometrical bodies with different shapes and anisometry (solid and hollow spheres, cylinders, prisms) are computed and the shapes are reconstructed ab initio using envelope function and bead modelling methods. A procedure is described to analyze multiple solutions provided by bead modeling methods and to estimate stability and reliability of the shape reconstruction. It is demonstrated that flat shapes are more difficult to restore than elongated ones and types of shapes are indicated, which require additional information for reliable shape reconsrtuction from the scattering data.",10.1107/S0021889803000268
J,"Feng, DW; Gu, ZY; Li, JR; Jiang, HL; Wei, ZW; Zhou, HC",Zirconium-Metalloporphyrin PCN-222: Mesoporous Metal-Organic Frameworks with Ultrahigh Stability as Biomimetic Catalysts,,10.1002/anie.201204475
J,"Tareke, E; Rydberg, P; Karlsson, P; Eriksson, S; Törnqvist, M","Analysis of acrylamide, a carcinogen formed in heated foodstuffs","Reaction products (adducts) of acrylamide with N termini of hemoglobin (Hb) are regularly observed in persons without known exposure. The average Hb adduct level measured in Swedish adults is preliminarily estimated to correspond to a daily intake approaching 100 mug of acrylamide. Because this uptake rate could be associated with a considerable cancer risk, it was considered important to identify its origin. It was hypothesized that acrylamide was formed at elevated temperatures in cooking, which was indicated in earlier studies of rats fed fried animal feed. This paper reports the analysis of acrylamide formed during heating of different human foodstuffs. Acrylamide levels in foodstuffs were analyzed by an improved gas chromatographic-mass spectrometric (GC-MS) method after bromination of acrylamide and by a new method for measurement of the underivatized acrylamide by liquid chromatography-mass spectrometry (LC-MS), using the MS/MS mode. For both methods the reproducibility, given as coefficient of variation, was similar to5%, and the recovery close to 100%. For the GC-MS method the achieved detection level of acrylamide was 5 mug/kg and for the LC-MS/MS method, 10 mug/kg. The analytic values obtained with the LC-MS/MS method were 0.99 (0.95-1.04; 95% confidence interval) of the GC-MS values. The LC-MS/MS method is simpler and preferable for most routine analyses. Taken together, the various analytic data should be considered as proof of the identity of acrylamide. Studies with laboratory-heated foods revealed a temperature dependence of acrylamide formation. Moderate levels of acrylamide (5-50 mug/kg) were measured in heated protein-rich foods and higher contents (150-4000 mug/kg) in carbohydrate-rich foods, such as potato, beetroot, and also certain heated commercial potato products and crispbread. Acrylamide could not be detected in unheated control or boiled foods (<5 mug/kg). Consumption habits indicate that the acrylamide levels in the studied heated foods could lead to a daily intake of a few tens of micrograms.",10.1021/jf020302f
J,"Li, Z; Yang, MJ; Park, JS; Wei, SH; Berry, JJ; Zhu, K",Stabilizing Perovskite Structures by Tuning Tolerance Factor: Formation of Formamidinium and Cesium Lead Iodide Solid-State Alloys,"Goldschmidt tolerance factor (t) is an empirical index for predicting stable crystal structures of perovskite materials. A t value between 0.8 and 1.0 is favorable for cubic perovskite structure, and larger (>1) or smaller (<0.8) values of tolerance factor usually result in nonperovskite structures. CH(NH2)(2)PbI3 (FAPbI(3)) can exist in the perovskite a-phase (black phase) with good photovoltaic properties. However, it has a large tolerance factor and is more stable in the hexagonal delta(H)-phase (yellow phase), with delta(H)-to-alpha phase-transition temperature higher than room temperature. On the other hand, CsPbI3 is stabilized to an orthorhombic structure (delta(o)-phase) at room temperature due to its small tolerance factor. We find that, by alloying FAPbI(3) with CsPbI3, the effective tolerance factor can be tuned, and the stability of the photo active a-phase of the mixed solid-state perovskite alloys FA(1-x)C(sx)bI(3) is enhanced, which is in agreement with our first-principles calculations. Thin films of the FA(0.85)Cs(0.15)PbI(3) perovskite alloy demonstrate much improved stability in a high-humidity environment; this contrasts significantly with the pure FAPbI(3) film for which the alpha-to-delta(H) phase transition (associated with yellowing appearance) is accelerated by humidity environment. Due to phase stabilization, the FA(0.86)Cs(0.15)PbI(3) solid-state alloy showed better solar cell performance and device stability than its FAPbI(3) counterparts. Our studies suggest that tuning the tolerance factor through solidstate alloying can be a general strategy to stabilize the desired perovskite structure for solar cell applications.",10.1021/acs.chemmater.5b04107
J,"Zhang, Y; Huang, Y; Zhang, TF; Chang, HC; Xiao, PS; Chen, HH; Huang, ZY; Chen, YS",Broadband and Tunable High-Performance Microwave Absorption of an Ultralight and Highly Compressible Graphene Foam,"The broadband and tunable high-performance microwave absorption properties of an ultralight and highly compressible graphene foam (GF) are investigated. Simply via physical compression, the microwave absorption performance can be tuned. The qualified bandwidth coverage of 93.8% (60.5 GHz/64.5 GHz) is achieved for the GF under 90% compressive strain (1.0 mm thickness). This mainly because of the 3D conductive network.",10.1002/adma.201405788
J,"Sun, TL; Kurokawa, T; Kuroda, S; Bin Ihsan, A; Akasaki, T; Sato, K; Haque, MA; Nakajima, T; Gong, JP",Physical hydrogels composed of polyampholytes demonstrate high toughness and viscoelasticity,"Hydrogels attract great attention as biomaterials as a result of their soft and wet nature, similar to that of biological tissues. Recent inventions of several tough hydrogels show their potential as structural biomaterials, such as cartilage. Any given application, however, requires a combination of mechanical properties including stiffness, strength, toughness, damping, fatigue resistance and self-healing, along with biocompatibility. This combination is rarely realized. Here, we report that polyampholytes, polymers bearing randomly dispersed cationic and anionic repeat groups, form tough and viscoelastic hydrogels with multiple mechanical properties. The randomness makes ionic bonds of a wide distribution of strength. The strong bonds serve as permanent crosslinks, imparting elasticity, whereas the weak bonds reversibly break and re-form, dissipating energy. These physical hydrogels of supramolecular structure can be tuned to change multiple mechanical properties over wide ranges by using diverse ionic combinations. This polyampholyte approach is synthetically simple and dramatically increases the choice of tough hydrogels for applications.",10.1038/NMAT3713
J,"Chilton, NF; Anderson, RP; Turner, LD; Soncini, A; Murray, KS",PHI: A powerful new program for the analysis of anisotropic monomeric and exchange-coupled polynuclear d- and f-block complexes,"A new program, PHI, with the ability to calculate the magnetic properties of large spin systems and complex orbitally degenerate systems, such as clusters of d-block and f-block ions, is presented. The program can intuitively fit experimental data from multiple sources, such as magnetic and spectroscopic data, simultaneously. PHI is extensively parallelized and can operate under the symmetric multiprocessing, single process multiple data, or GPU paradigms using a threaded, MPI or GPU model, respectively. For a given problem PHI is been shown to be almost 12 times faster than the well-known program MAGPACK, limited only by available hardware. (c) 2013 Wiley Periodicals, Inc.",10.1002/jcc.23234
